word1,word2,n,date
covid,19,104189,2020-03-09T00:00:00Z
coronavirus,outbreak,17033,2020-03-09T00:00:00Z
wuhan,virus,14079,2020-03-09T00:00:00Z
coronavirus,covid19,7561,2020-03-09T00:00:00Z
coronavirus,fears,6809,2020-03-09T00:00:00Z
amid,coronavirus,6457,2020-03-09T00:00:00Z
tested,positive,6196,2020-03-09T00:00:00Z
stock,market,6158,2020-03-09T00:00:00Z
ted,cruz,5698,2020-03-09T00:00:00Z
cruise,ship,4985,2020-03-09T00:00:00Z
covid19,coronavirus,4715,2020-03-09T00:00:00Z
coronavirus,covid,4714,2020-03-09T00:00:00Z
public,health,4645,2020-03-09T00:00:00Z
oil,price,4505,2020-03-09T00:00:00Z
toilet,paper,4282,2020-03-09T00:00:00Z
covid,ー,4091,2020-03-09T00:00:00Z
ー,19,4088,2020-03-09T00:00:00Z
white,house,4051,2020-03-09T00:00:00Z
price,war,3991,2020-03-09T00:00:00Z
coronavirus,patient,3956,2020-03-09T00:00:00Z
coronavirus,concerns,3907,2020-03-09T00:00:00Z
oil,prices,3728,2020-03-09T00:00:00Z
tests,positive,3622,2020-03-09T00:00:00Z
hand,sanitizer,3557,2020-03-09T00:00:00Z
corona,virus,3533,2020-03-09T00:00:00Z
live,updates,3472,2020-03-09T00:00:00Z
south,korea,3350,2020-03-09T00:00:00Z
coronavirus,response,3097,2020-03-09T00:00:00Z
president,trump,3087,2020-03-09T00:00:00Z
coronavirus,crisis,3068,2020-03-09T00:00:00Z
death,rate,3068,2020-03-09T00:00:00Z
mortality,rate,3052,2020-03-09T00:00:00Z
fake,news,3033,2020-03-09T00:00:00Z
coronavirus,spreads,2900,2020-03-09T00:00:00Z
coronavirus,panic,2843,2020-03-09T00:00:00Z
donald,trump,2843,2020-03-09T00:00:00Z
coronavirus,covid2019,2809,2020-03-09T00:00:00Z
stay,home,2722,2020-03-09T00:00:00Z
covid2019,coronavirus,2625,2020-03-09T00:00:00Z
19,coronavirus,2577,2020-03-09T00:00:00Z
death,toll,2570,2020-03-09T00:00:00Z
19,outbreak,2453,2020-03-09T00:00:00Z
health,officials,2330,2020-03-09T00:00:00Z
coronavirus,coronavirusoutbreak,2306,2020-03-09T00:00:00Z
coronavirus,pandemic,2266,2020-03-09T00:00:00Z
saudi,arabia,2181,2020-03-09T00:00:00Z
st,patrick,2166,2020-03-09T00:00:00Z
bbc,news,2164,2020-03-09T00:00:00Z
coronavirus,testing,2151,2020-03-09T00:00:00Z
test,kits,2149,2020-03-09T00:00:00Z
coronavirus,live,2104,2020-03-09T00:00:00Z
testing,kits,2085,2020-03-09T00:00:00Z
grand,princess,2076,2020-03-09T00:00:00Z
news,coronavirus,2031,2020-03-09T00:00:00Z
trump,administration,2011,2020-03-09T00:00:00Z
coronavirus,spread,2002,2020-03-09T00:00:00Z
wall,street,1977,2020-03-09T00:00:00Z
million,people,1903,2020-03-09T00:00:00Z
coronavirus,death,1901,2020-03-09T00:00:00Z
coronavirus,update,1876,2020-03-09T00:00:00Z
entire,country,1867,2020-03-09T00:00:00Z
coronavirus,test,1805,2020-03-09T00:00:00Z
19,virus,1762,2020-03-09T00:00:00Z
port,authority,1759,2020-03-09T00:00:00Z
coronavirus,epidemic,1750,2020-03-09T00:00:00Z
matt,gaetz,1727,2020-03-09T00:00:00Z
coronavirus,vaccine,1711,2020-03-09T00:00:00Z
coronavirus,deaths,1677,2020-03-09T00:00:00Z
coronavirus,quarantine,1647,2020-03-09T00:00:00Z
health,care,1625,2020-03-09T00:00:00Z
task,force,1607,2020-03-09T00:00:00Z
stock,markets,1602,2020-03-09T00:00:00Z
stay,safe,1600,2020-03-09T00:00:00Z
coronavirus,scare,1592,2020-03-09T00:00:00Z
sick,leave,1572,2020-03-09T00:00:00Z
common,flu,1525,2020-03-09T00:00:00Z
2,weeks,1512,2020-03-09T00:00:00Z
coronavirus,italy,1507,2020-03-09T00:00:00Z
press,conference,1498,2020-03-09T00:00:00Z
14,days,1485,2020-03-09T00:00:00Z
coronavirus,disease,1467,2020-03-09T00:00:00Z
wuhan,china,1445,2020-03-09T00:00:00Z
immune,system,1439,2020-03-09T00:00:00Z
2,000,1390,2020-03-09T00:00:00Z
wuhan,flu,1365,2020-03-09T00:00:00Z
coronavirus,patients,1353,2020-03-09T00:00:00Z
italy,extends,1352,2020-03-09T00:00:00Z
panic,buying,1350,2020-03-09T00:00:00Z
princess,cruise,1346,2020-03-09T00:00:00Z
air,force,1342,2020-03-09T00:00:00Z
confirmed,coronavirus,1335,2020-03-09T00:00:00Z
mike,pence,1331,2020-03-09T00:00:00Z
paid,sick,1324,2020-03-09T00:00:00Z
march,9,1318,2020-03-09T00:00:00Z
breaking,news,1317,2020-03-09T00:00:00Z
fox,news,1314,2020-03-09T00:00:00Z
coronavirus,situation,1268,2020-03-09T00:00:00Z
