word1,word2,n,date
covid,19,29843,2021-11-20T00:00:00Z
mama,lockdown,5231,2021-11-20T00:00:00Z
mamavote,treasure,5189,2021-11-20T00:00:00Z
treasure,mama,5183,2021-11-20T00:00:00Z
lockdown,mamavote,5148,2021-11-20T00:00:00Z
treasure,treasuremembers,5143,2021-11-20T00:00:00Z
covid,vaccine,3109,2021-11-20T00:00:00Z
19,vaccine,2643,2021-11-20T00:00:00Z
covid,booster,1651,2021-11-20T00:00:00Z
covid,deaths,1553,2021-11-20T00:00:00Z
covid,test,1397,2021-11-20T00:00:00Z
covid,vaccines,1213,2021-11-20T00:00:00Z
covid,restrictions,1174,2021-11-20T00:00:00Z
public,health,1045,2021-11-20T00:00:00Z
19,pandemic,1021,2021-11-20T00:00:00Z
booster,shots,943,2021-11-20T00:00:00Z
anti,lockdown,907,2021-11-20T00:00:00Z
post,covid,823,2021-11-20T00:00:00Z
tested,positive,823,2021-11-20T00:00:00Z
booster,shot,812,2021-11-20T00:00:00Z
treasureunion,treasuremembers,788,2021-11-20T00:00:00Z
19,vaccines,781,2021-11-20T00:00:00Z
mental,health,781,2021-11-20T00:00:00Z
treasuremembers,treasure,766,2021-11-20T00:00:00Z
19,booster,764,2021-11-20T00:00:00Z
dutch,police,710,2021-11-20T00:00:00Z
global,pandemic,691,2021-11-20T00:00:00Z
covid,patients,690,2021-11-20T00:00:00Z
19,vaccination,681,2021-11-20T00:00:00Z
vaccine,mandate,655,2021-11-20T00:00:00Z
vaccinated,people,622,2021-11-20T00:00:00Z
police,fire,597,2021-11-20T00:00:00Z
19,deaths,592,2021-11-20T00:00:00Z
covid,vaccination,575,2021-11-20T00:00:00Z
post,pandemic,557,2021-11-20T00:00:00Z
natural,immunity,546,2021-11-20T00:00:00Z
catch,covid,543,2021-11-20T00:00:00Z
covid,shot,525,2021-11-20T00:00:00Z
coronavirus,covid,514,2021-11-20T00:00:00Z
covid,parent,513,2021-11-20T00:00:00Z
covid,death,501,2021-11-20T00:00:00Z
covid19,coronavirus,501,2021-11-20T00:00:00Z
flu,shot,497,2021-11-20T00:00:00Z
25,cycle,489,2021-11-20T00:00:00Z
