word1,word2,n,date
covid,19,74996,2021-02-25T00:00:00Z
19,vaccine,9912,2021-02-25T00:00:00Z
covid,vaccine,9542,2021-02-25T00:00:00Z
covid,relief,5589,2021-02-25T00:00:00Z
19,pandemic,4506,2021-02-25T00:00:00Z
19,vaccines,3330,2021-02-25T00:00:00Z
post,covid,2611,2021-02-25T00:00:00Z
covid,test,2600,2021-02-25T00:00:00Z
global,pandemic,2541,2021-02-25T00:00:00Z
relief,bill,2392,2021-02-25T00:00:00Z
covid,deaths,2387,2021-02-25T00:00:00Z
mental,health,2303,2021-02-25T00:00:00Z
public,health,2137,2021-02-25T00:00:00Z
covid,vaccines,2101,2021-02-25T00:00:00Z
19,vaccination,2021,2021-02-25T00:00:00Z
post,pandemic,1824,2021-02-25T00:00:00Z
19,relief,1633,2021-02-25T00:00:00Z
500,000,1578,2021-02-25T00:00:00Z
art,progress,1522,2021-02-25T00:00:00Z
coronavirus,pandemic,1513,2021-02-25T00:00:00Z
quarantine,art,1503,2021-02-25T00:00:00Z
coronavirus,variant,1467,2021-02-25T00:00:00Z
coronavirus,vaccine,1424,2021-02-25T00:00:00Z
vaccine,rollout,1399,2021-02-25T00:00:00Z
1,9,1388,2021-02-25T00:00:00Z
social,distancing,1382,2021-02-25T00:00:00Z
covid19,pandemic,1311,2021-02-25T00:00:00Z
covid,vaccination,1299,2021-02-25T00:00:00Z
tested,positive,1299,2021-02-25T00:00:00Z
covid,restrictions,1156,2021-02-25T00:00:00Z
minimum,wage,1144,2021-02-25T00:00:00Z
nursing,homes,1128,2021-02-25T00:00:00Z
covid,bill,1097,2021-02-25T00:00:00Z
health,care,1089,2021-02-25T00:00:00Z
covid,related,1077,2021-02-25T00:00:00Z
covid,pandemic,1046,2021-02-25T00:00:00Z
relief,package,1040,2021-02-25T00:00:00Z
hotel,quarantine,1024,2021-02-25T00:00:00Z
february,2021,1016,2021-02-25T00:00:00Z
pre,covid,979,2021-02-25T00:00:00Z
1,2,971,2021-02-25T00:00:00Z
climate,change,958,2021-02-25T00:00:00Z
real,world,955,2021-02-25T00:00:00Z
covid,patients,942,2021-02-25T00:00:00Z
nursing,home,929,2021-02-25T00:00:00Z
covid,lockdown,893,2021-02-25T00:00:00Z
stay,home,879,2021-02-25T00:00:00Z
covid,tests,876,2021-02-25T00:00:00Z
joe,biden,868,2021-02-25T00:00:00Z
covid,shot,846,2021-02-25T00:00:00Z
york,times,829,2021-02-25T00:00:00Z
covid,response,821,2021-02-25T00:00:00Z
boris,johnson,811,2021-02-25T00:00:00Z
march,2020,809,2021-02-25T00:00:00Z
amid,covid,806,2021-02-25T00:00:00Z
death,toll,791,2021-02-25T00:00:00Z
covid,death,786,2021-02-25T00:00:00Z
covid,jab,780,2021-02-25T00:00:00Z
2,weeks,773,2021-02-25T00:00:00Z
covid,testing,769,2021-02-25T00:00:00Z
pandemic,continues,745,2021-02-25T00:00:00Z
19,deaths,739,2021-02-25T00:00:00Z
social,media,736,2021-02-25T00:00:00Z
york,city,727,2021-02-25T00:00:00Z
wearing,masks,725,2021-02-25T00:00:00Z
south,africa,723,2021-02-25T00:00:00Z
pandemic,started,721,2021-02-25T00:00:00Z
feb,2021,707,2021-02-25T00:00:00Z
trillion,covid,705,2021-02-25T00:00:00Z
vaccine,doses,698,2021-02-25T00:00:00Z
covid19,vaccine,694,2021-02-25T00:00:00Z
million,people,689,2021-02-25T00:00:00Z
relief,plan,687,2021-02-25T00:00:00Z
president,biden,685,2021-02-25T00:00:00Z
wear,masks,668,2021-02-25T00:00:00Z
gt,gt,645,2021-02-25T00:00:00Z
19,testing,635,2021-02-25T00:00:00Z
19,vaccinations,628,2021-02-25T00:00:00Z
sars,cov,622,2021-02-25T00:00:00Z
herd,immunity,615,2021-02-25T00:00:00Z
stay,safe,613,2021-02-25T00:00:00Z
death,rate,607,2021-02-25T00:00:00Z
covid,hit,599,2021-02-25T00:00:00Z
cov,2,594,2021-02-25T00:00:00Z
alert,level,579,2021-02-25T00:00:00Z
health,officials,578,2021-02-25T00:00:00Z
50,000,577,2021-02-25T00:00:00Z
24,hours,576,2021-02-25T00:00:00Z
pandemic,response,570,2021-02-25T00:00:00Z
post,lockdown,568,2021-02-25T00:00:00Z
covid,free,561,2021-02-25T00:00:00Z
19,test,560,2021-02-25T00:00:00Z
covid,rules,554,2021-02-25T00:00:00Z
catch,covid,552,2021-02-25T00:00:00Z
pandemic,hit,552,2021-02-25T00:00:00Z
vaccine,passports,551,2021-02-25T00:00:00Z
pfizer,covid,541,2021-02-25T00:00:00Z
covid,crisis,539,2021-02-25T00:00:00Z
19,update,533,2021-02-25T00:00:00Z
covid,safe,533,2021-02-25T00:00:00Z
