word1,word2,n,date
covid,19,76329,2021-04-06T00:00:00Z
covid,vaccine,12087,2021-04-06T00:00:00Z
19,vaccine,8884,2021-04-06T00:00:00Z
19,pandemic,3313,2021-04-06T00:00:00Z
covid,test,2795,2021-04-06T00:00:00Z
public,health,2726,2021-04-06T00:00:00Z
tested,positive,2605,2021-04-06T00:00:00Z
vaccine,passports,2299,2021-04-06T00:00:00Z
covid,vaccines,2234,2021-04-06T00:00:00Z
19,vaccines,2230,2021-04-06T00:00:00Z
post,covid,2203,2021-04-06T00:00:00Z
post,pandemic,2169,2021-04-06T00:00:00Z
global,pandemic,2167,2021-04-06T00:00:00Z
covid,shot,2110,2021-04-06T00:00:00Z
19,vaccination,2093,2021-04-06T00:00:00Z
mental,health,1971,2021-04-06T00:00:00Z
april,19,1953,2021-04-06T00:00:00Z
covid,passports,1944,2021-04-06T00:00:00Z
covid,deaths,1831,2021-04-06T00:00:00Z
social,distancing,1767,2021-04-06T00:00:00Z
covid,vaccination,1514,2021-04-06T00:00:00Z
covid,positive,1459,2021-04-06T00:00:00Z
north,korea,1446,2021-04-06T00:00:00Z
vaccine,appointments,1412,2021-04-06T00:00:00Z
covid,restrictions,1395,2021-04-06T00:00:00Z
night,curfew,1343,2021-04-06T00:00:00Z
blood,clots,1304,2021-04-06T00:00:00Z
availability,kroger,1278,2021-04-06T00:00:00Z
coronavirus,vaccine,1270,2021-04-06T00:00:00Z
coronavirus,pandemic,1257,2021-04-06T00:00:00Z
tokyo,olympics,1207,2021-04-06T00:00:00Z
covid19,pandemic,1178,2021-04-06T00:00:00Z
vaccine,rollout,1157,2021-04-06T00:00:00Z
covid,patients,1128,2021-04-06T00:00:00Z
mask,mandate,1111,2021-04-06T00:00:00Z
covid,passport,1109,2021-04-06T00:00:00Z
2,weeks,1108,2021-04-06T00:00:00Z
covid,relief,1096,2021-04-06T00:00:00Z
ー,19,1086,2021-04-06T00:00:00Z
covid,ー,1079,2021-04-06T00:00:00Z
tests,positive,1073,2021-04-06T00:00:00Z
april,6,1039,2021-04-06T00:00:00Z
covid,tests,970,2021-04-06T00:00:00Z
stay,safe,950,2021-04-06T00:00:00Z
board,exams,948,2021-04-06T00:00:00Z
covid,related,935,2021-04-06T00:00:00Z
vaccine,passport,933,2021-04-06T00:00:00Z
health,care,932,2021-04-06T00:00:00Z
24,hours,904,2021-04-06T00:00:00Z
prime,minister,894,2021-04-06T00:00:00Z
1,2,888,2021-04-06T00:00:00Z
19,variant,884,2021-04-06T00:00:00Z
quarantine,free,853,2021-04-06T00:00:00Z
boris,johnson,846,2021-04-06T00:00:00Z
death,toll,845,2021-04-06T00:00:00Z
pre,covid,843,2021-04-06T00:00:00Z
covid,pandemic,831,2021-04-06T00:00:00Z
covid,situation,826,2021-04-06T00:00:00Z
social,media,810,2021-04-06T00:00:00Z
double,mutant,805,2021-04-06T00:00:00Z
wearing,masks,782,2021-04-06T00:00:00Z
complete,lockdown,776,2021-04-06T00:00:00Z
stay,home,765,2021-04-06T00:00:00Z
vaccine,doses,765,2021-04-06T00:00:00Z
pandemic,response,757,2021-04-06T00:00:00Z
vaccine,eligibility,756,2021-04-06T00:00:00Z
wear,masks,732,2021-04-06T00:00:00Z
covid,testing,730,2021-04-06T00:00:00Z
travel,bubble,726,2021-04-06T00:00:00Z
officeofut,cmomaharashtra,724,2021-04-06T00:00:00Z
6,months,713,2021-04-06T00:00:00Z
19,vaccinations,699,2021-04-06T00:00:00Z
covid,free,696,2021-04-06T00:00:00Z
covid,death,693,2021-04-06T00:00:00Z
catch,covid,685,2021-04-06T00:00:00Z
pandemic,started,685,2021-04-06T00:00:00Z
herd,immunity,684,2021-04-06T00:00:00Z
ajitpawarspeaks,authackeray,682,2021-04-06T00:00:00Z
