word1,word2,n,date
coronavirus,outbreak,11416,2020-01-30T00:00:00Z
health,emergency,9195,2020-01-30T00:00:00Z
global,health,5409,2020-01-30T00:00:00Z
public,health,4696,2020-01-30T00:00:00Z
world,health,4630,2020-01-30T00:00:00Z
wuhan,coronavirus,4336,2020-01-30T00:00:00Z
health,organization,3746,2020-01-30T00:00:00Z
death,toll,3594,2020-01-30T00:00:00Z
cruise,ship,3552,2020-01-30T00:00:00Z
declares,coronavirus,2741,2020-01-30T00:00:00Z
global,emergency,2481,2020-01-30T00:00:00Z
wuhan,virus,2424,2020-01-30T00:00:00Z
wuhan,china,2340,2020-01-30T00:00:00Z
declared,global,2310,2020-01-30T00:00:00Z
coronavirus,declared,2185,2020-01-30T00:00:00Z
china,coronavirus,2064,2020-01-30T00:00:00Z
coronavirus,spreads,2055,2020-01-30T00:00:00Z
bbc,news,1991,2020-01-30T00:00:00Z
person,transmission,1989,2020-01-30T00:00:00Z
coronavirus,death,1971,2020-01-30T00:00:00Z
coronavirus,fears,1952,2020-01-30T00:00:00Z
organization,declares,1886,2020-01-30T00:00:00Z
2019,ncov,1850,2020-01-30T00:00:00Z
news,coronavirus,1801,2020-01-30T00:00:00Z
toll,rises,1718,2020-01-30T00:00:00Z
hong,kong,1683,2020-01-30T00:00:00Z
corona,virus,1647,2020-01-30T00:00:00Z
wilbur,ross,1634,2020-01-30T00:00:00Z
amid,coronavirus,1541,2020-01-30T00:00:00Z
6,000,1428,2020-01-30T00:00:00Z
international,concern,1313,2020-01-30T00:00:00Z
coronavirus,coronavirusoutbreak,1221,2020-01-30T00:00:00Z
live,updates,1217,2020-01-30T00:00:00Z
declares,global,1167,2020-01-30T00:00:00Z
deadly,coronavirus,1150,2020-01-30T00:00:00Z
7,000,1121,2020-01-30T00:00:00Z
human,transmission,1084,2020-01-30T00:00:00Z
coronavirus,2019,1037,2020-01-30T00:00:00Z
health,officials,1005,2020-01-30T00:00:00Z
virus,spreads,1002,2020-01-30T00:00:00Z
suspected,coronavirus,922,2020-01-30T00:00:00Z
chinese,people,905,2020-01-30T00:00:00Z
christmas,island,886,2020-01-30T00:00:00Z
corona,beer,855,2020-01-30T00:00:00Z
coronavirus,live,848,2020-01-30T00:00:00Z
stay,safe,845,2020-01-30T00:00:00Z
commerce,secretary,836,2020-01-30T00:00:00Z
person,spread,836,2020-01-30T00:00:00Z
coronavirus,update,831,2020-01-30T00:00:00Z
mainland,china,828,2020-01-30T00:00:00Z
coronavirus,confirmed,807,2020-01-30T00:00:00Z
global,public,797,2020-01-30T00:00:00Z
chinese,region,795,2020-01-30T00:00:00Z
confirmed,coronavirus,730,2020-01-30T00:00:00Z
coronavirus,vaccine,704,2020-01-30T00:00:00Z
coronavirus,reported,693,2020-01-30T00:00:00Z
task,force,682,2020-01-30T00:00:00Z
coronavirus,epidemic,678,2020-01-30T00:00:00Z
cdc,confirms,675,2020-01-30T00:00:00Z
coronavirus,spread,670,2020-01-30T00:00:00Z
secretary,wilbur,647,2020-01-30T00:00:00Z
social,media,647,2020-01-30T00:00:00Z
china,japan,629,2020-01-30T00:00:00Z
taiwan,coronavirus,623,2020-01-30T00:00:00Z
japan,vietnam,622,2020-01-30T00:00:00Z
health,organisation,614,2020-01-30T00:00:00Z
4,countries,607,2020-01-30T00:00:00Z
170,deaths,601,2020-01-30T00:00:00Z
russia,closes,594,2020-01-30T00:00:00Z
coronavirus,wuhan,586,2020-01-30T00:00:00Z
north,america,584,2020-01-30T00:00:00Z
coronavirus,china,580,2020-01-30T00:00:00Z
coronavirus,scare,576,2020-01-30T00:00:00Z
coronavirus,infection,574,2020-01-30T00:00:00Z
chinese,government,568,2020-01-30T00:00:00Z
hubei,province,554,2020-01-30T00:00:00Z
bring,jobs,551,2020-01-30T00:00:00Z
chinese,coronavirus,551,2020-01-30T00:00:00Z
coronavirus,taiwan,547,2020-01-30T00:00:00Z
india,reports,544,2020-01-30T00:00:00Z
tested,positive,542,2020-01-30T00:00:00Z
14,days,537,2020-01-30T00:00:00Z
international,emergency,534,2020-01-30T00:00:00Z
coronavirus,symptoms,509,2020-01-30T00:00:00Z
thousands,held,499,2020-01-30T00:00:00Z
italian,cruise,497,2020-01-30T00:00:00Z
wuhan,university,497,2020-01-30T00:00:00Z
breaking,news,489,2020-01-30T00:00:00Z
china,amid,471,2020-01-30T00:00:00Z
china,flights,461,2020-01-30T00:00:00Z
8,000,459,2020-01-30T00:00:00Z
international,health,455,2020-01-30T00:00:00Z
coronavirus,ncov,453,2020-01-30T00:00:00Z
million,people,435,2020-01-30T00:00:00Z
170,people,431,2020-01-30T00:00:00Z
mortality,rate,431,2020-01-30T00:00:00Z
fake,news,429,2020-01-30T00:00:00Z
coronavirusoutbreak,coronavirus,425,2020-01-30T00:00:00Z
china,due,422,2020-01-30T00:00:00Z
