word1,word2,n,date
covid,19,66985,2020-09-06T00:00:00Z
rosie,wearamask,3387,2020-09-06T00:00:00Z
covid,deaths,3140,2020-09-06T00:00:00Z
19,pandemic,2428,2020-09-06T00:00:00Z
tested,positive,2045,2020-09-06T00:00:00Z
covid,test,2003,2020-09-06T00:00:00Z
19,vaccine,1996,2020-09-06T00:00:00Z
coronavirus,pandemic,1973,2020-09-06T00:00:00Z
social,distancing,1788,2020-09-06T00:00:00Z
post,covid,1720,2020-09-06T00:00:00Z
covid,vaccine,1703,2020-09-06T00:00:00Z
coronavirus,vaccine,1524,2020-09-06T00:00:00Z
labor,day,1453,2020-09-06T00:00:00Z
covid,death,1389,2020-09-06T00:00:00Z
cool,app,1268,2020-09-06T00:00:00Z
cisco,zoom,1267,2020-09-06T00:00:00Z
fake,biden,1267,2020-09-06T00:00:00Z
instantly,transcribe,1267,2020-09-06T00:00:00Z
translate,webex,1267,2020-09-06T00:00:00Z
webex,cisco,1267,2020-09-06T00:00:00Z
zoom,bluejeans,1267,2020-09-06T00:00:00Z
covid,positive,1260,2020-09-06T00:00:00Z
19,test,1244,2020-09-06T00:00:00Z
ー,19,1151,2020-09-06T00:00:00Z
covid,ー,1151,2020-09-06T00:00:00Z
death,toll,1150,2020-09-06T00:00:00Z
covid,patients,1145,2020-09-06T00:00:00Z
donald,trump,1142,2020-09-06T00:00:00Z
death,rate,1116,2020-09-06T00:00:00Z
19,deaths,1104,2020-09-06T00:00:00Z
public,health,1102,2020-09-06T00:00:00Z
24,hours,1096,2020-09-06T00:00:00Z
kamala,harris,979,2020-09-06T00:00:00Z
test,kits,936,2020-09-06T00:00:00Z
nursing,homes,906,2020-09-06T00:00:00Z
pre,covid,903,2020-09-06T00:00:00Z
cris,n3wy,845,2020-09-06T00:00:00Z
2,988,813,2020-09-06T00:00:00Z
coronavirus,covid19,810,2020-09-06T00:00:00Z
6,months,805,2020-09-06T00:00:00Z
hey,speechtrans,796,2020-09-06T00:00:00Z
covid,related,786,2020-09-06T00:00:00Z
tests,positive,765,2020-09-06T00:00:00Z
mental,health,761,2020-09-06T00:00:00Z
test,positive,743,2020-09-06T00:00:00Z
19,testing,704,2020-09-06T00:00:00Z
news,coronavirus,702,2020-09-06T00:00:00Z
bbc,news,700,2020-09-06T00:00:00Z
covid19,coronavirus,698,2020-09-06T00:00:00Z
single,day,698,2020-09-06T00:00:00Z
day,weekend,676,2020-09-06T00:00:00Z
positive,covid,665,2020-09-06T00:00:00Z
covid,tests,652,2020-09-06T00:00:00Z
wearing,masks,646,2020-09-06T00:00:00Z
covid,response,644,2020-09-06T00:00:00Z
herd,immunity,642,2020-09-06T00:00:00Z
covid,testing,635,2020-09-06T00:00:00Z
wear,masks,633,2020-09-06T00:00:00Z
covid,free,618,2020-09-06T00:00:00Z
19,tests,615,2020-09-06T00:00:00Z
190,000,615,2020-09-06T00:00:00Z
president,trump,607,2020-09-06T00:00:00Z
covid,pandemic,603,2020-09-06T00:00:00Z
stay,safe,593,2020-09-06T00:00:00Z
catch,covid,587,2020-09-06T00:00:00Z
coronavirus,covid,568,2020-09-06T00:00:00Z
ambulance,driver,567,2020-09-06T00:00:00Z
19,death,563,2020-09-06T00:00:00Z
notjustmylife,empath,562,2020-09-06T00:00:00Z
arlene21286,912nosirrah,560,2020-09-06T00:00:00Z
darklordslush,judgeyourself99,560,2020-09-06T00:00:00Z
dragon,lady,559,2020-09-06T00:00:00Z
janicezamora,zarcasticmark,559,2020-09-06T00:00:00Z
maxamaxim,ricksalas10,559,2020-09-06T00:00:00Z
merciless365,phinandme,556,2020-09-06T00:00:00Z
judgeyourself99,tony323g,554,2020-09-06T00:00:00Z
sueisstaying,janicezamora,552,2020-09-06T00:00:00Z
zarcasticmark,derekguberney,551,2020-09-06T00:00:00Z
derekguberney,garym27,549,2020-09-06T00:00:00Z
nightowl2110,darklordslush,548,2020-09-06T00:00:00Z
thepollingqueen,nightowl2110,548,2020-09-06T00:00:00Z
essential,po,547,2020-09-06T00:00:00Z
