word1,word2,n,date
covid,19,78102,2020-10-25T00:00:00Z
white,house,8593,2020-10-25T00:00:00Z
mike,pence,7665,2020-10-25T00:00:00Z
task,force,5528,2020-10-25T00:00:00Z
covid,covid,5351,2020-10-25T00:00:00Z
test,positive,5072,2020-10-25T00:00:00Z
tested,positive,4997,2020-10-25T00:00:00Z
mark,meadows,3839,2020-10-25T00:00:00Z
covid,deaths,3790,2020-10-25T00:00:00Z
vice,president,3568,2020-10-25T00:00:00Z
global,pandemic,3102,2020-10-25T00:00:00Z
house,chief,3013,2020-10-25T00:00:00Z
tests,positive,2860,2020-10-25T00:00:00Z
coronavirus,task,2739,2020-10-25T00:00:00Z
donald,trump,2706,2020-10-25T00:00:00Z
social,distancing,2602,2020-10-25T00:00:00Z
19,pandemic,2562,2020-10-25T00:00:00Z
marc,short,2418,2020-10-25T00:00:00Z
herd,immunity,2342,2020-10-25T00:00:00Z
trump,administration,2274,2020-10-25T00:00:00Z
public,health,2227,2020-10-25T00:00:00Z
super,spreader,2197,2020-10-25T00:00:00Z
covid,patients,2099,2020-10-25T00:00:00Z
covid,test,2089,2020-10-25T00:00:00Z
coronavirus,pandemic,2039,2020-10-25T00:00:00Z
joe,biden,2006,2020-10-25T00:00:00Z
19,palliatives,1961,2020-10-25T00:00:00Z
covid,relief,1958,2020-10-25T00:00:00Z
president,mike,1908,2020-10-25T00:00:00Z
staff,marc,1848,2020-10-25T00:00:00Z
mental,health,1746,2020-10-25T00:00:00Z
covid,death,1620,2020-10-25T00:00:00Z
health,care,1607,2020-10-25T00:00:00Z
pandemic,response,1587,2020-10-25T00:00:00Z
post,covid,1506,2020-10-25T00:00:00Z
rosie,wearamask,1498,2020-10-25T00:00:00Z
225,000,1489,2020-10-25T00:00:00Z
american,people,1475,2020-10-25T00:00:00Z
wear,masks,1452,2020-10-25T00:00:00Z
covid,task,1420,2020-10-25T00:00:00Z
covid,vaccine,1417,2020-10-25T00:00:00Z
covid,response,1387,2020-10-25T00:00:00Z
spreading,covid,1387,2020-10-25T00:00:00Z
aides,test,1378,2020-10-25T00:00:00Z
staff,mark,1323,2020-10-25T00:00:00Z
wearing,masks,1322,2020-10-25T00:00:00Z
2,weeks,1293,2020-10-25T00:00:00Z
14,days,1276,2020-10-25T00:00:00Z
19,vaccine,1249,2020-10-25T00:00:00Z
president,trump,1246,2020-10-25T00:00:00Z
19,deaths,1222,2020-10-25T00:00:00Z
mask,wearing,1167,2020-10-25T00:00:00Z
pence,test,1118,2020-10-25T00:00:00Z
stay,home,1112,2020-10-25T00:00:00Z
contact,tracing,1067,2020-10-25T00:00:00Z
death,rate,1067,2020-10-25T00:00:00Z
covid,positive,1053,2020-10-25T00:00:00Z
covid19,pandemic,1038,2020-10-25T00:00:00Z
stay,safe,1019,2020-10-25T00:00:00Z
covid,restrictions,1014,2020-10-25T00:00:00Z
death,toll,1006,2020-10-25T00:00:00Z
19,palliative,994,2020-10-25T00:00:00Z
covid,related,969,2020-10-25T00:00:00Z
whitehouse,realdonaldtrump,936,2020-10-25T00:00:00Z
single,day,926,2020-10-25T00:00:00Z
close,contact,914,2020-10-25T00:00:00Z
climate,change,910,2020-10-25T00:00:00Z
nursing,homes,899,2020-10-25T00:00:00Z
york,times,897,2020-10-25T00:00:00Z
months,ago,895,2020-10-25T00:00:00Z
people,die,888,2020-10-25T00:00:00Z
catch,covid,871,2020-10-25T00:00:00Z
election,day,862,2020-10-25T00:00:00Z
circle,test,840,2020-10-25T00:00:00Z
positive,covid,839,2020-10-25T00:00:00Z
vp,pence,813,2020-10-25T00:00:00Z
testing,positive,810,2020-10-25T00:00:00Z
spread,covid,809,2020-10-25T00:00:00Z
covid19,coronavirus,805,2020-10-25T00:00:00Z
realdonaldtrump,trump,797,2020-10-25T00:00:00Z
pre,covid,796,2020-10-25T00:00:00Z
1,000,792,2020-10-25T00:00:00Z
recovery,rate,792,2020-10-25T00:00:00Z
220,000,789,2020-10-25T00:00:00Z
19,patients,783,2020-10-25T00:00:00Z
covid,pandemic,781,2020-10-25T00:00:00Z
1,2,780,2020-10-25T00:00:00Z
short,tests,777,2020-10-25T00:00:00Z
covid,plan,776,2020-10-25T00:00:00Z
supreme,court,776,2020-10-25T00:00:00Z
tested,negative,773,2020-10-25T00:00:00Z
coronavirus,covid19,771,2020-10-25T00:00:00Z
million,people,757,2020-10-25T00:00:00Z
cdc,guidelines,744,2020-10-25T00:00:00Z
louis,tomlinson,743,2020-10-25T00:00:00Z
anti,lockdown,738,2020-10-25T00:00:00Z
el,paso,732,2020-10-25T00:00:00Z
100,000,730,2020-10-25T00:00:00Z
realdonaldtrump,covid,730,2020-10-25T00:00:00Z
people,died,724,2020-10-25T00:00:00Z
covid,isn,722,2020-10-25T00:00:00Z
pre,existing,722,2020-10-25T00:00:00Z
pence,aides,719,2020-10-25T00:00:00Z
marty,obst,716,2020-10-25T00:00:00Z
covid,free,712,2020-10-25T00:00:00Z
hotel,quarantine,709,2020-10-25T00:00:00Z
24,hours,708,2020-10-25T00:00:00Z
8,months,707,2020-10-25T00:00:00Z
6,months,706,2020-10-25T00:00:00Z
covid,outbreak,701,2020-10-25T00:00:00Z
people,don,690,2020-10-25T00:00:00Z
social,media,687,2020-10-25T00:00:00Z
