word1,word2,n,date
covid,19,76485,2020-09-13T00:00:00Z
covid,deaths,4447,2020-09-13T00:00:00Z
rosie,wearamask,3517,2020-09-13T00:00:00Z
200,000,3254,2020-09-13T00:00:00Z
19,pandemic,2959,2020-09-13T00:00:00Z
covid,test,2242,2020-09-13T00:00:00Z
post,covid,2211,2020-09-13T00:00:00Z
social,distancing,2113,2020-09-13T00:00:00Z
coronavirus,pandemic,1985,2020-09-13T00:00:00Z
covid,free,1959,2020-09-13T00:00:00Z
donald,trump,1894,2020-09-13T00:00:00Z
tested,positive,1684,2020-09-13T00:00:00Z
joe,biden,1634,2020-09-13T00:00:00Z
super,spreader,1429,2020-09-13T00:00:00Z
covid,patients,1371,2020-09-13T00:00:00Z
19,vaccine,1360,2020-09-13T00:00:00Z
19,deaths,1354,2020-09-13T00:00:00Z
public,health,1332,2020-09-13T00:00:00Z
covid,death,1331,2020-09-13T00:00:00Z
19,lockdown,1285,2020-09-13T00:00:00Z
american,people,1237,2020-09-13T00:00:00Z
coronavirus,covid19,1160,2020-09-13T00:00:00Z
cdc,reports,1140,2020-09-13T00:00:00Z
nursing,homes,1124,2020-09-13T00:00:00Z
covid,response,1123,2020-09-13T00:00:00Z
nationwide,covid,1090,2020-09-13T00:00:00Z
israel,imposes,1083,2020-09-13T00:00:00Z
spreading,covid,1079,2020-09-13T00:00:00Z
president,trump,1074,2020-09-13T00:00:00Z
coronavirus,vaccine,1069,2020-09-13T00:00:00Z
covid,vaccine,1059,2020-09-13T00:00:00Z
climate,change,1043,2020-09-13T00:00:00Z
death,toll,1034,2020-09-13T00:00:00Z
6,months,1021,2020-09-13T00:00:00Z
wuhan,lab,1013,2020-09-13T00:00:00Z
trump,officials,982,2020-09-13T00:00:00Z
chinese,virologist,971,2020-09-13T00:00:00Z
9,11,963,2020-09-13T00:00:00Z
realdonaldtrump,covid,957,2020-09-13T00:00:00Z
spread,covid,942,2020-09-13T00:00:00Z
catch,covid,940,2020-09-13T00:00:00Z
white,house,930,2020-09-13T00:00:00Z
covid,testing,914,2020-09-13T00:00:00Z
wearing,masks,891,2020-09-13T00:00:00Z
covid,restrictions,868,2020-09-13T00:00:00Z
wear,masks,860,2020-09-13T00:00:00Z
covid,pandemic,855,2020-09-13T00:00:00Z
covid,tests,854,2020-09-13T00:00:00Z
10,000,853,2020-09-13T00:00:00Z
covid19,coronavirus,828,2020-09-13T00:00:00Z
realdonaldtrump,trump,822,2020-09-13T00:00:00Z
covid,positive,813,2020-09-13T00:00:00Z
coronavirus,deaths,811,2020-09-13T00:00:00Z
coronavirus,response,797,2020-09-13T00:00:00Z
death,rate,765,2020-09-13T00:00:00Z
mental,health,758,2020-09-13T00:00:00Z
covid,related,749,2020-09-13T00:00:00Z
19,virus,721,2020-09-13T00:00:00Z
24,hours,716,2020-09-13T00:00:00Z
pre,covid,710,2020-09-13T00:00:00Z
190,000,702,2020-09-13T00:00:00Z
trump,lied,693,2020-09-13T00:00:00Z
people,died,681,2020-09-13T00:00:00Z
amid,covid,680,2020-09-13T00:00:00Z
bob,woodward,676,2020-09-13T00:00:00Z
herd,immunity,676,2020-09-13T00:00:00Z
19,covid,674,2020-09-13T00:00:00Z
covid,virus,673,2020-09-13T00:00:00Z
covid,crisis,654,2020-09-13T00:00:00Z
19,response,653,2020-09-13T00:00:00Z
cris,n3wy,652,2020-09-13T00:00:00Z
dr,fauci,639,2020-09-13T00:00:00Z
bbc,news,637,2020-09-13T00:00:00Z
care,homes,626,2020-09-13T00:00:00Z
19,patients,619,2020-09-13T00:00:00Z
2,weeks,619,2020-09-13T00:00:00Z
positive,covid,617,2020-09-13T00:00:00Z
covid,rules,611,2020-09-13T00:00:00Z
1,2,604,2020-09-13T00:00:00Z
steelerschic,85,602,2020-09-13T00:00:00Z
vaccine,trial,600,2020-09-13T00:00:00Z
stay,safe,596,2020-09-13T00:00:00Z
stay,home,594,2020-09-13T00:00:00Z
19,test,591,2020-09-13T00:00:00Z
news,coronavirus,590,2020-09-13T00:00:00Z
bad,pooky,588,2020-09-13T00:00:00Z
test,positive,586,2020-09-13T00:00:00Z
markpmeredith,realdonaldtrump,572,2020-09-13T00:00:00Z
health,care,561,2020-09-13T00:00:00Z
jet1jack,donnariceberry,554,2020-09-13T00:00:00Z
yokoboji,bluewavesaveus,554,2020-09-13T00:00:00Z
zelda229,empath,554,2020-09-13T00:00:00Z
jbm32753,jet1jack,551,2020-09-13T00:00:00Z
rocketette,zelda229,550,2020-09-13T00:00:00Z
sddnp,rocketette,550,2020-09-13T00:00:00Z
ashleyjoanisse,reneeweathers2,548,2020-09-13T00:00:00Z
mili,flores808,546,2020-09-13T00:00:00Z
hippie,woman,545,2020-09-13T00:00:00Z
jacketrose86,rosie,545,2020-09-13T00:00:00Z
trump,supporters,544,2020-09-13T00:00:00Z
reneeweathers2,blksantax,543,2020-09-13T00:00:00Z
crazyinaz1,randimax2,542,2020-09-13T00:00:00Z
people,die,541,2020-09-13T00:00:00Z
officials,interfered,538,2020-09-13T00:00:00Z
virologist,claims,532,2020-09-13T00:00:00Z
1,000,531,2020-09-13T00:00:00Z
coronavirus,covid,521,2020-09-13T00:00:00Z
fireman452a,jbm32753,513,2020-09-13T00:00:00Z
scott,5d,512,2020-09-13T00:00:00Z
randimax2,rn00711,504,2020-09-13T00:00:00Z
