word1,word2,n,date
covid,19,116000,2020-09-23T00:00:00Z
200,000,11146,2020-09-23T00:00:00Z
covid,deaths,5548,2020-09-23T00:00:00Z
19,pandemic,4974,2020-09-23T00:00:00Z
tested,positive,3629,2020-09-23T00:00:00Z
19,vaccine,3463,2020-09-23T00:00:00Z
covid,test,3385,2020-09-23T00:00:00Z
coronavirus,pandemic,3158,2020-09-23T00:00:00Z
death,toll,2921,2020-09-23T00:00:00Z
coronavirus,vaccine,2456,2020-09-23T00:00:00Z
post,covid,2413,2020-09-23T00:00:00Z
herd,immunity,2257,2020-09-23T00:00:00Z
public,health,2207,2020-09-23T00:00:00Z
19,deaths,2156,2020-09-23T00:00:00Z
social,distancing,1954,2020-09-23T00:00:00Z
rosie,wearamask,1885,2020-09-23T00:00:00Z
covid,death,1882,2020-09-23T00:00:00Z
rand,paul,1874,2020-09-23T00:00:00Z
covid,patients,1822,2020-09-23T00:00:00Z
coronavirus,deaths,1754,2020-09-23T00:00:00Z
covid,vaccine,1730,2020-09-23T00:00:00Z
boris,johnson,1631,2020-09-23T00:00:00Z
nursing,homes,1630,2020-09-23T00:00:00Z
donald,trump,1607,2020-09-23T00:00:00Z
covid,response,1551,2020-09-23T00:00:00Z
covid,restrictions,1529,2020-09-23T00:00:00Z
test,positive,1523,2020-09-23T00:00:00Z
covid,relief,1489,2020-09-23T00:00:00Z
6,months,1456,2020-09-23T00:00:00Z
dr,fauci,1422,2020-09-23T00:00:00Z
mental,health,1391,2020-09-23T00:00:00Z
19,crisis,1374,2020-09-23T00:00:00Z
task,force,1371,2020-09-23T00:00:00Z
19,testing,1339,2020-09-23T00:00:00Z
covid,tests,1314,2020-09-23T00:00:00Z
covid,testing,1299,2020-09-23T00:00:00Z
covid,related,1297,2020-09-23T00:00:00Z
al,hilal,1287,2020-09-23T00:00:00Z
affects,virtually,1275,2020-09-23T00:00:00Z
pre,existing,1240,2020-09-23T00:00:00Z
19,test,1196,2020-09-23T00:00:00Z
white,house,1186,2020-09-23T00:00:00Z
coronavirus,covid19,1144,2020-09-23T00:00:00Z
positive,covid,1134,2020-09-23T00:00:00Z
wear,masks,1130,2020-09-23T00:00:00Z
health,care,1122,2020-09-23T00:00:00Z
death,rate,1102,2020-09-23T00:00:00Z
tests,positive,1089,2020-09-23T00:00:00Z
bbc,news,1073,2020-09-23T00:00:00Z
covid19,coronavirus,1067,2020-09-23T00:00:00Z
supreme,court,1057,2020-09-23T00:00:00Z
president,trump,1031,2020-09-23T00:00:00Z
realdonaldtrump,covid,988,2020-09-23T00:00:00Z
covid,positive,971,2020-09-23T00:00:00Z
covid,rules,966,2020-09-23T00:00:00Z
19,response,963,2020-09-23T00:00:00Z
contact,tracing,960,2020-09-23T00:00:00Z
phase,3,958,2020-09-23T00:00:00Z
wearing,masks,957,2020-09-23T00:00:00Z
super,spreader,944,2020-09-23T00:00:00Z
washington,post,923,2020-09-23T00:00:00Z
covid,free,921,2020-09-23T00:00:00Z
coronavirus,death,892,2020-09-23T00:00:00Z
cris,n3wy,879,2020-09-23T00:00:00Z
covid,pandemic,877,2020-09-23T00:00:00Z
people,died,876,2020-09-23T00:00:00Z
pre,covid,863,2020-09-23T00:00:00Z
19,restrictions,855,2020-09-23T00:00:00Z
keir,starmer,840,2020-09-23T00:00:00Z
24,hours,834,2020-09-23T00:00:00Z
climate,change,831,2020-09-23T00:00:00Z
1,2,830,2020-09-23T00:00:00Z
coronavirus,restrictions,820,2020-09-23T00:00:00Z
flu,shot,816,2020-09-23T00:00:00Z
american,people,812,2020-09-23T00:00:00Z
people,die,812,2020-09-23T00:00:00Z
catch,covid,787,2020-09-23T00:00:00Z
19,patients,785,2020-09-23T00:00:00Z
covid,crisis,783,2020-09-23T00:00:00Z
prime,minister,765,2020-09-23T00:00:00Z
months,ago,754,2020-09-23T00:00:00Z
19,death,752,2020-09-23T00:00:00Z
joe,biden,751,2020-09-23T00:00:00Z
flu,season,741,2020-09-23T00:00:00Z
19,tests,731,2020-09-23T00:00:00Z
spreading,covid,728,2020-09-23T00:00:00Z
cdc,director,724,2020-09-23T00:00:00Z
coronavirus,covid,723,2020-09-23T00:00:00Z
nhs,covid,723,2020-09-23T00:00:00Z
stay,safe,717,2020-09-23T00:00:00Z
million,people,711,2020-09-23T00:00:00Z
2,weeks,706,2020-09-23T00:00:00Z
covid,secure,683,2020-09-23T00:00:00Z
amid,covid,681,2020-09-23T00:00:00Z
19,update,678,2020-09-23T00:00:00Z
social,media,665,2020-09-23T00:00:00Z
23,2020,664,2020-09-23T00:00:00Z
sars,cov,663,2020-09-23T00:00:00Z
september,23,660,2020-09-23T00:00:00Z
60,000,652,2020-09-23T00:00:00Z
defense,contractors,643,2020-09-23T00:00:00Z
covid,symptoms,638,2020-09-23T00:00:00Z
19,outbreak,637,2020-09-23T00:00:00Z
19,virus,623,2020-09-23T00:00:00Z
100,000,621,2020-09-23T00:00:00Z
coronavirus,response,621,2020-09-23T00:00:00Z
cov,2,617,2020-09-23T00:00:00Z
test,results,607,2020-09-23T00:00:00Z
covid,safe,606,2020-09-23T00:00:00Z
19,relief,600,2020-09-23T00:00:00Z
coronavirus,update,599,2020-09-23T00:00:00Z
coronavirus,outbreak,598,2020-09-23T00:00:00Z
care,homes,595,2020-09-23T00:00:00Z
stay,home,593,2020-09-23T00:00:00Z
health,officials,592,2020-09-23T00:00:00Z
deal,brexit,587,2020-09-23T00:00:00Z
americans,dead,579,2020-09-23T00:00:00Z
covid,times,579,2020-09-23T00:00:00Z
covid,hit,575,2020-09-23T00:00:00Z
coronavirus,crisis,573,2020-09-23T00:00:00Z
19,app,569,2020-09-23T00:00:00Z
common,cold,568,2020-09-23T00:00:00Z
mike,parson,567,2020-09-23T00:00:00Z
election,day,563,2020-09-23T00:00:00Z
existing,conditions,563,2020-09-23T00:00:00Z
news,coronavirus,563,2020-09-23T00:00:00Z
spread,covid,563,2020-09-23T00:00:00Z
confirmed,covid,561,2020-09-23T00:00:00Z
covid,isn,560,2020-09-23T00:00:00Z
suresh,angadi,558,2020-09-23T00:00:00Z
covid,doesn,555,2020-09-23T00:00:00Z
dead,americans,547,2020-09-23T00:00:00Z
live,updates,535,2020-09-23T00:00:00Z
global,pandemic,534,2020-09-23T00:00:00Z
genetic,study,529,2020-09-23T00:00:00Z
1,billion,527,2020-09-23T00:00:00Z
child,care,526,2020-09-23T00:00:00Z
covid19,covid,526,2020-09-23T00:00:00Z
10,000,524,2020-09-23T00:00:00Z
14,days,524,2020-09-23T00:00:00Z
covid,virus,523,2020-09-23T00:00:00Z
heart,disease,521,2020-09-23T00:00:00Z
potentially,evolving,521,2020-09-23T00:00:00Z
covid,outbreak,519,2020-09-23T00:00:00Z
johnson,begins,519,2020-09-23T00:00:00Z
covid,situation,517,2020-09-23T00:00:00Z
throne,speech,516,2020-09-23T00:00:00Z
realdonaldtrump,trump,512,2020-09-23T00:00:00Z
health,issues,511,2020-09-23T00:00:00Z
indieagitator,locolopeznyc,511,2020-09-23T00:00:00Z
related,deaths,503,2020-09-23T00:00:00Z
testing,positive,503,2020-09-23T00:00:00Z
evolving,amid,502,2020-09-23T00:00:00Z
massive,genetic,501,2020-09-23T00:00:00Z
200k,dead,500,2020-09-23T00:00:00Z
