word1,word2,n,date
covid,19,71542,2021-08-02T00:00:00Z
delta,variant,7816,2021-08-02T00:00:00Z
covid,vaccine,5900,2021-08-02T00:00:00Z
19,vaccine,5085,2021-08-02T00:00:00Z
lindsey,graham,4157,2021-08-02T00:00:00Z
covid,test,3672,2021-08-02T00:00:00Z
tested,positive,3511,2021-08-02T00:00:00Z
vaccinated,people,3254,2021-08-02T00:00:00Z
weapons,myanmarcovidsos,2981,2021-08-02T00:00:00Z
stoparrestingdoctors,sacwantscoviduncontrollable,2856,2021-08-02T00:00:00Z
myanmarcovidsos,stoparrestingdoctors,2840,2021-08-02T00:00:00Z
covid,deaths,2674,2021-08-02T00:00:00Z
covid,patients,2616,2021-08-02T00:00:00Z
whatshappeninginmyanmar,aug2coup,2530,2021-08-02T00:00:00Z
19,pandemic,2364,2021-08-02T00:00:00Z
public,health,2224,2021-08-02T00:00:00Z
wuhan,lab,2129,2021-08-02T00:00:00Z
covid,vaccines,2112,2021-08-02T00:00:00Z
tests,positive,1911,2021-08-02T00:00:00Z
19,vaccines,1902,2021-08-02T00:00:00Z
aug,2,1779,2021-08-02T00:00:00Z
global,pandemic,1709,2021-08-02T00:00:00Z
military,dictatorship,1593,2021-08-02T00:00:00Z
covid,restrictions,1576,2021-08-02T00:00:00Z
wear,masks,1538,2021-08-02T00:00:00Z
post,covid,1482,2021-08-02T00:00:00Z
19,vaccination,1472,2021-08-02T00:00:00Z
graham,tests,1471,2021-08-02T00:00:00Z
catch,covid,1453,2021-08-02T00:00:00Z
mask,mandate,1434,2021-08-02T00:00:00Z
sen,lindsey,1410,2021-08-02T00:00:00Z
aug2coup,recognizenug,1374,2021-08-02T00:00:00Z
covid,positive,1366,2021-08-02T00:00:00Z
spreading,covid,1336,2021-08-02T00:00:00Z
mental,health,1279,2021-08-02T00:00:00Z
fight,covid,1274,2021-08-02T00:00:00Z
ron,desantis,1271,2021-08-02T00:00:00Z
spread,covid,1257,2021-08-02T00:00:00Z
7,days,1229,2021-08-02T00:00:00Z
post,pandemic,1187,2021-08-02T00:00:00Z
unvaccinated,people,1169,2021-08-02T00:00:00Z
covid,tests,1165,2021-08-02T00:00:00Z
recognizenug,whatshappeninginmyanmar,1160,2021-08-02T00:00:00Z
university,students,1155,2021-08-02T00:00:00Z
mask,mandates,1150,2021-08-02T00:00:00Z
mandalar,university,1141,2021-08-02T00:00:00Z
