word1,word2,n,date
covid,19,61650,2020-11-29T00:00:00Z
covid,vaccine,3077,2020-11-29T00:00:00Z
covid,deaths,2965,2020-11-29T00:00:00Z
19,vaccine,2959,2020-11-29T00:00:00Z
tested,positive,2824,2020-11-29T00:00:00Z
global,pandemic,2806,2020-11-29T00:00:00Z
covid,test,2700,2020-11-29T00:00:00Z
social,distancing,2273,2020-11-29T00:00:00Z
19,pandemic,2216,2020-11-29T00:00:00Z
covid,patients,2128,2020-11-29T00:00:00Z
anti,lockdown,1913,2020-11-29T00:00:00Z
public,health,1849,2020-11-29T00:00:00Z
jeffreestar,cashapp,1700,2020-11-29T00:00:00Z
mental,health,1626,2020-11-29T00:00:00Z
covid,relief,1598,2020-11-29T00:00:00Z
post,covid,1596,2020-11-29T00:00:00Z
stay,home,1564,2020-11-29T00:00:00Z
coronavirus,pandemic,1531,2020-11-29T00:00:00Z
covid,restrictions,1459,2020-11-29T00:00:00Z
covid,protocols,1345,2020-11-29T00:00:00Z
2,weeks,1270,2020-11-29T00:00:00Z
people,died,1237,2020-11-29T00:00:00Z
covid,ー,1216,2020-11-29T00:00:00Z
ー,19,1215,2020-11-29T00:00:00Z
wearing,masks,1194,2020-11-29T00:00:00Z
19,deaths,1169,2020-11-29T00:00:00Z
covid,death,1159,2020-11-29T00:00:00Z
wear,masks,1083,2020-11-29T00:00:00Z
death,rate,1079,2020-11-29T00:00:00Z
health,care,1049,2020-11-29T00:00:00Z
denver,broncos,1006,2020-11-29T00:00:00Z
death,toll,1003,2020-11-29T00:00:00Z
stay,safe,988,2020-11-29T00:00:00Z
coronavirus,vaccine,975,2020-11-29T00:00:00Z
test,positive,966,2020-11-29T00:00:00Z
boris,johnson,942,2020-11-29T00:00:00Z
covid19,pandemic,932,2020-11-29T00:00:00Z
covid,positive,931,2020-11-29T00:00:00Z
covid,list,919,2020-11-29T00:00:00Z
covid,tests,916,2020-11-29T00:00:00Z
covid,free,915,2020-11-29T00:00:00Z
covid,related,915,2020-11-29T00:00:00Z
covid,protocol,881,2020-11-29T00:00:00Z
14,days,821,2020-11-29T00:00:00Z
positive,covid,818,2020-11-29T00:00:00Z
covid,testing,813,2020-11-29T00:00:00Z
covid,rules,812,2020-11-29T00:00:00Z
catch,covid,810,2020-11-29T00:00:00Z
black,friday,806,2020-11-29T00:00:00Z
1,2,758,2020-11-29T00:00:00Z
coronavirus,covid19,754,2020-11-29T00:00:00Z
social,media,754,2020-11-29T00:00:00Z
donald,trump,746,2020-11-29T00:00:00Z
gt,gt,732,2020-11-29T00:00:00Z
months,ago,721,2020-11-29T00:00:00Z
mask,wearing,718,2020-11-29T00:00:00Z
rosie,wearamask,707,2020-11-29T00:00:00Z
pre,covid,706,2020-11-29T00:00:00Z
joe,biden,702,2020-11-29T00:00:00Z
covid,pandemic,692,2020-11-29T00:00:00Z
post,pandemic,677,2020-11-29T00:00:00Z
lockdown,2,666,2020-11-29T00:00:00Z
19,patients,665,2020-11-29T00:00:00Z
3,days,665,2020-11-29T00:00:00Z
healthcare,workers,658,2020-11-29T00:00:00Z
missguidedcybersun,missguidednoticeme,658,2020-11-29T00:00:00Z
york,times,654,2020-11-29T00:00:00Z
19,vaccines,653,2020-11-29T00:00:00Z
24,hours,652,2020-11-29T00:00:00Z
tier,3,646,2020-11-29T00:00:00Z
survival,rate,636,2020-11-29T00:00:00Z
covid,response,632,2020-11-29T00:00:00Z
coronavirus,restrictions,630,2020-11-29T00:00:00Z
johns,hopkins,628,2020-11-29T00:00:00Z
south,dakota,624,2020-11-29T00:00:00Z
people,don,620,2020-11-29T00:00:00Z
covid,isn,619,2020-11-29T00:00:00Z
national,lockdown,609,2020-11-29T00:00:00Z
covid,vaccines,607,2020-11-29T00:00:00Z
officialplt,pltpinksunday,605,2020-11-29T00:00:00Z
holiday,season,597,2020-11-29T00:00:00Z
excess,deaths,596,2020-11-29T00:00:00Z
spread,covid,589,2020-11-29T00:00:00Z
covid19,coronavirus,587,2020-11-29T00:00:00Z
nursing,homes,583,2020-11-29T00:00:00Z
spreading,covid,580,2020-11-29T00:00:00Z
pandemic,response,579,2020-11-29T00:00:00Z
people,die,579,2020-11-29T00:00:00Z
save,lives,578,2020-11-29T00:00:00Z
white,house,577,2020-11-29T00:00:00Z
million,people,576,2020-11-29T00:00:00Z
caught,covid,575,2020-11-29T00:00:00Z
3,weeks,574,2020-11-29T00:00:00Z
climate,change,574,2020-11-29T00:00:00Z
9,months,565,2020-11-29T00:00:00Z
covid,lockdown,562,2020-11-29T00:00:00Z
supreme,court,560,2020-11-29T00:00:00Z
jim,jordan,559,2020-11-29T00:00:00Z
contact,tracing,557,2020-11-29T00:00:00Z
covid,doesn,557,2020-11-29T00:00:00Z
deadly,pandemic,557,2020-11-29T00:00:00Z
social,distance,555,2020-11-29T00:00:00Z
lockdown,rules,554,2020-11-29T00:00:00Z
recovery,rate,545,2020-11-29T00:00:00Z
covid,deniers,544,2020-11-29T00:00:00Z
19,restrictions,543,2020-11-29T00:00:00Z
american,people,540,2020-11-29T00:00:00Z
amid,covid,537,2020-11-29T00:00:00Z
8,months,536,2020-11-29T00:00:00Z
covid,covid,530,2020-11-29T00:00:00Z
covid,crisis,526,2020-11-29T00:00:00Z
president,elect,526,2020-11-29T00:00:00Z
herd,immunity,525,2020-11-29T00:00:00Z
pandemic,started,524,2020-11-29T00:00:00Z
lozzafox,nhs,523,2020-11-29T00:00:00Z
tests,positive,513,2020-11-29T00:00:00Z
19,outbreak,511,2020-11-29T00:00:00Z
19,patient,511,2020-11-29T00:00:00Z
covid,hit,511,2020-11-29T00:00:00Z
president,trump,511,2020-11-29T00:00:00Z
task,force,509,2020-11-29T00:00:00Z
fuck,covid,506,2020-11-29T00:00:00Z
food,lines,505,2020-11-29T00:00:00Z
positive,test,500,2020-11-29T00:00:00Z
common,sense,497,2020-11-29T00:00:00Z
6,months,492,2020-11-29T00:00:00Z
care,homes,485,2020-11-29T00:00:00Z
pcr,test,484,2020-11-29T00:00:00Z
covid,shit,483,2020-11-29T00:00:00Z
covid,times,483,2020-11-29T00:00:00Z
dr,fauci,482,2020-11-29T00:00:00Z
pm,modi,479,2020-11-29T00:00:00Z
weeks,ago,479,2020-11-29T00:00:00Z
hotel,quarantine,475,2020-11-29T00:00:00Z
covid,situation,467,2020-11-29T00:00:00Z
19,test,465,2020-11-29T00:00:00Z
5,days,460,2020-11-29T00:00:00Z
covid,safe,459,2020-11-29T00:00:00Z
nursing,home,458,2020-11-29T00:00:00Z
health,officials,450,2020-11-29T00:00:00Z
2,covid,445,2020-11-29T00:00:00Z
covid,ward,445,2020-11-29T00:00:00Z
mariabartiromo,foxnews,444,2020-11-29T00:00:00Z
covid,symptoms,437,2020-11-29T00:00:00Z
tested,negative,437,2020-11-29T00:00:00Z
coronavirus,covid,436,2020-11-29T00:00:00Z
sars,cov,435,2020-11-29T00:00:00Z
covid19,covid,429,2020-11-29T00:00:00Z
catching,covid,426,2020-11-29T00:00:00Z
19,testing,425,2020-11-29T00:00:00Z
test,results,425,2020-11-29T00:00:00Z
sunday,game,424,2020-11-29T00:00:00Z
job,due,423,2020-11-29T00:00:00Z
post,lockdown,422,2020-11-29T00:00:00Z
realdonaldtrump,mariabartiromo,420,2020-11-29T00:00:00Z
pltpinksunday,officialplt,419,2020-11-29T00:00:00Z
19,virus,418,2020-11-29T00:00:00Z
testing,positive,417,2020-11-29T00:00:00Z
people,dying,416,2020-11-29T00:00:00Z
missguidedcybersun,noticememissguided,414,2020-11-29T00:00:00Z
god,bless,411,2020-11-29T00:00:00Z
immune,system,407,2020-11-29T00:00:00Z
19,death,406,2020-11-29T00:00:00Z
front,line,406,2020-11-29T00:00:00Z
super,spreader,405,2020-11-29T00:00:00Z
2,days,401,2020-11-29T00:00:00Z
lockdown,protests,401,2020-11-29T00:00:00Z
teamperdue,ossoff,401,2020-11-29T00:00:00Z
cov,2,397,2020-11-29T00:00:00Z
origin,story,396,2020-11-29T00:00:00Z
change,covid,395,2020-11-29T00:00:00Z
single,day,391,2020-11-29T00:00:00Z
