word1,word2,n,date
covid,19,109588,2021-07-23T00:00:00Z
icj,bringsactojustice,32232,2021-07-23T00:00:00Z
july23coup,whatshappeninginmyanmar,26987,2021-07-23T00:00:00Z
medical,care,18824,2021-07-23T00:00:00Z
proper,medical,10245,2021-07-23T00:00:00Z
weapons,icj,9098,2021-07-23T00:00:00Z
icrc,savemyanmarprisoners,8463,2021-07-23T00:00:00Z
covid,vaccine,7989,2021-07-23T00:00:00Z
whatshappeninginmyanmar,july23coup,6936,2021-07-23T00:00:00Z
delta,variant,6773,2021-07-23T00:00:00Z
military,junta,6644,2021-07-23T00:00:00Z
political,detainees,6546,2021-07-23T00:00:00Z
covid,patients,5730,2021-07-23T00:00:00Z
humanitarian,aids,5553,2021-07-23T00:00:00Z
international,community,5338,2021-07-23T00:00:00Z
19,vaccine,5295,2021-07-23T00:00:00Z
infected,detainees,5195,2021-07-23T00:00:00Z
urge,icrc,4868,2021-07-23T00:00:00Z
military,dictatorship,4345,2021-07-23T00:00:00Z
19,patients,4073,2021-07-23T00:00:00Z
unlawfully,abducted,3954,2021-07-23T00:00:00Z
vaccinated,people,3933,2021-07-23T00:00:00Z
insein,prison,3867,2021-07-23T00:00:00Z
covid,infected,3721,2021-07-23T00:00:00Z
genocide,icrc,3525,2021-07-23T00:00:00Z
prison,junta,3517,2021-07-23T00:00:00Z
covid,deaths,3374,2021-07-23T00:00:00Z
sac,brutally,3313,2021-07-23T00:00:00Z
july23coup,icj,3118,2021-07-23T00:00:00Z
fight,covid,3029,2021-07-23T00:00:00Z
19,vaccines,3012,2021-07-23T00:00:00Z
mass,destruction,2969,2021-07-23T00:00:00Z
whatshappeninginmyanmar,icrc,2902,2021-07-23T00:00:00Z
mass,murder,2892,2021-07-23T00:00:00Z
cij,icj,2861,2021-07-23T00:00:00Z
murder,cij,2810,2021-07-23T00:00:00Z
rapporteurun,icj,2805,2021-07-23T00:00:00Z
graphic,apzolute,2788,2021-07-23T00:00:00Z
whatshappeninginmyanmar,graphic,2782,2021-07-23T00:00:00Z
medical,treatment,2771,2021-07-23T00:00:00Z
19,whatshappeninginmyanmar,2600,2021-07-23T00:00:00Z
19,outbreak,2590,2021-07-23T00:00:00Z
covid,vaccines,2581,2021-07-23T00:00:00Z
19,pandemic,2557,2021-07-23T00:00:00Z
apzolute,pictures,2549,2021-07-23T00:00:00Z
section,505,2538,2021-07-23T00:00:00Z
bago,prison,2537,2021-07-23T00:00:00Z
contribution,counts,2470,2021-07-23T00:00:00Z
organisations,fight,2468,2021-07-23T00:00:00Z
anti,coup,2423,2021-07-23T00:00:00Z
india,covid19indiahelp,2355,2021-07-23T00:00:00Z
covid,test,2337,2021-07-23T00:00:00Z
unjustly,abducted,2324,2021-07-23T00:00:00Z
military,terrorists,2284,2021-07-23T00:00:00Z
disease,icj,2247,2021-07-23T00:00:00Z
july,21,2123,2021-07-23T00:00:00Z
nyan,win,2111,2021-07-23T00:00:00Z
tested,positive,2067,2021-07-23T00:00:00Z
health,care,2028,2021-07-23T00:00:00Z
chanting,revolutionary,2027,2021-07-23T00:00:00Z
19,disease,2025,2021-07-23T00:00:00Z
political,activists,2017,2021-07-23T00:00:00Z
strict,restrictions,2017,2021-07-23T00:00:00Z
revolutionary,songs,2004,2021-07-23T00:00:00Z
rising,loud,2003,2021-07-23T00:00:00Z
unvaccinated,folks,2001,2021-07-23T00:00:00Z
sac,terrorists,1997,2021-07-23T00:00:00Z
paper,strike,1994,2021-07-23T00:00:00Z
prison,whatshappeninginmyanmar,1993,2021-07-23T00:00:00Z
aids,lots,1990,2021-07-23T00:00:00Z
19,patient,1968,2021-07-23T00:00:00Z
domestic,anti,1965,2021-07-23T00:00:00Z
tsp,staged,1965,2021-07-23T00:00:00Z
coup,paper,1962,2021-07-23T00:00:00Z
dictatorship,due,1960,2021-07-23T00:00:00Z
moegaung,tsp,1956,2021-07-23T00:00:00Z
public,health,1938,2021-07-23T00:00:00Z
3,pm,1932,2021-07-23T00:00:00Z
seek,oxygen,1929,2021-07-23T00:00:00Z
pyay,tsp,1926,2021-07-23T00:00:00Z
funeral,service,1915,2021-07-23T00:00:00Z
real,news,1912,2021-07-23T00:00:00Z
service,car,1901,2021-07-23T00:00:00Z
3,corpses,1899,2021-07-23T00:00:00Z
21,icj,1897,2021-07-23T00:00:00Z
yangon,myanmar,1884,2021-07-23T00:00:00Z
severely,suffering,1882,2021-07-23T00:00:00Z
patients,stacked,1881,2021-07-23T00:00:00Z
