word1,word2,n,date
covid,19,80822,2021-07-16T00:00:00Z
july16coup,whatshappeninginmyanmar,11190,2021-07-16T00:00:00Z
myanmarcovidsos,july16coup,10047,2021-07-16T00:00:00Z
whatshappeninginmyanmar,july16coup,8029,2021-07-16T00:00:00Z
july16coup,myanmarcovidsos,7625,2021-07-16T00:00:00Z
covid,vaccine,5794,2021-07-16T00:00:00Z
fight,covid,5628,2021-07-16T00:00:00Z
delta,variant,5381,2021-07-16T00:00:00Z
contribution,counts,5329,2021-07-16T00:00:00Z
organisations,fight,5323,2021-07-16T00:00:00Z
india,covid19indiahelp,4994,2021-07-16T00:00:00Z
19,vaccine,4013,2021-07-16T00:00:00Z
july,16,3361,2021-07-16T00:00:00Z
social,media,3304,2021-07-16T00:00:00Z
19,outbreak,2895,2021-07-16T00:00:00Z
covid,deaths,2819,2021-07-16T00:00:00Z
19,pandemic,2532,2021-07-16T00:00:00Z
tested,positive,2455,2021-07-16T00:00:00Z
death,toll,2359,2021-07-16T00:00:00Z
vaccinated,people,2313,2021-07-16T00:00:00Z
covid,test,2279,2021-07-16T00:00:00Z
covid,infection,2207,2021-07-16T00:00:00Z
public,health,2197,2021-07-16T00:00:00Z
covid,vaccines,2187,2021-07-16T00:00:00Z
distributed,masks,2101,2021-07-16T00:00:00Z
tsp,distributed,2100,2021-07-16T00:00:00Z
yephyu,tsp,2100,2021-07-16T00:00:00Z
inhuman,dictator,2098,2021-07-16T00:00:00Z
16,myanmarcovidsos,2043,2021-07-16T00:00:00Z
covid,crisis,1968,2021-07-16T00:00:00Z
seasonal,flu,1871,2021-07-16T00:00:00Z
19,vaccines,1820,2021-07-16T00:00:00Z
white,house,1805,2021-07-16T00:00:00Z
household,medicines,1791,2021-07-16T00:00:00Z
buy,drugs,1790,2021-07-16T00:00:00Z
facing,shortage,1790,2021-07-16T00:00:00Z
inevitably,lining,1790,2021-07-16T00:00:00Z
medicines,people,1790,2021-07-16T00:00:00Z
yangon,myanmarcovidsos,1785,2021-07-16T00:00:00Z
covid,patients,1779,2021-07-16T00:00:00Z
mortality,rate,1764,2021-07-16T00:00:00Z
22,people,1759,2021-07-16T00:00:00Z
deliberately,withheld,1754,2021-07-16T00:00:00Z
accelerated,covid,1753,2021-07-16T00:00:00Z
information,blackout,1752,2021-07-16T00:00:00Z
media,22,1751,2021-07-16T00:00:00Z
post,pandemic,1712,2021-07-16T00:00:00Z
sac,terrorists,1694,2021-07-16T00:00:00Z
post,covid,1616,2021-07-16T00:00:00Z
square,park,1589,2021-07-16T00:00:00Z
washington,square,1588,2021-07-16T00:00:00Z
global,pandemic,1566,2021-07-16T00:00:00Z
