word1,word2,n,date
covid,19,124104,2020-12-30T00:00:00Z
covid,vaccine,12060,2020-12-30T00:00:00Z
19,vaccine,11491,2020-12-30T00:00:00Z
luke,letlow,8656,2020-12-30T00:00:00Z
congressman,elect,8090,2020-12-30T00:00:00Z
tier,4,7592,2020-12-30T00:00:00Z
covid,relief,5861,2020-12-30T00:00:00Z
elect,luke,5398,2020-12-30T00:00:00Z
covid,deaths,5064,2020-12-30T00:00:00Z
covid,test,5007,2020-12-30T00:00:00Z
oxford,astrazeneca,4792,2020-12-30T00:00:00Z
tested,positive,4718,2020-12-30T00:00:00Z
global,pandemic,4580,2020-12-30T00:00:00Z
coronavirus,vaccine,4436,2020-12-30T00:00:00Z
covid,patients,4387,2020-12-30T00:00:00Z
mary,ann,4340,2020-12-30T00:00:00Z
louisiana,congressman,3966,2020-12-30T00:00:00Z
2,000,3893,2020-12-30T00:00:00Z
vaccine,approved,3882,2020-12-30T00:00:00Z
national,lockdown,3709,2020-12-30T00:00:00Z
19,pandemic,3475,2020-12-30T00:00:00Z
social,distancing,3319,2020-12-30T00:00:00Z
mental,health,3310,2020-12-30T00:00:00Z
letlow,dies,3290,2020-12-30T00:00:00Z
stay,home,3130,2020-12-30T00:00:00Z
public,health,3029,2020-12-30T00:00:00Z
heart,attack,2961,2020-12-30T00:00:00Z
jim,jordan,2579,2020-12-30T00:00:00Z
19,complications,2465,2020-12-30T00:00:00Z
covid,related,2422,2020-12-30T00:00:00Z
tests,positive,2409,2020-12-30T00:00:00Z
covid,death,2394,2020-12-30T00:00:00Z
stay,safe,2268,2020-12-30T00:00:00Z
mitch,mcconnell,2190,2020-12-30T00:00:00Z
relief,bill,2154,2020-12-30T00:00:00Z
coronavirus,pandemic,2147,2020-12-30T00:00:00Z
astrazeneca,covid,2124,2020-12-30T00:00:00Z
covid,restrictions,2057,2020-12-30T00:00:00Z
19,vaccines,2045,2020-12-30T00:00:00Z
wear,masks,2030,2020-12-30T00:00:00Z
wearing,masks,2021,2020-12-30T00:00:00Z
post,covid,1995,2020-12-30T00:00:00Z
astrazeneca,coronavirus,1961,2020-12-30T00:00:00Z
2,weeks,1901,2020-12-30T00:00:00Z
19,variant,1863,2020-12-30T00:00:00Z
health,care,1858,2020-12-30T00:00:00Z
covid,strain,1825,2020-12-30T00:00:00Z
19,oxford,1817,2020-12-30T00:00:00Z
coronavirus,variant,1801,2020-12-30T00:00:00Z
covid,free,1779,2020-12-30T00:00:00Z
elect,dies,1721,2020-12-30T00:00:00Z
stimulus,checks,1716,2020-12-30T00:00:00Z
19,relief,1696,2020-12-30T00:00:00Z
tier,3,1646,2020-12-30T00:00:00Z
catch,covid,1577,2020-12-30T00:00:00Z
nurse,tests,1537,2020-12-30T00:00:00Z
american,people,1532,2020-12-30T00:00:00Z
covid,testing,1526,2020-12-30T00:00:00Z
covid,vaccines,1494,2020-12-30T00:00:00Z
death,toll,1489,2020-12-30T00:00:00Z
social,media,1466,2020-12-30T00:00:00Z
1,2,1415,2020-12-30T00:00:00Z
premier,league,1411,2020-12-30T00:00:00Z
9,months,1409,2020-12-30T00:00:00Z
covid,tests,1385,2020-12-30T00:00:00Z
vaccine,rollout,1376,2020-12-30T00:00:00Z
14,days,1361,2020-12-30T00:00:00Z
vaccine,distribution,1360,2020-12-30T00:00:00Z
million,people,1352,2020-12-30T00:00:00Z
covid,variant,1346,2020-12-30T00:00:00Z
covid19,pandemic,1338,2020-12-30T00:00:00Z
24,hours,1326,2020-12-30T00:00:00Z
19,deaths,1315,2020-12-30T00:00:00Z
test,positive,1295,2020-12-30T00:00:00Z
19,vaccination,1293,2020-12-30T00:00:00Z
bbc,news,1292,2020-12-30T00:00:00Z
covid,positive,1289,2020-12-30T00:00:00Z
donald,trump,1289,2020-12-30T00:00:00Z
island,star,1227,2020-12-30T00:00:00Z
19,test,1219,2020-12-30T00:00:00Z
months,ago,1218,2020-12-30T00:00:00Z
astrazeneca,vaccine,1211,2020-12-30T00:00:00Z
covid,deniers,1202,2020-12-30T00:00:00Z
healthcare,workers,1190,2020-12-30T00:00:00Z
social,distance,1181,2020-12-30T00:00:00Z
covid,response,1180,2020-12-30T00:00:00Z
4,lockdown,1176,2020-12-30T00:00:00Z
caught,covid,1168,2020-12-30T00:00:00Z
people,die,1168,2020-12-30T00:00:00Z
death,rate,1164,2020-12-30T00:00:00Z
positive,covid,1156,2020-12-30T00:00:00Z
negative,covid,1142,2020-12-30T00:00:00Z
mike,pence,1134,2020-12-30T00:00:00Z
health,officials,1131,2020-12-30T00:00:00Z
covid,doesn,1128,2020-12-30T00:00:00Z
covid,pandemic,1128,2020-12-30T00:00:00Z
finance,minister,1127,2020-12-30T00:00:00Z
people,don,1125,2020-12-30T00:00:00Z
covid,isn,1124,2020-12-30T00:00:00Z
boris,johnson,1121,2020-12-30T00:00:00Z
10,months,1116,2020-12-30T00:00:00Z
pre,covid,1112,2020-12-30T00:00:00Z
people,died,1099,2020-12-30T00:00:00Z
herd,immunity,1097,2020-12-30T00:00:00Z
mask,wearing,1097,2020-12-30T00:00:00Z
swine,flu,1086,2020-12-30T00:00:00Z
nursing,home,1079,2020-12-30T00:00:00Z
star,dawn,1075,2020-12-30T00:00:00Z
gt,gt,1072,2020-12-30T00:00:00Z
aged,41,1071,2020-12-30T00:00:00Z
island,dies,1068,2020-12-30T00:00:00Z
covid,denier,1027,2020-12-30T00:00:00Z
uniofoxford,astrazeneca,1024,2020-12-30T00:00:00Z
post,pandemic,1023,2020-12-30T00:00:00Z
covid19,coronavirus,1013,2020-12-30T00:00:00Z
tier,system,1009,2020-12-30T00:00:00Z
19,patients,1001,2020-12-30T00:00:00Z
covid,safe,1000,2020-12-30T00:00:00Z
underlying,conditions,994,2020-12-30T00:00:00Z
relief,checks,991,2020-12-30T00:00:00Z
coronavirus,restrictions,976,2020-12-30T00:00:00Z
pandemic,response,975,2020-12-30T00:00:00Z
oxford,vaccine,968,2020-12-30T00:00:00Z
weeks,ago,968,2020-12-30T00:00:00Z
los,angeles,958,2020-12-30T00:00:00Z
strict,lockdown,954,2020-12-30T00:00:00Z
pcr,test,952,2020-12-30T00:00:00Z
coronavirus,covid19,951,2020-12-30T00:00:00Z
catching,covid,949,2020-12-30T00:00:00Z
dr,fauci,949,2020-12-30T00:00:00Z
covid,vaccination,944,2020-12-30T00:00:00Z
deadly,pandemic,944,2020-12-30T00:00:00Z
covid,rules,939,2020-12-30T00:00:00Z
lufc,primevideosport,927,2020-12-30T00:00:00Z
stimulus,check,926,2020-12-30T00:00:00Z
spread,covid,916,2020-12-30T00:00:00Z
south,africa,912,2020-12-30T00:00:00Z
complications,aged,910,2020-12-30T00:00:00Z
immune,system,904,2020-12-30T00:00:00Z
sars,cov,899,2020-12-30T00:00:00Z
white,house,891,2020-12-30T00:00:00Z
anti,lockdown,884,2020-12-30T00:00:00Z
covid,outbreak,883,2020-12-30T00:00:00Z
3,months,880,2020-12-30T00:00:00Z
president,trump,879,2020-12-30T00:00:00Z
people,dying,878,2020-12-30T00:00:00Z
10,days,876,2020-12-30T00:00:00Z
3,weeks,874,2020-12-30T00:00:00Z
pandemic,started,872,2020-12-30T00:00:00Z
cov,2,869,2020-12-30T00:00:00Z
joe,biden,866,2020-12-30T00:00:00Z
save,lives,866,2020-12-30T00:00:00Z
1,000,864,2020-12-30T00:00:00Z
health,issues,864,2020-12-30T00:00:00Z
lockdown,rules,859,2020-12-30T00:00:00Z
primary,schools,859,2020-12-30T00:00:00Z
lockdown,measures,856,2020-12-30T00:00:00Z
covid,virus,850,2020-12-30T00:00:00Z
spreading,covid,849,2020-12-30T00:00:00Z
ann,dies,846,2020-12-30T00:00:00Z
19,strain,839,2020-12-30T00:00:00Z
survival,rate,835,2020-12-30T00:00:00Z
covid,covid,834,2020-12-30T00:00:00Z
covid,symptoms,833,2020-12-30T00:00:00Z
common,sense,832,2020-12-30T00:00:00Z
contact,tracing,830,2020-12-30T00:00:00Z
28,days,828,2020-12-30T00:00:00Z
oxford,university,822,2020-12-30T00:00:00Z
contracted,covid,817,2020-12-30T00:00:00Z
doctor,oxford,816,2020-12-30T00:00:00Z
dr,drew,816,2020-12-30T00:00:00Z
level,5,815,2020-12-30T00:00:00Z
battling,covid,805,2020-12-30T00:00:00Z
fuck,covid,805,2020-12-30T00:00:00Z
anti,maskers,800,2020-12-30T00:00:00Z
uk,covid,800,2020-12-30T00:00:00Z
6,months,788,2020-12-30T00:00:00Z
14,day,787,2020-12-30T00:00:00Z
oxford,covid,787,2020-12-30T00:00:00Z
front,line,782,2020-12-30T00:00:00Z
covid,world,780,2020-12-30T00:00:00Z
19,testing,769,2020-12-30T00:00:00Z
super,spreader,764,2020-12-30T00:00:00Z
covid,20,759,2020-12-30T00:00:00Z
federal,government,758,2020-12-30T00:00:00Z
task,force,756,2020-12-30T00:00:00Z
played,mary,754,2020-12-30T00:00:00Z
testing,positive,753,2020-12-30T00:00:00Z
covid19,vaccine,751,2020-12-30T00:00:00Z
care,workers,749,2020-12-30T00:00:00Z
astrazeneca,oxford,745,2020-12-30T00:00:00Z
rep,elect,745,2020-12-30T00:00:00Z
dec,30,742,2020-12-30T00:00:00Z
2,3,740,2020-12-30T00:00:00Z
nursing,homes,738,2020-12-30T00:00:00Z
covid,shit,734,2020-12-30T00:00:00Z
warp,speed,734,2020-12-30T00:00:00Z
covid,hit,733,2020-12-30T00:00:00Z
section,230,729,2020-12-30T00:00:00Z
covid,break,727,2020-12-30T00:00:00Z
united,kingdom,726,2020-12-30T00:00:00Z
essential,workers,724,2020-12-30T00:00:00Z
300,000,721,2020-12-30T00:00:00Z
fucking,pandemic,715,2020-12-30T00:00:00Z
uk,government,707,2020-12-30T00:00:00Z
variant,found,705,2020-12-30T00:00:00Z
pre,existing,701,2020-12-30T00:00:00Z
president,elect,697,2020-12-30T00:00:00Z
uk,approves,697,2020-12-30T00:00:00Z
day,quarantine,688,2020-12-30T00:00:00Z
proper,lockdown,687,2020-12-30T00:00:00Z
trump,administration,683,2020-12-30T00:00:00Z
letlow,41,682,2020-12-30T00:00:00Z
positive,test,682,2020-12-30T00:00:00Z
covid,situation,680,2020-12-30T00:00:00Z
100,000,677,2020-12-30T00:00:00Z
19,restrictions,676,2020-12-30T00:00:00Z
2,days,669,2020-12-30T00:00:00Z
3,days,669,2020-12-30T00:00:00Z
coronavirus,deaths,668,2020-12-30T00:00:00Z
mcconnell,blocks,668,2020-12-30T00:00:00Z
test,results,666,2020-12-30T00:00:00Z
days,ago,662,2020-12-30T00:00:00Z
underlying,health,660,2020-12-30T00:00:00Z
york,times,658,2020-12-30T00:00:00Z
realdonaldtrump,briankempga,655,2020-12-30T00:00:00Z
called,covid,653,2020-12-30T00:00:00Z
2,months,652,2020-12-30T00:00:00Z
matt,hancock,651,2020-12-30T00:00:00Z
19,outbreak,649,2020-12-30T00:00:00Z
covid,complications,646,2020-12-30T00:00:00Z
covid,crisis,646,2020-12-30T00:00:00Z
covid,lockdown,643,2020-12-30T00:00:00Z
health,conditions,643,2020-12-30T00:00:00Z
coronavirus,strain,641,2020-12-30T00:00:00Z
amid,covid,639,2020-12-30T00:00:00Z
total,lockdown,639,2020-12-30T00:00:00Z
nhs,staff,637,2020-12-30T00:00:00Z
19,update,634,2020-12-30T00:00:00Z
uk,coronavirus,629,2020-12-30T00:00:00Z
covid,ward,622,2020-12-30T00:00:00Z
covid,bill,618,2020-12-30T00:00:00Z
fake,news,618,2020-12-30T00:00:00Z
daily,covid,617,2020-12-30T00:00:00Z
news,covid,617,2020-12-30T00:00:00Z
lockdown,1,615,2020-12-30T00:00:00Z
letlow,died,613,2020-12-30T00:00:00Z
19,virus,608,2020-12-30T00:00:00Z
30,2020,607,2020-12-30T00:00:00Z
er,nurse,607,2020-12-30T00:00:00Z
19,vaccinations,606,2020-12-30T00:00:00Z
excess,deaths,606,2020-12-30T00:00:00Z
contracting,covid,605,2020-12-30T00:00:00Z
covid,patient,605,2020-12-30T00:00:00Z
gregabbott,tx,604,2020-12-30T00:00:00Z
planet,lockdown,604,2020-12-30T00:00:00Z
climate,change,599,2020-12-30T00:00:00Z
major,incident,592,2020-12-30T00:00:00Z
single,day,591,2020-12-30T00:00:00Z
related,deaths,590,2020-12-30T00:00:00Z
top,story,589,2020-12-30T00:00:00Z
pfizer,vaccine,588,2020-12-30T00:00:00Z
uk,regulator,587,2020-12-30T00:00:00Z
20,million,585,2020-12-30T00:00:00Z
healthy,people,584,2020-12-30T00:00:00Z
tested,negative,584,2020-12-30T00:00:00Z
lockdown,restrictions,582,2020-12-30T00:00:00Z
hard,lockdown,581,2020-12-30T00:00:00Z
hotel,quarantine,581,2020-12-30T00:00:00Z
newly,elected,581,2020-12-30T00:00:00Z
positivity,rate,579,2020-12-30T00:00:00Z
lockdown,3,575,2020-12-30T00:00:00Z
covid19,covid,573,2020-12-30T00:00:00Z
3,4,572,2020-12-30T00:00:00Z
abc,news,568,2020-12-30T00:00:00Z
majority,leader,567,2020-12-30T00:00:00Z
