word1,word2,n,date
covid,19,70829,2021-02-19T00:00:00Z
19,vaccine,9578,2021-02-19T00:00:00Z
covid,vaccine,8422,2021-02-19T00:00:00Z
global,pandemic,3513,2021-02-19T00:00:00Z
19,pandemic,3471,2021-02-19T00:00:00Z
covid,relief,3074,2021-02-19T00:00:00Z
19,vaccines,3000,2021-02-19T00:00:00Z
covid,deaths,2851,2021-02-19T00:00:00Z
covid,test,2851,2021-02-19T00:00:00Z
mental,health,2709,2021-02-19T00:00:00Z
nursing,homes,2447,2021-02-19T00:00:00Z
public,health,2347,2021-02-19T00:00:00Z
covid,vaccines,2335,2021-02-19T00:00:00Z
post,covid,2297,2021-02-19T00:00:00Z
ted,cruz,2284,2021-02-19T00:00:00Z
matt,hancock,1920,2021-02-19T00:00:00Z
acted,unlawfully,1918,2021-02-19T00:00:00Z
19,vaccination,1729,2021-02-19T00:00:00Z
coronavirus,vaccine,1632,2021-02-19T00:00:00Z
nursing,home,1619,2021-02-19T00:00:00Z
hancock,acted,1603,2021-02-19T00:00:00Z
post,pandemic,1491,2021-02-19T00:00:00Z
coronavirus,pandemic,1490,2021-02-19T00:00:00Z
social,distancing,1478,2021-02-19T00:00:00Z
covid,patients,1455,2021-02-19T00:00:00Z
boris,johnson,1337,2021-02-19T00:00:00Z
tested,positive,1301,2021-02-19T00:00:00Z
covid,restrictions,1299,2021-02-19T00:00:00Z
patanjalis,evidencebased,1262,2021-02-19T00:00:00Z
covid,vaccination,1203,2021-02-19T00:00:00Z
covid19,pandemic,1184,2021-02-19T00:00:00Z
vaccine,doses,1139,2021-02-19T00:00:00Z
joe,biden,1015,2021-02-19T00:00:00Z
relief,bill,1012,2021-02-19T00:00:00Z
covid,contracts,1002,2021-02-19T00:00:00Z
covid,pandemic,996,2021-02-19T00:00:00Z
hotel,quarantine,973,2021-02-19T00:00:00Z
stay,home,958,2021-02-19T00:00:00Z
winter,storm,926,2021-02-19T00:00:00Z
covid,related,925,2021-02-19T00:00:00Z
1,2,882,2021-02-19T00:00:00Z
climate,change,871,2021-02-19T00:00:00Z
covid,response,860,2021-02-19T00:00:00Z
vaccine,rollout,845,2021-02-19T00:00:00Z
covid,death,843,2021-02-19T00:00:00Z
herd,immunity,838,2021-02-19T00:00:00Z
life,expectancy,838,2021-02-19T00:00:00Z
covid,testing,837,2021-02-19T00:00:00Z
health,care,834,2021-02-19T00:00:00Z
covid,jab,819,2021-02-19T00:00:00Z
2,weeks,817,2021-02-19T00:00:00Z
social,media,811,2021-02-19T00:00:00Z
white,house,807,2021-02-19T00:00:00Z
pandemic,contracts,794,2021-02-19T00:00:00Z
andrew,cuomo,780,2021-02-19T00:00:00Z
pre,covid,767,2021-02-19T00:00:00Z
stay,safe,767,2021-02-19T00:00:00Z
100,000,766,2021-02-19T00:00:00Z
wuhan,lab,762,2021-02-19T00:00:00Z
evidence,based,749,2021-02-19T00:00:00Z
health,officials,727,2021-02-19T00:00:00Z
covid,lockdown,694,2021-02-19T00:00:00Z
vaccine,distribution,693,2021-02-19T00:00:00Z
pandemic,started,689,2021-02-19T00:00:00Z
