word1,word2,n,date
covid,19,41076,2021-11-01T00:00:00Z
covid,vaccine,4883,2021-11-01T00:00:00Z
19,vaccine,4215,2021-11-01T00:00:00Z
5,million,3052,2021-11-01T00:00:00Z
covid,deaths,2352,2021-11-01T00:00:00Z
white,house,2159,2021-11-01T00:00:00Z
jen,psaki,2142,2021-11-01T00:00:00Z
death,toll,2138,2021-11-01T00:00:00Z
19,pandemic,2085,2021-11-01T00:00:00Z
press,secretary,1758,2021-11-01T00:00:00Z
tested,positive,1692,2021-11-01T00:00:00Z
covid,vaccines,1634,2021-11-01T00:00:00Z
climate,change,1615,2021-11-01T00:00:00Z
covid,test,1548,2021-11-01T00:00:00Z
tests,positive,1528,2021-11-01T00:00:00Z
house,press,1409,2021-11-01T00:00:00Z
covid,booster,1261,2021-11-01T00:00:00Z
19,vaccines,1191,2021-11-01T00:00:00Z
public,health,1181,2021-11-01T00:00:00Z
global,death,1162,2021-11-01T00:00:00Z
vaccine,mandate,1134,2021-11-01T00:00:00Z
natural,immunity,1097,2021-11-01T00:00:00Z
vaccinated,people,1064,2021-11-01T00:00:00Z
shanghai,disneyland,1026,2021-11-01T00:00:00Z
million,people,1017,2021-11-01T00:00:00Z
post,covid,991,2021-11-01T00:00:00Z
19,vaccination,984,2021-11-01T00:00:00Z
global,pandemic,954,2021-11-01T00:00:00Z
psaki,tests,953,2021-11-01T00:00:00Z
coronavirus,covid,934,2021-11-01T00:00:00Z
covid,restrictions,920,2021-11-01T00:00:00Z
covid19,coronavirus,891,2021-11-01T00:00:00Z
secretary,jen,872,2021-11-01T00:00:00Z
19,deaths,840,2021-11-01T00:00:00Z
health,care,824,2021-11-01T00:00:00Z
covid,patients,823,2021-11-01T00:00:00Z
covid,related,815,2021-11-01T00:00:00Z
spread,covid,814,2021-11-01T00:00:00Z
mental,health,780,2021-11-01T00:00:00Z
toll,tops,777,2021-11-01T00:00:00Z
post,pandemic,773,2021-11-01T00:00:00Z
10,29,757,2021-11-01T00:00:00Z
covid,death,751,2021-11-01T00:00:00Z
