word1,word2,n,date
covid,19,58497,2021-12-15T00:00:00Z
omicron,variant,5152,2021-12-15T00:00:00Z
covid,vaccine,4574,2021-12-15T00:00:00Z
800,000,4393,2021-12-15T00:00:00Z
covid,deaths,4128,2021-12-15T00:00:00Z
spread,covid,3870,2021-12-15T00:00:00Z
vaccinated,people,3569,2021-12-15T00:00:00Z
covid,test,3556,2021-12-15T00:00:00Z
tested,positive,3462,2021-12-15T00:00:00Z
19,vaccine,3378,2021-12-15T00:00:00Z
covid,pass,2593,2021-12-15T00:00:00Z
covid,vaccines,2469,2021-12-15T00:00:00Z
public,health,2402,2021-12-15T00:00:00Z
19,pandemic,2127,2021-12-15T00:00:00Z
covid,booster,2095,2021-12-15T00:00:00Z
covid,patients,1989,2021-12-15T00:00:00Z
covid,outbreak,1939,2021-12-15T00:00:00Z
19,vaccines,1865,2021-12-15T00:00:00Z
covid,restrictions,1787,2021-12-15T00:00:00Z
covid,tests,1680,2021-12-15T00:00:00Z
catch,covid,1655,2021-12-15T00:00:00Z
death,toll,1645,2021-12-15T00:00:00Z
covid,death,1629,2021-12-15T00:00:00Z
global,pandemic,1620,2021-12-15T00:00:00Z
boris,johnson,1588,2021-12-15T00:00:00Z
covid,passes,1498,2021-12-15T00:00:00Z
caught,covid,1410,2021-12-15T00:00:00Z
covid,passports,1401,2021-12-15T00:00:00Z
catching,covid,1398,2021-12-15T00:00:00Z
mental,health,1391,2021-12-15T00:00:00Z
covid,protocol,1382,2021-12-15T00:00:00Z
natural,immunity,1363,2021-12-15T00:00:00Z
covid,related,1306,2021-12-15T00:00:00Z
covid,protocols,1289,2021-12-15T00:00:00Z
post,covid,1271,2021-12-15T00:00:00Z
test,positive,1227,2021-12-15T00:00:00Z
booster,shots,1225,2021-12-15T00:00:00Z
booster,shot,1217,2021-12-15T00:00:00Z
health,care,1174,2021-12-15T00:00:00Z
19,vaccination,1158,2021-12-15T00:00:00Z
covid,testing,1142,2021-12-15T00:00:00Z
covid,pandemic,1128,2021-12-15T00:00:00Z
south,africa,1128,2021-12-15T00:00:00Z
covid,list,1127,2021-12-15T00:00:00Z
positive,covid,1124,2021-12-15T00:00:00Z
19,booster,1079,2021-12-15T00:00:00Z
covid,variant,1076,2021-12-15T00:00:00Z
19,deaths,1053,2021-12-15T00:00:00Z
covid,rules,1006,2021-12-15T00:00:00Z
spreading,covid,992,2021-12-15T00:00:00Z
omicron,covid,990,2021-12-15T00:00:00Z
social,distancing,977,2021-12-15T00:00:00Z
2,weeks,954,2021-12-15T00:00:00Z
covid,passport,953,2021-12-15T00:00:00Z
immune,system,943,2021-12-15T00:00:00Z
covid,positive,910,2021-12-15T00:00:00Z
post,pandemic,907,2021-12-15T00:00:00Z
tests,positive,902,2021-12-15T00:00:00Z
covid,omicron,899,2021-12-15T00:00:00Z
wear,masks,899,2021-12-15T00:00:00Z
testing,positive,893,2021-12-15T00:00:00Z
coronavirus,variant,890,2021-12-15T00:00:00Z
78,610,875,2021-12-15T00:00:00Z
