word1,word2,n,date
covid,19,108179,2020-10-27T00:00:00Z
2,weeks,30271,2020-10-27T00:00:00Z
multiple,health,29198,2020-10-27T00:00:00Z
private,island,29143,2020-10-27T00:00:00Z
health,screens,29127,2020-10-27T00:00:00Z
covid,covid,19093,2020-10-27T00:00:00Z
covid,relief,6416,2020-10-27T00:00:00Z
19,pandemic,5490,2020-10-27T00:00:00Z
covid,deaths,4772,2020-10-27T00:00:00Z
global,pandemic,4511,2020-10-27T00:00:00Z
white,house,4410,2020-10-27T00:00:00Z
supreme,court,4139,2020-10-27T00:00:00Z
tested,positive,3505,2020-10-27T00:00:00Z
covid,test,3260,2020-10-27T00:00:00Z
coronavirus,pandemic,2956,2020-10-27T00:00:00Z
social,distancing,2836,2020-10-27T00:00:00Z
herd,immunity,2630,2020-10-27T00:00:00Z
19,vaccine,2618,2020-10-27T00:00:00Z
health,care,2533,2020-10-27T00:00:00Z
public,health,2451,2020-10-27T00:00:00Z
super,spreader,2373,2020-10-27T00:00:00Z
mental,health,2357,2020-10-27T00:00:00Z
donald,trump,2281,2020-10-27T00:00:00Z
19,deaths,2182,2020-10-27T00:00:00Z
covid,patients,2167,2020-10-27T00:00:00Z
realdonaldtrump,covid,2131,2020-10-27T00:00:00Z
american,people,2130,2020-10-27T00:00:00Z
post,covid,2117,2020-10-27T00:00:00Z
225,000,1868,2020-10-27T00:00:00Z
covid19,pandemic,1857,2020-10-27T00:00:00Z
relief,bill,1773,2020-10-27T00:00:00Z
election,day,1737,2020-10-27T00:00:00Z
covid,vaccine,1679,2020-10-27T00:00:00Z
trump,administration,1650,2020-10-27T00:00:00Z
covid,death,1641,2020-10-27T00:00:00Z
19,patients,1621,2020-10-27T00:00:00Z
joe,biden,1613,2020-10-27T00:00:00Z
president,trump,1589,2020-10-27T00:00:00Z
swine,flu,1582,2020-10-27T00:00:00Z
death,toll,1581,2020-10-27T00:00:00Z
covid,response,1577,2020-10-27T00:00:00Z
amy,covid,1516,2020-10-27T00:00:00Z
pandemic,response,1399,2020-10-27T00:00:00Z
mike,pence,1359,2020-10-27T00:00:00Z
mask,mandate,1357,2020-10-27T00:00:00Z
fox,news,1328,2020-10-27T00:00:00Z
wear,masks,1327,2020-10-27T00:00:00Z
fake,news,1323,2020-10-27T00:00:00Z
covid,barrett,1314,2020-10-27T00:00:00Z
antibodies,fall,1299,2020-10-27T00:00:00Z
covid,related,1293,2020-10-27T00:00:00Z
covid,restrictions,1284,2020-10-27T00:00:00Z
death,rate,1284,2020-10-27T00:00:00Z
stay,safe,1268,2020-10-27T00:00:00Z
fall,rapidly,1255,2020-10-27T00:00:00Z
wearing,masks,1245,2020-10-27T00:00:00Z
test,positive,1239,2020-10-27T00:00:00Z
media,coverage,1223,2020-10-27T00:00:00Z
covid,pandemic,1206,2020-10-27T00:00:00Z
spreading,covid,1206,2020-10-27T00:00:00Z
covid,testing,1147,2020-10-27T00:00:00Z
stay,home,1136,2020-10-27T00:00:00Z
19,palliatives,1119,2020-10-27T00:00:00Z
realdonaldtrump,trump,1097,2020-10-27T00:00:00Z
1,2,1087,2020-10-27T00:00:00Z
nursing,homes,1078,2020-10-27T00:00:00Z
realdonaldtrump,foxnews,1061,2020-10-27T00:00:00Z
mask,wearing,1043,2020-10-27T00:00:00Z
coney,barrett,1014,2020-10-27T00:00:00Z
mitch,mcconnell,1006,2020-10-27T00:00:00Z
positive,covid,1003,2020-10-27T00:00:00Z
amy,coney,998,2020-10-27T00:00:00Z
catch,covid,980,2020-10-27T00:00:00Z
climate,change,980,2020-10-27T00:00:00Z
pre,existing,980,2020-10-27T00:00:00Z
court,justice,972,2020-10-27T00:00:00Z
pre,covid,967,2020-10-27T00:00:00Z
14,days,960,2020-10-27T00:00:00Z
lowest,income,960,2020-10-27T00:00:00Z
19,relief,958,2020-10-27T00:00:00Z
income,americans,955,2020-10-27T00:00:00Z
contact,tracing,948,2020-10-27T00:00:00Z
covid19,coronavirus,942,2020-10-27T00:00:00Z
million,people,926,2020-10-27T00:00:00Z
rosie,wearamask,922,2020-10-27T00:00:00Z
coronavirus,covid19,921,2020-10-27T00:00:00Z
food,aid,918,2020-10-27T00:00:00Z
covid,free,915,2020-10-27T00:00:00Z
social,media,911,2020-10-27T00:00:00Z
200,000,906,2020-10-27T00:00:00Z
6,months,903,2020-10-27T00:00:00Z
months,ago,903,2020-10-27T00:00:00Z
19,testing,898,2020-10-27T00:00:00Z
24,hours,897,2020-10-27T00:00:00Z
8,months,897,2020-10-27T00:00:00Z
pandemic,food,897,2020-10-27T00:00:00Z
covid,infection,895,2020-10-27T00:00:00Z
people,die,891,2020-10-27T00:00:00Z
covid,antibodies,886,2020-10-27T00:00:00Z
post,pandemic,886,2020-10-27T00:00:00Z
covid,positive,880,2020-10-27T00:00:00Z
block,pandemic,876,2020-10-27T00:00:00Z
covid,tests,876,2020-10-27T00:00:00Z
gt,gt,871,2020-10-27T00:00:00Z
trump,fights,864,2020-10-27T00:00:00Z
coronavirus,relief,861,2020-10-27T00:00:00Z
task,force,845,2020-10-27T00:00:00Z
226,000,841,2020-10-27T00:00:00Z
coronavirus,deaths,836,2020-10-27T00:00:00Z
realdonaldtrump,msnbc,817,2020-10-27T00:00:00Z
flu,season,816,2020-10-27T00:00:00Z
covid,crisis,812,2020-10-27T00:00:00Z
tests,positive,802,2020-10-27T00:00:00Z
relief,package,801,2020-10-27T00:00:00Z
coronavirus,vaccine,785,2020-10-27T00:00:00Z
19,covid,784,2020-10-27T00:00:00Z
el,paso,783,2020-10-27T00:00:00Z
19,test,761,2020-10-27T00:00:00Z
19,antibodies,749,2020-10-27T00:00:00Z
oct,27,749,2020-10-27T00:00:00Z
people,died,744,2020-10-27T00:00:00Z
