word1,word2,n,date
covid,19,52326,2021-02-27T00:00:00Z
covid,relief,13093,2021-02-27T00:00:00Z
covid,vaccine,7487,2021-02-27T00:00:00Z
relief,bill,7079,2021-02-27T00:00:00Z
19,vaccine,6952,2021-02-27T00:00:00Z
1,9,5409,2021-02-27T00:00:00Z
relief,package,3000,2021-02-27T00:00:00Z
19,relief,2908,2021-02-27T00:00:00Z
trillion,covid,2892,2021-02-27T00:00:00Z
minimum,wage,2857,2021-02-27T00:00:00Z
house,passes,2699,2021-02-27T00:00:00Z
covid,deaths,2566,2021-02-27T00:00:00Z
covid,test,2265,2021-02-27T00:00:00Z
covid,bill,2088,2021-02-27T00:00:00Z
19,vaccines,1999,2021-02-27T00:00:00Z
mental,health,1932,2021-02-27T00:00:00Z
passes,1,1888,2021-02-27T00:00:00Z
19,pandemic,1853,2021-02-27T00:00:00Z
global,pandemic,1818,2021-02-27T00:00:00Z
anti,lockdown,1717,2021-02-27T00:00:00Z
post,covid,1584,2021-02-27T00:00:00Z
1,9t,1548,2021-02-27T00:00:00Z
public,health,1533,2021-02-27T00:00:00Z
covid,vaccines,1460,2021-02-27T00:00:00Z
19,vaccination,1288,2021-02-27T00:00:00Z
joe,biden,1227,2021-02-27T00:00:00Z
coronavirus,vaccine,1224,2021-02-27T00:00:00Z
1,400,1217,2021-02-27T00:00:00Z
covid,related,1201,2021-02-27T00:00:00Z
500,000,1187,2021-02-27T00:00:00Z
taylornation13,t4f,1126,2021-02-27T00:00:00Z
post,pandemic,1109,2021-02-27T00:00:00Z
pandemic,relief,1106,2021-02-27T00:00:00Z
tested,positive,1097,2021-02-27T00:00:00Z
covid,restrictions,1076,2021-02-27T00:00:00Z
loverfest,tickets,1072,2021-02-27T00:00:00Z
offered,credit,1071,2021-02-27T00:00:00Z
credit,lots,1070,2021-02-27T00:00:00Z
treepaine,brazilian,1061,2021-02-27T00:00:00Z
social,distancing,1056,2021-02-27T00:00:00Z
coronavirus,pandemic,1031,2021-02-27T00:00:00Z
south,american,1031,2021-02-27T00:00:00Z
american,fans,1017,2021-02-27T00:00:00Z
covid,vaccination,1016,2021-02-27T00:00:00Z
covid,death,987,2021-02-27T00:00:00Z
hey,taylorswift13,976,2021-02-27T00:00:00Z
jeremy,lin,952,2021-02-27T00:00:00Z
american,people,906,2021-02-27T00:00:00Z
nigel,farage,884,2021-02-27T00:00:00Z
covid,pandemic,876,2021-02-27T00:00:00Z
t4f,brswiftieswantrefund,874,2021-02-27T00:00:00Z
1,2,839,2021-02-27T00:00:00Z
covid,shot,802,2021-02-27T00:00:00Z
single,shot,792,2021-02-27T00:00:00Z
pre,covid,773,2021-02-27T00:00:00Z
relief,plan,767,2021-02-27T00:00:00Z
white,house,751,2021-02-27T00:00:00Z
president,biden,738,2021-02-27T00:00:00Z
covid,testing,737,2021-02-27T00:00:00Z
stimulus,checks,736,2021-02-27T00:00:00Z
called,coronavirus,729,2021-02-27T00:00:00Z
covid,patients,701,2021-02-27T00:00:00Z
15,minimum,690,2021-02-27T00:00:00Z
health,care,688,2021-02-27T00:00:00Z
covid,free,687,2021-02-27T00:00:00Z
social,media,671,2021-02-27T00:00:00Z
2,weeks,664,2021-02-27T00:00:00Z
covid,tests,663,2021-02-27T00:00:00Z
stay,home,653,2021-02-27T00:00:00Z
covid,jab,644,2021-02-27T00:00:00Z
wear,masks,639,2021-02-27T00:00:00Z
single,dose,631,2021-02-27T00:00:00Z
pandemic,started,628,2021-02-27T00:00:00Z
shot,covid,623,2021-02-27T00:00:00Z
wearing,masks,623,2021-02-27T00:00:00Z
vaccine,rollout,614,2021-02-27T00:00:00Z
coronavirus,relief,602,2021-02-27T00:00:00Z
