word1,word2,n,date
covid,19,43930,2021-12-07T00:00:00Z
covid,vaccine,4131,2021-12-07T00:00:00Z
omicron,variant,3582,2021-12-07T00:00:00Z
19,vaccine,3514,2021-12-07T00:00:00Z
covid,test,3035,2021-12-07T00:00:00Z
tested,positive,2248,2021-12-07T00:00:00Z
covid,deaths,2128,2021-12-07T00:00:00Z
19,pandemic,2020,2021-12-07T00:00:00Z
public,health,1853,2021-12-07T00:00:00Z
covid,vaccines,1700,2021-12-07T00:00:00Z
covid,tests,1588,2021-12-07T00:00:00Z
covid,parent,1528,2021-12-07T00:00:00Z
christmas,party,1460,2021-12-07T00:00:00Z
mental,health,1431,2021-12-07T00:00:00Z
covid,patients,1365,2021-12-07T00:00:00Z
basil,ireton,1362,2021-12-07T00:00:00Z
covid,booster,1360,2021-12-07T00:00:00Z
omicron,covid,1359,2021-12-07T00:00:00Z
dan613,boeing74,1356,2021-12-07T00:00:00Z
thisisnothappen,basil,1356,2021-12-07T00:00:00Z
ericwil06256732,wildweatherdan,1354,2021-12-07T00:00:00Z
iandjbrown2,dan613,1354,2021-12-07T00:00:00Z
moderna5g,666,1354,2021-12-07T00:00:00Z
tragiicomedy,covid,1354,2021-12-07T00:00:00Z
rln,nelson,1352,2021-12-07T00:00:00Z
gordon,dhg,1350,2021-12-07T00:00:00Z
ejwwest,tragiicomedy,1349,2021-12-07T00:00:00Z
vaccine,mandate,1347,2021-12-07T00:00:00Z
boeing74,organicdot,1342,2021-12-07T00:00:00Z
frase,ky,1342,2021-12-07T00:00:00Z
oakden,wolf,1326,2021-12-07T00:00:00Z
organicdot,oakden,1315,2021-12-07T00:00:00Z
bolzmannmichael,rln,1305,2021-12-07T00:00:00Z
covid,rules,1294,2021-12-07T00:00:00Z
south,africa,1267,2021-12-07T00:00:00Z
covid,restrictions,1259,2021-12-07T00:00:00Z
guygadboisguyg1,thisisnothappen,1251,2021-12-07T00:00:00Z
stephen04880258,guygadboisguyg1,1251,2021-12-07T00:00:00Z
global,pandemic,1248,2021-12-07T00:00:00Z
bluepittie,halbrow68884227,1241,2021-12-07T00:00:00Z
covid,variant,1219,2021-12-07T00:00:00Z
19,vaccines,1198,2021-12-07T00:00:00Z
sandcastle1975,ingersolrobert,1192,2021-12-07T00:00:00Z
19,variant,1159,2021-12-07T00:00:00Z
aristotlemrs,bigrakadoc,1153,2021-12-07T00:00:00Z
post,covid,1136,2021-12-07T00:00:00Z
19,vaccination,1132,2021-12-07T00:00:00Z
25,cycle,1130,2021-12-07T00:00:00Z
twtthisisnow,moderna5g,1094,2021-12-07T00:00:00Z
post,pandemic,1010,2021-12-07T00:00:00Z
crispycx,bubbasranch,984,2021-12-07T00:00:00Z
natural,immunity,927,2021-12-07T00:00:00Z
bubbasranch,gordon,926,2021-12-07T00:00:00Z
covid,positive,921,2021-12-07T00:00:00Z
covid,death,885,2021-12-07T00:00:00Z
vaccinated,people,871,2021-12-07T00:00:00Z
health,care,865,2021-12-07T00:00:00Z
covid,testing,840,2021-12-07T00:00:00Z
keithamccluskey,ericwil06256732,836,2021-12-07T00:00:00Z
davidtayloryork,keithamccluskey,824,2021-12-07T00:00:00Z
pre,covid,811,2021-12-07T00:00:00Z
wildweatherdan,ejwwest,806,2021-12-07T00:00:00Z
robhon,frase,805,2021-12-07T00:00:00Z
free,covid,793,2021-12-07T00:00:00Z
test,positive,777,2021-12-07T00:00:00Z
caught,covid,753,2021-12-07T00:00:00Z
covid,pandemic,742,2021-12-07T00:00:00Z
covid,related,742,2021-12-07T00:00:00Z
catch,covid,729,2021-12-07T00:00:00Z
pcr,test,718,2021-12-07T00:00:00Z
thelivingstone5,dawntj90,717,2021-12-07T00:00:00Z
spread,covid,707,2021-12-07T00:00:00Z
canadianworker2,narvuntien,704,2021-12-07T00:00:00Z
covid,outbreak,690,2021-12-07T00:00:00Z
covid,shot,679,2021-12-07T00:00:00Z
vaccine,mandates,674,2021-12-07T00:00:00Z
covid,omicron,661,2021-12-07T00:00:00Z
kjfphoto,crispycx,656,2021-12-07T00:00:00Z
ingersolrobert,oscarswild1,648,2021-12-07T00:00:00Z
booster,shot,635,2021-12-07T00:00:00Z
immune,system,635,2021-12-07T00:00:00Z
chimera414,thelivingstone5,627,2021-12-07T00:00:00Z
sars,cov,621,2021-12-07T00:00:00Z
4clearsky,kjfphoto,615,2021-12-07T00:00:00Z
covid,vaccination,615,2021-12-07T00:00:00Z
covid19,pandemic,614,2021-12-07T00:00:00Z
cov,2,605,2021-12-07T00:00:00Z
chimera414,dawntj90,594,2021-12-07T00:00:00Z
oscarswild1,bolzmannmichael,592,2021-12-07T00:00:00Z
thelivingstone5,robhon,592,2021-12-07T00:00:00Z
death,rate,590,2021-12-07T00:00:00Z
halbrow68884227,6lennybravo,590,2021-12-07T00:00:00Z
6lennybravo,kjfphoto,585,2021-12-07T00:00:00Z
halbrow68884227,amcelha3,577,2021-12-07T00:00:00Z
ingersolrobert,bolzmannmichael,566,2021-12-07T00:00:00Z
covid,response,559,2021-12-07T00:00:00Z
catching,covid,557,2021-12-07T00:00:00Z
negative,covid,549,2021-12-07T00:00:00Z
wildweatherdan,robhon,548,2021-12-07T00:00:00Z
glenncarr6,25,543,2021-12-07T00:00:00Z
robhon,ejwwest,543,2021-12-07T00:00:00Z
kjfphoto,twtthisisnow,540,2021-12-07T00:00:00Z
2,weeks,538,2021-12-07T00:00:00Z
1,2,537,2021-12-07T00:00:00Z
davidtayloryork,ericwil06256732,519,2021-12-07T00:00:00Z
positive,covid,518,2021-12-07T00:00:00Z
6lennybravo,frase,512,2021-12-07T00:00:00Z
federal,contractors,511,2021-12-07T00:00:00Z
social,distancing,508,2021-12-07T00:00:00Z
24,hours,507,2021-12-07T00:00:00Z
6,months,503,2021-12-07T00:00:00Z
social,media,497,2021-12-07T00:00:00Z
covid,vax,496,2021-12-07T00:00:00Z
10,days,493,2021-12-07T00:00:00Z
coronavirus,pandemic,493,2021-12-07T00:00:00Z
dawntj90,glenncarr6,491,2021-12-07T00:00:00Z
common,cold,489,2021-12-07T00:00:00Z
covid,infection,489,2021-12-07T00:00:00Z
amcelha3,4clearsky,487,2021-12-07T00:00:00Z
jim,jordan,485,2021-12-07T00:00:00Z
people,died,484,2021-12-07T00:00:00Z
climate,change,483,2021-12-07T00:00:00Z
blood,oxygen,480,2021-12-07T00:00:00Z
boris,johnson,476,2021-12-07T00:00:00Z
immune,response,475,2021-12-07T00:00:00Z
canadianworker2,jimdtweet,474,2021-12-07T00:00:00Z
unvaccinated,people,474,2021-12-07T00:00:00Z
delta,variant,472,2021-12-07T00:00:00Z
johndublin10,glenncarr6,472,2021-12-07T00:00:00Z
flu,shot,471,2021-12-07T00:00:00Z
pre,pandemic,471,2021-12-07T00:00:00Z
covid,symptoms,469,2021-12-07T00:00:00Z
glenncarr6,canadianworker2,469,2021-12-07T00:00:00Z
lockdown,rules,468,2021-12-07T00:00:00Z
19,booster,467,2021-12-07T00:00:00Z
home,covid,463,2021-12-07T00:00:00Z
million,people,462,2021-12-07T00:00:00Z
spreading,covid,461,2021-12-07T00:00:00Z
york,city,461,2021-12-07T00:00:00Z
19,omicron,458,2021-12-07T00:00:00Z
narvuntien,kenneth72712993,457,2021-12-07T00:00:00Z
anti,vax,456,2021-12-07T00:00:00Z
19,test,455,2021-12-07T00:00:00Z
anti,vaxxers,455,2021-12-07T00:00:00Z
dangerously,low,455,2021-12-07T00:00:00Z
2021,12,448,2021-12-07T00:00:00Z
health,officials,445,2021-12-07T00:00:00Z
kenneth72712993,thelivingstone5,443,2021-12-07T00:00:00Z
pandemic,started,440,2021-12-07T00:00:00Z
covid,jab,438,2021-12-07T00:00:00Z
coronavirus,variant,436,2021-12-07T00:00:00Z
testing,positive,436,2021-12-07T00:00:00Z
narvuntien,bluepittie,435,2021-12-07T00:00:00Z
100,000,432,2021-12-07T00:00:00Z
jimdtweet,oscarswild1,432,2021-12-07T00:00:00Z
herd,immunity,428,2021-12-07T00:00:00Z
death,rates,424,2021-12-07T00:00:00Z
private,sector,424,2021-12-07T00:00:00Z
booster,shots,422,2021-12-07T00:00:00Z
5,11,417,2021-12-07T00:00:00Z
march,2020,416,2021-12-07T00:00:00Z
covid,isn,412,2021-12-07T00:00:00Z
white,house,411,2021-12-07T00:00:00Z
stay,home,409,2021-12-07T00:00:00Z
supply,chain,406,2021-12-07T00:00:00Z
wear,masks,406,2021-12-07T00:00:00Z
rapid,tests,402,2021-12-07T00:00:00Z
antigen,tests,401,2021-12-07T00:00:00Z
covid,protocols,395,2021-12-07T00:00:00Z
wearing,masks,394,2021-12-07T00:00:00Z
pandemic,response,393,2021-12-07T00:00:00Z
biden,administration,391,2021-12-07T00:00:00Z
kenneth72712993,bluepittie,391,2021-12-07T00:00:00Z
omicron,coronavirus,389,2021-12-07T00:00:00Z
months,ago,387,2021-12-07T00:00:00Z
oxygen,level,386,2021-12-07T00:00:00Z
lockdown,restrictions,383,2021-12-07T00:00:00Z
day,1,379,2021-12-07T00:00:00Z
robmeekel,25,379,2021-12-07T00:00:00Z
december,2021,378,2021-12-07T00:00:00Z
try2golf,twtthisisnow,378,2021-12-07T00:00:00Z
dawntj90,narvuntien,375,2021-12-07T00:00:00Z
severe,covid,373,2021-12-07T00:00:00Z
maria36962192,canadianworker2,368,2021-12-07T00:00:00Z
10,staff,366,2021-12-07T00:00:00Z
19,deaths,364,2021-12-07T00:00:00Z
7,day,363,2021-12-07T00:00:00Z
oscarswild1,johndublin10,360,2021-12-07T00:00:00Z
4clearsky,gordon,356,2021-12-07T00:00:00Z
bbc,news,355,2021-12-07T00:00:00Z
pcr,tests,354,2021-12-07T00:00:00Z
14,days,352,2021-12-07T00:00:00Z
