word1,word2,n,date
covid,19,57868,2021-03-06T00:00:00Z
covid,relief,19974,2021-03-06T00:00:00Z
relief,bill,14113,2021-03-06T00:00:00Z
covid,vaccine,7826,2021-03-06T00:00:00Z
19,vaccine,7414,2021-03-06T00:00:00Z
1,9,7275,2021-03-06T00:00:00Z
trillion,covid,4639,2021-03-06T00:00:00Z
19,relief,4308,2021-03-06T00:00:00Z
senate,passes,4252,2021-03-06T00:00:00Z
covid,bill,4108,2021-03-06T00:00:00Z
minimum,wage,3192,2021-03-06T00:00:00Z
19,vaccines,2503,2021-03-06T00:00:00Z
global,pandemic,2320,2021-03-06T00:00:00Z
passes,1,2266,2021-03-06T00:00:00Z
19,pandemic,2247,2021-03-06T00:00:00Z
relief,package,2187,2021-03-06T00:00:00Z
pay,rise,2146,2021-03-06T00:00:00Z
covid,deaths,2018,2021-03-06T00:00:00Z
covid,test,1876,2021-03-06T00:00:00Z
1,400,1790,2021-03-06T00:00:00Z
post,covid,1743,2021-03-06T00:00:00Z
covid,vaccines,1655,2021-03-06T00:00:00Z
19,vaccination,1649,2021-03-06T00:00:00Z
coronavirus,relief,1568,2021-03-06T00:00:00Z
relief,plan,1545,2021-03-06T00:00:00Z
joe,biden,1505,2021-03-06T00:00:00Z
covid,restrictions,1458,2021-03-06T00:00:00Z
stimulus,checks,1455,2021-03-06T00:00:00Z
public,health,1428,2021-03-06T00:00:00Z
american,people,1393,2021-03-06T00:00:00Z
mental,health,1332,2021-03-06T00:00:00Z
president,biden,1284,2021-03-06T00:00:00Z
passes,biden,1277,2021-03-06T00:00:00Z
post,pandemic,1242,2021-03-06T00:00:00Z
covid,related,1226,2021-03-06T00:00:00Z
covid,patients,1113,2021-03-06T00:00:00Z
covid,vaccination,1086,2021-03-06T00:00:00Z
mask,mandates,1069,2021-03-06T00:00:00Z
social,distancing,1046,2021-03-06T00:00:00Z
1,9t,1034,2021-03-06T00:00:00Z
unemployment,benefits,1033,2021-03-06T00:00:00Z
nhs,staff,1002,2021-03-06T00:00:00Z
tested,positive,988,2021-03-06T00:00:00Z
trillion,coronavirus,973,2021-03-06T00:00:00Z
coronavirus,pandemic,947,2021-03-06T00:00:00Z
anti,lockdown,946,2021-03-06T00:00:00Z
coronavirus,vaccine,894,2021-03-06T00:00:00Z
15,minimum,887,2021-03-06T00:00:00Z
covid,tests,875,2021-03-06T00:00:00Z
pre,covid,870,2021-03-06T00:00:00Z
covid,aid,868,2021-03-06T00:00:00Z
covid,shot,858,2021-03-06T00:00:00Z
boris,johnson,857,2021-03-06T00:00:00Z
500,000,850,2021-03-06T00:00:00Z
health,care,848,2021-03-06T00:00:00Z
gregabbott,tx,826,2021-03-06T00:00:00Z
rescue,plan,826,2021-03-06T00:00:00Z
covid,death,823,2021-03-06T00:00:00Z
mask,mandate,821,2021-03-06T00:00:00Z
dr,seuss,819,2021-03-06T00:00:00Z
50,49,804,2021-03-06T00:00:00Z
covid,positive,771,2021-03-06T00:00:00Z
gt,gt,767,2021-03-06T00:00:00Z
min,wage,765,2021-03-06T00:00:00Z
joe,manchin,754,2021-03-06T00:00:00Z
sen,joemanchin,752,2021-03-06T00:00:00Z
covid,jab,745,2021-03-06T00:00:00Z
covid19,pandemic,743,2021-03-06T00:00:00Z
senate,democrats,728,2021-03-06T00:00:00Z
stimulus,bill,721,2021-03-06T00:00:00Z
republican,voted,714,2021-03-06T00:00:00Z
wearing,masks,710,2021-03-06T00:00:00Z
wear,masks,709,2021-03-06T00:00:00Z
covid,rules,695,2021-03-06T00:00:00Z
1,2,689,2021-03-06T00:00:00Z
pandemic,response,688,2021-03-06T00:00:00Z
dalai,lama,675,2021-03-06T00:00:00Z
