word1,word2,n,date
covid,19,93885,2021-01-25T00:00:00Z
19,vaccine,10119,2021-01-25T00:00:00Z
covid,vaccine,9349,2021-01-25T00:00:00Z
19,pandemic,3807,2021-01-25T00:00:00Z
covid,test,3430,2021-01-25T00:00:00Z
mental,health,3421,2021-01-25T00:00:00Z
global,pandemic,3155,2021-01-25T00:00:00Z
south,africa,3147,2021-01-25T00:00:00Z
covid,deaths,3077,2021-01-25T00:00:00Z
19,vaccines,3001,2021-01-25T00:00:00Z
tested,positive,2955,2021-01-25T00:00:00Z
covid,relief,2665,2021-01-25T00:00:00Z
post,covid,2414,2021-01-25T00:00:00Z
public,health,2380,2021-01-25T00:00:00Z
19,vaccination,2154,2021-01-25T00:00:00Z
coronavirus,pandemic,2077,2021-01-25T00:00:00Z
social,distancing,1967,2021-01-25T00:00:00Z
post,pandemic,1825,2021-01-25T00:00:00Z
white,house,1759,2021-01-25T00:00:00Z
super,bowl,1753,2021-01-25T00:00:00Z
covid,restrictions,1729,2021-01-25T00:00:00Z
covid,vaccines,1649,2021-01-25T00:00:00Z
south,african,1625,2021-01-25T00:00:00Z
travel,restrictions,1616,2021-01-25T00:00:00Z
joe,biden,1609,2021-01-25T00:00:00Z
stay,home,1536,2021-01-25T00:00:00Z
boris,johnson,1525,2021-01-25T00:00:00Z
covid,death,1508,2021-01-25T00:00:00Z
coronavirus,vaccine,1466,2021-01-25T00:00:00Z
anti,lockdown,1385,2021-01-25T00:00:00Z
covid19,pandemic,1307,2021-01-25T00:00:00Z
dr,fauci,1289,2021-01-25T00:00:00Z
covid,patients,1274,2021-01-25T00:00:00Z
2,weeks,1266,2021-01-25T00:00:00Z
stay,safe,1240,2021-01-25T00:00:00Z
covid,response,1234,2021-01-25T00:00:00Z
health,care,1232,2021-01-25T00:00:00Z
vaccine,rollout,1224,2021-01-25T00:00:00Z
president,biden,1206,2021-01-25T00:00:00Z
death,rate,1197,2021-01-25T00:00:00Z
hotel,quarantine,1194,2021-01-25T00:00:00Z
covid,vaccination,1181,2021-01-25T00:00:00Z
covid,related,1140,2021-01-25T00:00:00Z
covid,pandemic,1132,2021-01-25T00:00:00Z
death,toll,1128,2021-01-25T00:00:00Z
100,000,1126,2021-01-25T00:00:00Z
1,2,1072,2021-01-25T00:00:00Z
herd,immunity,1066,2021-01-25T00:00:00Z
travel,ban,1062,2021-01-25T00:00:00Z
wear,masks,1037,2021-01-25T00:00:00Z
social,media,1023,2021-01-25T00:00:00Z
lockdown,rules,1018,2021-01-25T00:00:00Z
vaccine,distribution,995,2021-01-25T00:00:00Z
covid,testing,977,2021-01-25T00:00:00Z
pre,covid,976,2021-01-25T00:00:00Z
400,000,968,2021-01-25T00:00:00Z
covid,free,951,2021-01-25T00:00:00Z
york,times,946,2021-01-25T00:00:00Z
19,relief,914,2021-01-25T00:00:00Z
test,positive,900,2021-01-25T00:00:00Z
catch,covid,889,2021-01-25T00:00:00Z
19,testing,884,2021-01-25T00:00:00Z
reinstate,covid,882,2021-01-25T00:00:00Z
10,months,868,2021-01-25T00:00:00Z
pandemic,response,867,2021-01-25T00:00:00Z
covid19,vaccine,834,2021-01-25T00:00:00Z
