word1,word2,n,date
covid,19,150177,2020-06-09T00:00:00Z
19,pandemic,7471,2020-06-09T00:00:00Z
coronavirus,pandemic,6446,2020-06-09T00:00:00Z
post,covid,3914,2020-06-09T00:00:00Z
social,distancing,3843,2020-06-09T00:00:00Z
asymptomatic,spread,3436,2020-06-09T00:00:00Z
tested,positive,2830,2020-06-09T00:00:00Z
19,crisis,2339,2020-06-09T00:00:00Z
george,floyd,2110,2020-06-09T00:00:00Z
public,health,2078,2020-06-09T00:00:00Z
bbc,news,1908,2020-06-09T00:00:00Z
death,toll,1908,2020-06-09T00:00:00Z
covid,deaths,1808,2020-06-09T00:00:00Z
news,coronavirus,1795,2020-06-09T00:00:00Z
coronavirus,crisis,1740,2020-06-09T00:00:00Z
coronavirus,covid19,1710,2020-06-09T00:00:00Z
coronavirus,covid,1683,2020-06-09T00:00:00Z
covid,patients,1683,2020-06-09T00:00:00Z
nursing,homes,1524,2020-06-09T00:00:00Z
19,deaths,1515,2020-06-09T00:00:00Z
coronavirus,outbreak,1508,2020-06-09T00:00:00Z
test,positive,1490,2020-06-09T00:00:00Z
19,patients,1459,2020-06-09T00:00:00Z
covid19,coronavirus,1416,2020-06-09T00:00:00Z
june,9,1330,2020-06-09T00:00:00Z
covid,test,1291,2020-06-09T00:00:00Z
19,testing,1238,2020-06-09T00:00:00Z
24,hours,1238,2020-06-09T00:00:00Z
coronavirus,lockdown,1236,2020-06-09T00:00:00Z
mental,health,1234,2020-06-09T00:00:00Z
asymptomatic,transmission,1217,2020-06-09T00:00:00Z
stay,safe,1126,2020-06-09T00:00:00Z
covid,crisis,1112,2020-06-09T00:00:00Z
june,2020,1100,2020-06-09T00:00:00Z
19,lockdown,1095,2020-06-09T00:00:00Z
coronavirus,infections,1081,2020-06-09T00:00:00Z
world,health,1075,2020-06-09T00:00:00Z
asymptomatic,people,1067,2020-06-09T00:00:00Z
covid,ー,1061,2020-06-09T00:00:00Z
ー,19,1059,2020-06-09T00:00:00Z
coronavirus,deaths,1058,2020-06-09T00:00:00Z
amid,covid,1056,2020-06-09T00:00:00Z
black,lives,1035,2020-06-09T00:00:00Z
live,updates,1017,2020-06-09T00:00:00Z
19,response,1011,2020-06-09T00:00:00Z
health,care,1006,2020-06-09T00:00:00Z
lives,matter,1005,2020-06-09T00:00:00Z
stay,home,990,2020-06-09T00:00:00Z
covid,free,988,2020-06-09T00:00:00Z
health,organization,968,2020-06-09T00:00:00Z
primary,pupils,960,2020-06-09T00:00:00Z
wearing,masks,943,2020-06-09T00:00:00Z
contact,tracing,929,2020-06-09T00:00:00Z
19,outbreak,922,2020-06-09T00:00:00Z
coronavirus,spread,896,2020-06-09T00:00:00Z
corona,virus,894,2020-06-09T00:00:00Z
coronavirus,plan,871,2020-06-09T00:00:00Z
covid,positive,864,2020-06-09T00:00:00Z
19,test,862,2020-06-09T00:00:00Z
covid,pandemic,854,2020-06-09T00:00:00Z
wuhan,virus,852,2020-06-09T00:00:00Z
spread,covid,842,2020-06-09T00:00:00Z
nursing,home,841,2020-06-09T00:00:00Z
1,2,833,2020-06-09T00:00:00Z
2,weeks,832,2020-06-09T00:00:00Z
coronavirus,live,832,2020-06-09T00:00:00Z
amid,coronavirus,831,2020-06-09T00:00:00Z
10,000,825,2020-06-09T00:00:00Z
19,vaccine,815,2020-06-09T00:00:00Z
coronavirus,patients,808,2020-06-09T00:00:00Z
