word1,word2,n,date
covid,19,48012,2021-03-27T00:00:00Z
covid,vaccine,7073,2021-03-27T00:00:00Z
19,vaccine,5118,2021-03-27T00:00:00Z
19,pandemic,2016,2021-03-27T00:00:00Z
19,vaccines,1925,2021-03-27T00:00:00Z
covid,test,1864,2021-03-27T00:00:00Z
global,pandemic,1748,2021-03-27T00:00:00Z
post,covid,1621,2021-03-27T00:00:00Z
tested,positive,1587,2021-03-27T00:00:00Z
covid,deaths,1496,2021-03-27T00:00:00Z
mental,health,1409,2021-03-27T00:00:00Z
covid,shot,1318,2021-03-27T00:00:00Z
covid,vaccines,1293,2021-03-27T00:00:00Z
public,health,1276,2021-03-27T00:00:00Z
social,distancing,1195,2021-03-27T00:00:00Z
post,pandemic,1175,2021-03-27T00:00:00Z
covid,restrictions,1097,2021-03-27T00:00:00Z
19,vaccination,1051,2021-03-27T00:00:00Z
tests,positive,1038,2021-03-27T00:00:00Z
cdc,director,978,2021-03-27T00:00:00Z
covid,relief,958,2021-03-27T00:00:00Z
covid,vaccination,923,2021-03-27T00:00:00Z
anti,lockdown,909,2021-03-27T00:00:00Z
27,2021,878,2021-03-27T00:00:00Z
wuhan,lab,821,2021-03-27T00:00:00Z
sachin,tendulkar,820,2021-03-27T00:00:00Z
covid,jab,795,2021-03-27T00:00:00Z
covid,positive,792,2021-03-27T00:00:00Z
stay,safe,790,2021-03-27T00:00:00Z
coronavirus,pandemic,736,2021-03-27T00:00:00Z
boris,johnson,709,2021-03-27T00:00:00Z
march,27,704,2021-03-27T00:00:00Z
2,weeks,701,2021-03-27T00:00:00Z
pre,covid,678,2021-03-27T00:00:00Z
hotel,quarantine,675,2021-03-27T00:00:00Z
covid,rules,673,2021-03-27T00:00:00Z
24,hours,664,2021-03-27T00:00:00Z
covid,patients,652,2021-03-27T00:00:00Z
total,appointments,647,2021-03-27T00:00:00Z
community,quarantine,632,2021-03-27T00:00:00Z
1,2,616,2021-03-27T00:00:00Z
covid19,pandemic,615,2021-03-27T00:00:00Z
vaccine,doses,606,2021-03-27T00:00:00Z
covid,related,604,2021-03-27T00:00:00Z
covid,response,604,2021-03-27T00:00:00Z
mar,27,601,2021-03-27T00:00:00Z
social,media,600,2021-03-27T00:00:00Z
covid,pandemic,585,2021-03-27T00:00:00Z
stay,home,579,2021-03-27T00:00:00Z
2021,03,577,2021-03-27T00:00:00Z
pandemic,started,569,2021-03-27T00:00:00Z
19,deaths,562,2021-03-27T00:00:00Z
jim,jordan,555,2021-03-27T00:00:00Z
covid,tests,551,2021-03-27T00:00:00Z
wearing,masks,547,2021-03-27T00:00:00Z
due,date,538,2021-03-27T00:00:00Z
literally,don,523,2021-03-27T00:00:00Z
happy,birthday,518,2021-03-27T00:00:00Z
electric,bills,511,2021-03-27T00:00:00Z
water,bills,511,2021-03-27T00:00:00Z
19,outbreak,507,2021-03-27T00:00:00Z
pandemic,response,504,2021-03-27T00:00:00Z
death,toll,493,2021-03-27T00:00:00Z
lockdown,rules,488,2021-03-27T00:00:00Z
covid,lockdown,487,2021-03-27T00:00:00Z
covid,testing,486,2021-03-27T00:00:00Z
immune,system,482,2021-03-27T00:00:00Z
