word1,word2,n,date
covid,19,112036,2020-08-31T00:00:00Z
covid,deaths,9993,2020-08-31T00:00:00Z
19,pandemic,4633,2020-08-31T00:00:00Z
herd,immunity,4208,2020-08-31T00:00:00Z
19,deaths,3461,2020-08-31T00:00:00Z
tested,positive,3090,2020-08-31T00:00:00Z
rosie,wearamask,3065,2020-08-31T00:00:00Z
covid,death,2980,2020-08-31T00:00:00Z
coronavirus,pandemic,2911,2020-08-31T00:00:00Z
6,million,2729,2020-08-31T00:00:00Z
19,vaccine,2680,2020-08-31T00:00:00Z
post,covid,2490,2020-08-31T00:00:00Z
covid,test,2451,2020-08-31T00:00:00Z
underlying,conditions,2434,2020-08-31T00:00:00Z
public,health,2207,2020-08-31T00:00:00Z
10,000,2108,2020-08-31T00:00:00Z
9,210,2030,2020-08-31T00:00:00Z
180,000,1931,2020-08-31T00:00:00Z
white,house,1916,2020-08-31T00:00:00Z
cris,n3wy,1898,2020-08-31T00:00:00Z
social,distancing,1871,2020-08-31T00:00:00Z
cdc,quietly,1842,2020-08-31T00:00:00Z
pre,existing,1817,2020-08-31T00:00:00Z
death,toll,1723,2020-08-31T00:00:00Z
nursing,homes,1679,2020-08-31T00:00:00Z
covid,patients,1616,2020-08-31T00:00:00Z
quietly,updated,1530,2020-08-31T00:00:00Z
covid,positive,1499,2020-08-31T00:00:00Z
covid,related,1491,2020-08-31T00:00:00Z
herman,cain,1476,2020-08-31T00:00:00Z
death,rate,1466,2020-08-31T00:00:00Z
americans,died,1437,2020-08-31T00:00:00Z
task,force,1424,2020-08-31T00:00:00Z
people,died,1364,2020-08-31T00:00:00Z
donald,trump,1313,2020-08-31T00:00:00Z
coronavirus,vaccine,1297,2020-08-31T00:00:00Z
covid,vaccine,1292,2020-08-31T00:00:00Z
joe,biden,1274,2020-08-31T00:00:00Z
underlying,condition,1252,2020-08-31T00:00:00Z
19,testing,1233,2020-08-31T00:00:00Z
covid,pandemic,1230,2020-08-31T00:00:00Z
existing,conditions,1218,2020-08-31T00:00:00Z
coronavirus,deaths,1216,2020-08-31T00:00:00Z
updated,covid,1199,2020-08-31T00:00:00Z
president,trump,1185,2020-08-31T00:00:00Z
coronavirus,covid19,1169,2020-08-31T00:00:00Z
cdc,report,1159,2020-08-31T00:00:00Z
shock,report,1143,2020-08-31T00:00:00Z
positive,covid,1123,2020-08-31T00:00:00Z
covid,free,1097,2020-08-31T00:00:00Z
health,conditions,1096,2020-08-31T00:00:00Z
immunity,strategy,1067,2020-08-31T00:00:00Z
underlying,health,1052,2020-08-31T00:00:00Z
week,cdc,1045,2020-08-31T00:00:00Z
covid,response,1042,2020-08-31T00:00:00Z
covid19,coronavirus,1041,2020-08-31T00:00:00Z
health,officials,1032,2020-08-31T00:00:00Z
test,positive,1030,2020-08-31T00:00:00Z
health,issues,1007,2020-08-31T00:00:00Z
covid,testing,1004,2020-08-31T00:00:00Z
actual,covid,1003,2020-08-31T00:00:00Z
medical,conditions,995,2020-08-31T00:00:00Z
2,6,992,2020-08-31T00:00:00Z
19,patients,979,2020-08-31T00:00:00Z
mental,health,932,2020-08-31T00:00:00Z
amid,covid,926,2020-08-31T00:00:00Z
covid,isn,924,2020-08-31T00:00:00Z
death,certificate,920,2020-08-31T00:00:00Z
2,3,917,2020-08-31T00:00:00Z
6,months,898,2020-08-31T00:00:00Z
cdc,website,897,2020-08-31T00:00:00Z
19,test,892,2020-08-31T00:00:00Z
august,31,892,2020-08-31T00:00:00Z
6,died,888,2020-08-31T00:00:00Z
19,response,885,2020-08-31T00:00:00Z
underlying,medical,885,2020-08-31T00:00:00Z
183,000,878,2020-08-31T00:00:00Z
9,000,877,2020-08-31T00:00:00Z
aug,31,848,2020-08-31T00:00:00Z
pre,covid,845,2020-08-31T00:00:00Z
controversial,herd,841,2020-08-31T00:00:00Z
twitter,removes,839,2020-08-31T00:00:00Z
force,reports,838,2020-08-31T00:00:00Z
single,day,836,2020-08-31T00:00:00Z
24,hours,834,2020-08-31T00:00:00Z
health,care,826,2020-08-31T00:00:00Z
1,2,816,2020-08-31T00:00:00Z
people,die,814,2020-08-31T00:00:00Z
therealandrew,rosie,811,2020-08-31T00:00:00Z
wear,masks,809,2020-08-31T00:00:00Z
news,coronavirus,807,2020-08-31T00:00:00Z
19,vaccines,806,2020-08-31T00:00:00Z
washington,post,805,2020-08-31T00:00:00Z
heart,disease,801,2020-08-31T00:00:00Z
bbc,news,796,2020-08-31T00:00:00Z
million,people,781,2020-08-31T00:00:00Z
wearing,masks,778,2020-08-31T00:00:00Z
catch,covid,770,2020-08-31T00:00:00Z
pushes,controversial,759,2020-08-31T00:00:00Z
19,crisis,751,2020-08-31T00:00:00Z
scott,atlas,750,2020-08-31T00:00:00Z
million,coronavirus,744,2020-08-31T00:00:00Z
summerisunique,marisoltorresrs,742,2020-08-31T00:00:00Z
31,2020,739,2020-08-31T00:00:00Z
stay,home,737,2020-08-31T00:00:00Z
healthy,people,735,2020-08-31T00:00:00Z
19,death,732,2020-08-31T00:00:00Z
nursing,home,726,2020-08-31T00:00:00Z
coronavirus,task,725,2020-08-31T00:00:00Z
common,cold,719,2020-08-31T00:00:00Z
2,mke,703,2020-08-31T00:00:00Z
immune,system,701,2020-08-31T00:00:00Z
coronavirus,death,697,2020-08-31T00:00:00Z
death,certificates,693,2020-08-31T00:00:00Z
19,outbreak,692,2020-08-31T00:00:00Z
aged,care,690,2020-08-31T00:00:00Z
live,updates,687,2020-08-31T00:00:00Z
kooliegirl,anneashley7,684,2020-08-31T00:00:00Z
nancymo268,shellpartduex,680,2020-08-31T00:00:00Z
excess,deaths,666,2020-08-31T00:00:00Z
months,ago,665,2020-08-31T00:00:00Z
social,media,661,2020-08-31T00:00:00Z
2,weeks,658,2020-08-31T00:00:00Z
related,deaths,657,2020-08-31T00:00:00Z
heart,attack,655,2020-08-31T00:00:00Z
23,9,646,2020-08-31T00:00:00Z
flu,season,644,2020-08-31T00:00:00Z
total,deaths,636,2020-08-31T00:00:00Z
covid,tests,633,2020-08-31T00:00:00Z
stay,safe,632,2020-08-31T00:00:00Z
covid,restrictions,621,2020-08-31T00:00:00Z
pranab,mukherjee,621,2020-08-31T00:00:00Z
respiratory,failure,620,2020-08-31T00:00:00Z
covid,crisis,618,2020-08-31T00:00:00Z
fake,news,617,2020-08-31T00:00:00Z
death,count,616,2020-08-31T00:00:00Z
kellabel,summerisunique,614,2020-08-31T00:00:00Z
deaths,due,608,2020-08-31T00:00:00Z
covid,hit,607,2020-08-31T00:00:00Z
19,update,601,2020-08-31T00:00:00Z
adviser,pushes,599,2020-08-31T00:00:00Z
cdc,94,599,2020-08-31T00:00:00Z
pandemic,adviser,593,2020-08-31T00:00:00Z
blood,pressure,591,2020-08-31T00:00:00Z
coronavirus,outbreak,590,2020-08-31T00:00:00Z
contributing,conditions,586,2020-08-31T00:00:00Z
covid,situation,578,2020-08-31T00:00:00Z
iammultiversal,2,577,2020-08-31T00:00:00Z
blainekell6,kooliegirl,576,2020-08-31T00:00:00Z
tests,positive,576,2020-08-31T00:00:00Z
davidmweissman,dearauntcrabby,574,2020-08-31T00:00:00Z
gt,gt,574,2020-08-31T00:00:00Z
resisterchic,rickyc183,574,2020-08-31T00:00:00Z
marisoltorresrs,iammultiversal,571,2020-08-31T00:00:00Z
6,6,567,2020-08-31T00:00:00Z
sars,cov,565,2020-08-31T00:00:00Z
1,000,564,2020-08-31T00:00:00Z
deaths,covid,562,2020-08-31T00:00:00Z
wikweko,davidmweissman,561,2020-08-31T00:00:00Z
people,dying,560,2020-08-31T00:00:00Z
rickyc183,vegix,559,2020-08-31T00:00:00Z
vegix,malcolmdonaghy,559,2020-08-31T00:00:00Z
malcolmdonaghy,customcore7,558,2020-08-31T00:00:00Z
shellpartduex,brensumner,558,2020-08-31T00:00:00Z
trump,pandemic,555,2020-08-31T00:00:00Z
153,504,546,2020-08-31T00:00:00Z
customcore7,wikweko,545,2020-08-31T00:00:00Z
coronavirus,update,544,2020-08-31T00:00:00Z
cov,2,542,2020-08-31T00:00:00Z
global,pandemic,541,2020-08-31T00:00:00Z
wuhan,virus,540,2020-08-31T00:00:00Z
doxie53,therealandrew,539,2020-08-31T00:00:00Z
19,tests,536,2020-08-31T00:00:00Z
vast,majority,536,2020-08-31T00:00:00Z
test,results,535,2020-08-31T00:00:00Z
19,related,533,2020-08-31T00:00:00Z
200,000,532,2020-08-31T00:00:00Z
coronavirus,covid,529,2020-08-31T00:00:00Z
brandee,golfs,527,2020-08-31T00:00:00Z
worrying,public,524,2020-08-31T00:00:00Z
strategy,worrying,522,2020-08-31T00:00:00Z
contracted,covid,519,2020-08-31T00:00:00Z
covid,times,519,2020-08-31T00:00:00Z
corona,virus,517,2020-08-31T00:00:00Z
fight,covid,514,2020-08-31T00:00:00Z
testing,positive,514,2020-08-31T00:00:00Z
million,covid,512,2020-08-31T00:00:00Z
dineshdsouza,realdonaldtrump,511,2020-08-31T00:00:00Z
caught,covid,510,2020-08-31T00:00:00Z
deaths,recorded,508,2020-08-31T00:00:00Z
confedoflunches,blainekell6,498,2020-08-31T00:00:00Z
conspiracy,theories,495,2020-08-31T00:00:00Z
25,million,488,2020-08-31T00:00:00Z
coronavirus,crisis,488,2020-08-31T00:00:00Z
covid19,covid,483,2020-08-31T00:00:00Z
covid,safe,482,2020-08-31T00:00:00Z
grayson,susan,476,2020-08-31T00:00:00Z
york,times,470,2020-08-31T00:00:00Z
contact,tracing,465,2020-08-31T00:00:00Z
august,2020,463,2020-08-31T00:00:00Z
climate,change,461,2020-08-31T00:00:00Z
million,americans,461,2020-08-31T00:00:00Z
past,100,460,2020-08-31T00:00:00Z
covid,secure,459,2020-08-31T00:00:00Z
covid,doesn,454,2020-08-31T00:00:00Z
preexisting,conditions,453,2020-08-31T00:00:00Z
people,don,451,2020-08-31T00:00:00Z
covid,covid,449,2020-08-31T00:00:00Z
indoor,dining,449,2020-08-31T00:00:00Z
brensumner,kellabel,448,2020-08-31T00:00:00Z
covid,virus,448,2020-08-31T00:00:00Z
fast,track,447,2020-08-31T00:00:00Z
