word1,word2,n,date
covid,19,96574,2020-10-19T00:00:00Z
19,pandemic,4462,2020-10-19T00:00:00Z
global,pandemic,3940,2020-10-19T00:00:00Z
covid,deaths,3587,2020-10-19T00:00:00Z
dr,fauci,3436,2020-10-19T00:00:00Z
covid,test,3422,2020-10-19T00:00:00Z
coronavirus,pandemic,3246,2020-10-19T00:00:00Z
white,house,3050,2020-10-19T00:00:00Z
herd,immunity,3024,2020-10-19T00:00:00Z
mental,health,3007,2020-10-19T00:00:00Z
public,health,2925,2020-10-19T00:00:00Z
tested,positive,2860,2020-10-19T00:00:00Z
bts,lockdown,2776,2020-10-19T00:00:00Z
social,distancing,2748,2020-10-19T00:00:00Z
rosie,wearamask,2467,2020-10-19T00:00:00Z
donald,trump,2340,2020-10-19T00:00:00Z
post,covid,2254,2020-10-19T00:00:00Z
covid,patients,2216,2020-10-19T00:00:00Z
220,000,2133,2020-10-19T00:00:00Z
2,weeks,2078,2020-10-19T00:00:00Z
task,force,1883,2020-10-19T00:00:00Z
19,vaccine,1877,2020-10-19T00:00:00Z
covid19,pandemic,1841,2020-10-19T00:00:00Z
level,5,1697,2020-10-19T00:00:00Z
national,lockdown,1670,2020-10-19T00:00:00Z
covid,relief,1604,2020-10-19T00:00:00Z
40,million,1595,2020-10-19T00:00:00Z
circuit,breaker,1587,2020-10-19T00:00:00Z
health,care,1489,2020-10-19T00:00:00Z
wear,masks,1479,2020-10-19T00:00:00Z
covid,response,1471,2020-10-19T00:00:00Z
president,trump,1467,2020-10-19T00:00:00Z
joe,biden,1461,2020-10-19T00:00:00Z
nursing,homes,1458,2020-10-19T00:00:00Z
pandemic,response,1411,2020-10-19T00:00:00Z
covid,restrictions,1401,2020-10-19T00:00:00Z
super,spreader,1389,2020-10-19T00:00:00Z
realdonaldtrump,60minutes,1371,2020-10-19T00:00:00Z
19,patients,1345,2020-10-19T00:00:00Z
wearing,masks,1323,2020-10-19T00:00:00Z
infectious,disease,1299,2020-10-19T00:00:00Z
american,people,1285,2020-10-19T00:00:00Z
tier,3,1215,2020-10-19T00:00:00Z
covid,death,1212,2020-10-19T00:00:00Z
stay,safe,1204,2020-10-19T00:00:00Z
week,lockdown,1199,2020-10-19T00:00:00Z
climate,change,1176,2020-10-19T00:00:00Z
covid,vaccine,1167,2020-10-19T00:00:00Z
anthony,fauci,1161,2020-10-19T00:00:00Z
death,toll,1156,2020-10-19T00:00:00Z
death,rate,1077,2020-10-19T00:00:00Z
surprised,trump,1072,2020-10-19T00:00:00Z
positive,covid,1071,2020-10-19T00:00:00Z
covid19,coronavirus,1065,2020-10-19T00:00:00Z
stay,home,1060,2020-10-19T00:00:00Z
6,weeks,1059,2020-10-19T00:00:00Z
covid,covid,1048,2020-10-19T00:00:00Z
