word1,n,date
covid,194784,2020-08-11T00:00:00Z
covid19,140287,2020-08-11T00:00:00Z
coronavirus,85576,2020-08-11T00:00:00Z
,49804,2020-08-11T00:00:00Z
people,39830,2020-08-11T00:00:00Z
vaccine,34938,2020-08-11T00:00:00Z
pandemic,23966,2020-08-11T00:00:00Z
dont,22415,2020-08-11T00:00:00Z
trump,22055,2020-08-11T00:00:00Z
deaths,20746,2020-08-11T00:00:00Z
im,17443,2020-08-11T00:00:00Z
russia,17218,2020-08-11T00:00:00Z
health,16864,2020-08-11T00:00:00Z
time,15861,2020-08-11T00:00:00Z
due,14639,2020-08-11T00:00:00Z
virus,14548,2020-08-11T00:00:00Z
realdonaldtrump,14206,2020-08-11T00:00:00Z
positive,13751,2020-08-11T00:00:00Z
news,13227,2020-08-11T00:00:00Z
world,12572,2020-08-11T00:00:00Z
19,12414,2020-08-11T00:00:00Z
death,12029,2020-08-11T00:00:00Z
mask,11948,2020-08-11T00:00:00Z
school,11857,2020-08-11T00:00:00Z
test,11258,2020-08-11T00:00:00Z
days,10783,2020-08-11T00:00:00Z
home,10500,2020-08-11T00:00:00Z
day,10383,2020-08-11T00:00:00Z
testing,10291,2020-08-11T00:00:00Z
country,10290,2020-08-11T00:00:00Z
children,10192,2020-08-11T00:00:00Z
football,9647,2020-08-11T00:00:00Z
putin,9492,2020-08-11T00:00:00Z
masks,9374,2020-08-11T00:00:00Z
kids,9238,2020-08-11T00:00:00Z
tested,9159,2020-08-11T00:00:00Z
2,9087,2020-08-11T00:00:00Z
spread,8948,2020-08-11T00:00:00Z
schools,8562,2020-08-11T00:00:00Z
million,8461,2020-08-11T00:00:00Z
care,8430,2020-08-11T00:00:00Z
died,8231,2020-08-11T00:00:00Z
risk,8127,2020-08-11T00:00:00Z
president,8067,2020-08-11T00:00:00Z
2020,8021,2020-08-11T00:00:00Z
months,7709,2020-08-11T00:00:00Z
government,7679,2020-08-11T00:00:00Z
stop,7555,2020-08-11T00:00:00Z
read,7278,2020-08-11T00:00:00Z
flu,7228,2020-08-11T00:00:00Z
patients,7148,2020-08-11T00:00:00Z
1,7059,2020-08-11T00:00:00Z
lockdown,7056,2020-08-11T00:00:00Z
live,7043,2020-08-11T00:00:00Z
response,7034,2020-08-11T00:00:00Z
students,7006,2020-08-11T00:00:00Z
americans,6991,2020-08-11T00:00:00Z
3,6990,2020-08-11T00:00:00Z
public,6854,2020-08-11T00:00:00Z
safe,6658,2020-08-11T00:00:00Z
didnt,6580,2020-08-11T00:00:00Z
youre,6572,2020-08-11T00:00:00Z
doesnt,6529,2020-08-11T00:00:00Z
college,6411,2020-08-11T00:00:00Z
life,6375,2020-08-11T00:00:00Z
die,6368,2020-08-11T00:00:00Z
weeks,5992,2020-08-11T00:00:00Z
crisis,5986,2020-08-11T00:00:00Z
data,5928,2020-08-11T00:00:00Z
china,5757,2020-08-11T00:00:00Z
wear,5756,2020-08-11T00:00:00Z
rate,5744,2020-08-11T00:00:00Z
zealand,5709,2020-08-11T00:00:00Z
week,5706,2020-08-11T00:00:00Z
free,5677,2020-08-11T00:00:00Z
4,5524,2020-08-11T00:00:00Z
support,5512,2020-08-11T00:00:00Z
times,5493,2020-08-11T00:00:00Z
family,5479,2020-08-11T00:00:00Z
isnt,5444,2020-08-11T00:00:00Z
season,5421,2020-08-11T00:00:00Z
hospital,5400,2020-08-11T00:00:00Z
5,5354,2020-08-11T00:00:00Z
money,5322,2020-08-11T00:00:00Z
wont,5307,2020-08-11T00:00:00Z
america,5292,2020-08-11T00:00:00Z
social,5281,2020-08-11T00:00:00Z
total,5216,2020-08-11T00:00:00Z
relief,5193,2020-08-11T00:00:00Z
august,5173,2020-08-11T00:00:00Z
tests,5116,2020-08-11T00:00:00Z
business,5035,2020-08-11T00:00:00Z
uk,5018,2020-08-11T00:00:00Z
nursing,5007,2020-08-11T00:00:00Z
real,5005,2020-08-11T00:00:00Z
fall,4999,2020-08-11T00:00:00Z
hope,4952,2020-08-11T00:00:00Z
report,4952,2020-08-11T00:00:00Z
play,4947,2020-08-11T00:00:00Z
plan,4902,2020-08-11T00:00:00Z
job,4890,2020-08-11T00:00:00Z
lives,4855,2020-08-11T00:00:00Z
stay,4822,2020-08-11T00:00:00Z
reported,4820,2020-08-11T00:00:00Z
trumps,4793,2020-08-11T00:00:00Z
safety,4770,2020-08-11T00:00:00Z
economy,4766,2020-08-11T00:00:00Z
workers,4751,2020-08-11T00:00:00Z
community,4744,2020-08-11T00:00:00Z
10,4740,2020-08-11T00:00:00Z
global,4725,2020-08-11T00:00:00Z
20,4662,2020-08-11T00:00:00Z
ive,4570,2020-08-11T00:00:00Z
lost,4558,2020-08-11T00:00:00Z
bad,4535,2020-08-11T00:00:00Z
worlds,4504,2020-08-11T00:00:00Z
update,4468,2020-08-11T00:00:00Z
start,4410,2020-08-11T00:00:00Z
post,4372,2020-08-11T00:00:00Z
daily,4370,2020-08-11T00:00:00Z
wearing,4341,2020-08-11T00:00:00Z
check,4278,2020-08-11T00:00:00Z
dr,4270,2020-08-11T00:00:00Z
players,4268,2020-08-11T00:00:00Z
confirmed,4221,2020-08-11T00:00:00Z
county,4217,2020-08-11T00:00:00Z
lot,4193,2020-08-11T00:00:00Z
impact,4174,2020-08-11T00:00:00Z
russian,4167,2020-08-11T00:00:00Z
homes,4166,2020-08-11T00:00:00Z
media,4156,2020-08-11T00:00:00Z
theyre,4095,2020-08-11T00:00:00Z
hes,4092,2020-08-11T00:00:00Z
study,4025,2020-08-11T00:00:00Z
daughter,4014,2020-08-11T00:00:00Z
sick,3990,2020-08-11T00:00:00Z
shit,3976,2020-08-11T00:00:00Z
reports,3959,2020-08-11T00:00:00Z
medical,3951,2020-08-11T00:00:00Z
taking,3947,2020-08-11T00:00:00Z
coming,3939,2020-08-11T00:00:00Z
person,3920,2020-08-11T00:00:00Z
hit,3886,2020-08-11T00:00:00Z
amid,3876,2020-08-11T00:00:00Z
american,3871,2020-08-11T00:00:00Z
economic,3869,2020-08-11T00:00:00Z
feel,3849,2020-08-11T00:00:00Z
dead,3844,2020-08-11T00:00:00Z
symptoms,3813,2020-08-11T00:00:00Z
control,3806,2020-08-11T00:00:00Z
quarantine,3796,2020-08-11T00:00:00Z
countries,3786,2020-08-11T00:00:00Z
dying,3727,2020-08-11T00:00:00Z
100,3725,2020-08-11T00:00:00Z
love,3720,2020-08-11T00:00:00Z
sports,3689,2020-08-11T00:00:00Z
hard,3662,2020-08-11T00:00:00Z
india,3657,2020-08-11T00:00:00Z
top,3657,2020-08-11T00:00:00Z
team,3639,2020-08-11T00:00:00Z
house,3629,2020-08-11T00:00:00Z
staff,3629,2020-08-11T00:00:00Z
tuesday,3582,2020-08-11T00:00:00Z
fight,3564,2020-08-11T00:00:00Z
results,3561,2020-08-11T00:00:00Z
watch,3552,2020-08-11T00:00:00Z
research,3548,2020-08-11T00:00:00Z
call,3534,2020-08-11T00:00:00Z
disease,3513,2020-08-11T00:00:00Z
businesses,3511,2020-08-11T00:00:00Z
infected,3498,2020-08-11T00:00:00Z
heart,3485,2020-08-11T00:00:00Z
wearamask,3457,2020-08-11T00:00:00Z
local,3420,2020-08-11T00:00:00Z
worse,3404,2020-08-11T00:00:00Z
increase,3402,2020-08-11T00:00:00Z
situation,3388,2020-08-11T00:00:00Z
outbreak,3377,2020-08-11T00:00:00Z
national,3368,2020-08-11T00:00:00Z
travel,3355,2020-08-11T00:00:00Z
article,3336,2020-08-11T00:00:00Z
wuhan,3324,2020-08-11T00:00:00Z
11,3311,2020-08-11T00:00:00Z
market,3287,2020-08-11T00:00:00Z
month,3287,2020-08-11T00:00:00Z
city,3281,2020-08-11T00:00:00Z
story,3269,2020-08-11T00:00:00Z
recovery,3268,2020-08-11T00:00:00Z
protect,3241,2020-08-11T00:00:00Z
restrictions,3219,2020-08-11T00:00:00Z
issues,3181,2020-08-11T00:00:00Z
change,3155,2020-08-11T00:00:00Z
pay,3151,2020-08-11T00:00:00Z
learn,3141,2020-08-11T00:00:00Z
ill,3128,2020-08-11T00:00:00Z
vote,3126,2020-08-11T00:00:00Z
online,3113,2020-08-11T00:00:00Z
july,3101,2020-08-11T00:00:00Z
experts,3088,2020-08-11T00:00:00Z
system,3059,2020-08-11T00:00:00Z
found,3044,2020-08-11T00:00:00Z
breaking,3036,2020-08-11T00:00:00Z
related,3024,2020-08-11T00:00:00Z
102,2995,2020-08-11T00:00:00Z
florida,2992,2020-08-11T00:00:00Z
infection,2983,2020-08-11T00:00:00Z
heres,2979,2020-08-11T00:00:00Z
jobs,2979,2020-08-11T00:00:00Z
