word1,n,date
covid,107327,2021-11-14T00:00:00Z
pandemic,34105,2021-11-14T00:00:00Z
covid19,27762,2021-11-14T00:00:00Z
people,24374,2021-11-14T00:00:00Z
,22998,2021-11-14T00:00:00Z
vaccine,16951,2021-11-14T00:00:00Z
lockdown,13702,2021-11-14T00:00:00Z
dont,12131,2021-11-14T00:00:00Z
vaccinated,11780,2021-11-14T00:00:00Z
im,10165,2021-11-14T00:00:00Z
time,8015,2021-11-14T00:00:00Z
vaccines,7004,2021-11-14T00:00:00Z
deaths,6882,2021-11-14T00:00:00Z
unvaccinated,6279,2021-11-14T00:00:00Z
health,6179,2021-11-14T00:00:00Z
coronavirus,5628,2021-11-14T00:00:00Z
2,5487,2021-11-14T00:00:00Z
quarantine,4818,2021-11-14T00:00:00Z
virus,4816,2021-11-14T00:00:00Z
day,4656,2021-11-14T00:00:00Z
world,4651,2021-11-14T00:00:00Z
due,4576,2021-11-14T00:00:00Z
trump,4538,2021-11-14T00:00:00Z
died,4410,2021-11-14T00:00:00Z
didnt,4285,2021-11-14T00:00:00Z
death,4227,2021-11-14T00:00:00Z
test,4088,2021-11-14T00:00:00Z
vaccination,4008,2021-11-14T00:00:00Z
youre,3997,2021-11-14T00:00:00Z
news,3980,2021-11-14T00:00:00Z
doesnt,3972,2021-11-14T00:00:00Z
home,3801,2021-11-14T00:00:00Z
stop,3714,2021-11-14T00:00:00Z
flu,3656,2021-11-14T00:00:00Z
kids,3640,2021-11-14T00:00:00Z
spread,3632,2021-11-14T00:00:00Z
ive,3584,2021-11-14T00:00:00Z
days,3560,2021-11-14T00:00:00Z
government,3518,2021-11-14T00:00:00Z
months,3513,2021-11-14T00:00:00Z
children,3470,2021-11-14T00:00:00Z
risk,3463,2021-11-14T00:00:00Z
booster,3366,2021-11-14T00:00:00Z
data,3330,2021-11-14T00:00:00Z
life,3329,2021-11-14T00:00:00Z
week,3325,2021-11-14T00:00:00Z
1,3289,2021-11-14T00:00:00Z
care,3222,2021-11-14T00:00:00Z
die,3222,2021-11-14T00:00:00Z
mask,3207,2021-11-14T00:00:00Z
austria,3189,2021-11-14T00:00:00Z
isnt,3071,2021-11-14T00:00:00Z
vax,3003,2021-11-14T00:00:00Z
hospital,2972,2021-11-14T00:00:00Z
positive,2947,2021-11-14T00:00:00Z
country,2922,2021-11-14T00:00:00Z
3,2915,2021-11-14T00:00:00Z
public,2906,2021-11-14T00:00:00Z
shot,2716,2021-11-14T00:00:00Z
bad,2703,2021-11-14T00:00:00Z
wont,2673,2021-11-14T00:00:00Z
cdc,2640,2021-11-14T00:00:00Z
masks,2619,2021-11-14T00:00:00Z
immunity,2614,2021-11-14T00:00:00Z
times,2614,2021-11-14T00:00:00Z
school,2580,2021-11-14T00:00:00Z
family,2572,2021-11-14T00:00:00Z
real,2545,2021-11-14T00:00:00Z
lot,2521,2021-11-14T00:00:00Z
2020,2504,2021-11-14T00:00:00Z
live,2502,2021-11-14T00:00:00Z
start,2481,2021-11-14T00:00:00Z
feel,2454,2021-11-14T00:00:00Z
sick,2445,2021-11-14T00:00:00Z
person,2383,2021-11-14T00:00:00Z
safe,2292,2021-11-14T00:00:00Z
hope,2291,2021-11-14T00:00:00Z
rate,2288,2021-11-14T00:00:00Z
money,2267,2021-11-14T00:00:00Z
hes,2265,2021-11-14T00:00:00Z
patients,2261,2021-11-14T00:00:00Z
lost,2196,2021-11-14T00:00:00Z
uk,2185,2021-11-14T00:00:00Z
vaxxed,2184,2021-11-14T00:00:00Z
biden,2165,2021-11-14T00:00:00Z
medical,2142,2021-11-14T00:00:00Z
read,2139,2021-11-14T00:00:00Z
2021,2138,2021-11-14T00:00:00Z
theyre,2125,2021-11-14T00:00:00Z
global,2095,2021-11-14T00:00:00Z
dying,2082,2021-11-14T00:00:00Z
inflation,2069,2021-11-14T00:00:00Z
million,2064,2021-11-14T00:00:00Z
tested,2064,2021-11-14T00:00:00Z
19,2062,2021-11-14T00:00:00Z
testing,2041,2021-11-14T00:00:00Z
5,2038,2021-11-14T00:00:00Z
infection,2019,2021-11-14T00:00:00Z
free,2009,2021-11-14T00:00:00Z
4,1981,2021-11-14T00:00:00Z
love,1959,2021-11-14T00:00:00Z
change,1948,2021-11-14T00:00:00Z
started,1933,2021-11-14T00:00:00Z
ill,1921,2021-11-14T00:00:00Z
ben,1918,2021-11-14T00:00:00Z
weeks,1900,2021-11-14T00:00:00Z
restrictions,1891,2021-11-14T00:00:00Z
symptoms,1890,2021-11-14T00:00:00Z
list,1871,2021-11-14T00:00:00Z
mandates,1869,2021-11-14T00:00:00Z
europe,1861,2021-11-14T00:00:00Z
game,1860,2021-11-14T00:00:00Z
jab,1859,2021-11-14T00:00:00Z
response,1842,2021-11-14T00:00:00Z
countries,1840,2021-11-14T00:00:00Z
stay,1829,2021-11-14T00:00:00Z
lives,1826,2021-11-14T00:00:00Z
media,1820,2021-11-14T00:00:00Z
science,1814,2021-11-14T00:00:00Z
hard,1786,2021-11-14T00:00:00Z
job,1786,2021-11-14T00:00:00Z
spreading,1783,2021-11-14T00:00:00Z
post,1753,2021-11-14T00:00:00Z
coming,1748,2021-11-14T00:00:00Z
americans,1745,2021-11-14T00:00:00Z
control,1709,2021-11-14T00:00:00Z
mandate,1705,2021-11-14T00:00:00Z
remember,1696,2021-11-14T00:00:00Z
ago,1691,2021-11-14T00:00:00Z
