word1,n,date
covid,117428,2021-10-10T00:00:00Z
pandemic,39094,2021-10-10T00:00:00Z
covid19,31423,2021-10-10T00:00:00Z
people,27246,2021-10-10T00:00:00Z
,26456,2021-10-10T00:00:00Z
vaccine,19225,2021-10-10T00:00:00Z
lockdown,14333,2021-10-10T00:00:00Z
dont,13810,2021-10-10T00:00:00Z
im,12266,2021-10-10T00:00:00Z
vaccinated,11470,2021-10-10T00:00:00Z
health,11299,2021-10-10T00:00:00Z
time,9738,2021-10-10T00:00:00Z
quarantine,8601,2021-10-10T00:00:00Z
deaths,8503,2021-10-10T00:00:00Z
vaccines,8123,2021-10-10T00:00:00Z
flu,6404,2021-10-10T00:00:00Z
day,6346,2021-10-10T00:00:00Z
world,5780,2021-10-10T00:00:00Z
due,5778,2021-10-10T00:00:00Z
2,5660,2021-10-10T00:00:00Z
coronavirus,5526,2021-10-10T00:00:00Z
virus,5161,2021-10-10T00:00:00Z
mental,5150,2021-10-10T00:00:00Z
vaccination,4862,2021-10-10T00:00:00Z
died,4810,2021-10-10T00:00:00Z
home,4713,2021-10-10T00:00:00Z
death,4659,2021-10-10T00:00:00Z
didnt,4635,2021-10-10T00:00:00Z
kids,4615,2021-10-10T00:00:00Z
children,4568,2021-10-10T00:00:00Z
test,4553,2021-10-10T00:00:00Z
days,4546,2021-10-10T00:00:00Z
care,4499,2021-10-10T00:00:00Z
youre,4355,2021-10-10T00:00:00Z
life,4305,2021-10-10T00:00:00Z
hospital,4252,2021-10-10T00:00:00Z
doesnt,4231,2021-10-10T00:00:00Z
months,4192,2021-10-10T00:00:00Z
news,4095,2021-10-10T00:00:00Z
risk,4090,2021-10-10T00:00:00Z
government,4060,2021-10-10T00:00:00Z
1,3972,2021-10-10T00:00:00Z
ive,3910,2021-10-10T00:00:00Z
unvaccinated,3852,2021-10-10T00:00:00Z
stop,3752,2021-10-10T00:00:00Z
die,3616,2021-10-10T00:00:00Z
spread,3591,2021-10-10T00:00:00Z
mask,3493,2021-10-10T00:00:00Z
family,3485,2021-10-10T00:00:00Z
uk,3481,2021-10-10T00:00:00Z
country,3335,2021-10-10T00:00:00Z
week,3333,2021-10-10T00:00:00Z
isnt,3308,2021-10-10T00:00:00Z
vax,3275,2021-10-10T00:00:00Z
positive,3263,2021-10-10T00:00:00Z
school,3255,2021-10-10T00:00:00Z
masks,3248,2021-10-10T00:00:00Z
3,3149,2021-10-10T00:00:00Z
patients,3092,2021-10-10T00:00:00Z
times,3092,2021-10-10T00:00:00Z
live,3069,2021-10-10T00:00:00Z
feel,3008,2021-10-10T00:00:00Z
sick,2992,2021-10-10T00:00:00Z
lot,2972,2021-10-10T00:00:00Z
19,2970,2021-10-10T00:00:00Z
rate,2922,2021-10-10T00:00:00Z
immunity,2879,2021-10-10T00:00:00Z
hope,2875,2021-10-10T00:00:00Z
bad,2874,2021-10-10T00:00:00Z
support,2842,2021-10-10T00:00:00Z
wont,2826,2021-10-10T00:00:00Z
public,2825,2021-10-10T00:00:00Z
2020,2797,2021-10-10T00:00:00Z
shot,2787,2021-10-10T00:00:00Z
safe,2768,2021-10-10T00:00:00Z
data,2756,2021-10-10T00:00:00Z
trump,2715,2021-10-10T00:00:00Z
lives,2697,2021-10-10T00:00:00Z
lost,2696,2021-10-10T00:00:00Z
free,2672,2021-10-10T00:00:00Z
nsw,2641,2021-10-10T00:00:00Z
2021,2609,2021-10-10T00:00:00Z
dying,2605,2021-10-10T00:00:00Z
real,2603,2021-10-10T00:00:00Z
person,2573,2021-10-10T00:00:00Z
10,2497,2021-10-10T00:00:00Z
4,2495,2021-10-10T00:00:00Z
theyre,2477,2021-10-10T00:00:00Z
west,2470,2021-10-10T00:00:00Z
hes,2431,2021-10-10T00:00:00Z
reason,2423,2021-10-10T00:00:00Z
read,2420,2021-10-10T00:00:00Z
workers,2406,2021-10-10T00:00:00Z
money,2383,2021-10-10T00:00:00Z
start,2377,2021-10-10T00:00:00Z
global,2372,2021-10-10T00:00:00Z
weeks,2362,2021-10-10T00:00:00Z
countries,2329,2021-10-10T00:00:00Z
taking,2324,2021-10-10T00:00:00Z
job,2284,2021-10-10T00:00:00Z
ill,2258,2021-10-10T00:00:00Z
media,2258,2021-10-10T00:00:00Z
post,2240,2021-10-10T00:00:00Z
medical,2227,2021-10-10T00:00:00Z
issues,2183,2021-10-10T00:00:00Z
stay,2170,2021-10-10T00:00:00Z
symptoms,2162,2021-10-10T00:00:00Z
hard,2155,2021-10-10T00:00:00Z
love,2155,2021-10-10T00:00:00Z
5,2152,2021-10-10T00:00:00Z
vaxxed,2142,2021-10-10T00:00:00Z
million,2138,2021-10-10T00:00:00Z
started,2136,2021-10-10T00:00:00Z
ivermectin,2109,2021-10-10T00:00:00Z
treatment,2096,2021-10-10T00:00:00Z
travel,2094,2021-10-10T00:00:00Z
system,2078,2021-10-10T00:00:00Z
restrictions,2064,2021-10-10T00:00:00Z
infection,2045,2021-10-10T00:00:00Z
ago,2006,2021-10-10T00:00:00Z
science,1990,2021-10-10T00:00:00Z
tested,1987,2021-10-10T00:00:00Z
hospitals,1970,2021-10-10T00:00:00Z
social,1956,2021-10-10T00:00:00Z
tests,1935,2021-10-10T00:00:00Z
worldmentalhealthday,1922,2021-10-10T00:00:00Z
allen,1920,2021-10-10T00:00:00Z
testing,1917,2021-10-10T00:00:00Z
mandates,1911,2021-10-10T00:00:00Z
biden,1903,2021-10-10T00:00:00Z
havent,1897,2021-10-10T00:00:00Z
oct,1897,2021-10-10T00:00:00Z
worse,1891,2021-10-10T00:00:00Z
response,1883,2021-10-10T00:00:00Z
coming,1880,2021-10-10T00:00:00Z
india,1874,2021-10-10T00:00:00Z
friends,1858,2021-10-10T00:00:00Z
effects,1854,2021-10-10T00:00:00Z
disease,1841,2021-10-10T00:00:00Z
arent,1838,2021-10-10T00:00:00Z
living,1790,2021-10-10T00:00:00Z
australia,1776,2021-10-10T00:00:00Z
told,1772,2021-10-10T00:00:00Z
jab,1764,2021-10-10T00:00:00Z
100,1751,2021-10-10T00:00:00Z
business,1749,2021-10-10T00:00:00Z
negative,1747,2021-10-10T00:00:00Z
lol,1743,2021-10-10T00:00:00Z
natural,1734,2021-10-10T00:00:00Z
pfizer,1734,2021-10-10T00:00:00Z
daily,1731,2021-10-10T00:00:00Z
shit,1719,2021-10-10T00:00:00Z
population,1709,2021-10-10T00:00:00Z
mandate,1706,2021-10-10T00:00:00Z
staff,1694,2021-10-10T00:00:00Z
food,1693,2021-10-10T00:00:00Z
americans,1692,2021-10-10T00:00:00Z
wrong,1692,2021-10-10T00:00:00Z
crisis,1691,2021-10-10T00:00:00Z
reported,1682,2021-10-10T00:00:00Z
