word1,n,date
covid,215392,2020-07-08T00:00:00Z
covid19,177004,2020-07-08T00:00:00Z
coronavirus,115799,2020-07-08T00:00:00Z
,57853,2020-07-08T00:00:00Z
people,54056,2020-07-08T00:00:00Z
trump,32481,2020-07-08T00:00:00Z
dont,30429,2020-07-08T00:00:00Z
pandemic,29681,2020-07-08T00:00:00Z
realdonaldtrump,28832,2020-07-08T00:00:00Z
deaths,27244,2020-07-08T00:00:00Z
health,21724,2020-07-08T00:00:00Z
im,20738,2020-07-08T00:00:00Z
virus,19887,2020-07-08T00:00:00Z
time,19517,2020-07-08T00:00:00Z
positive,19121,2020-07-08T00:00:00Z
schools,18751,2020-07-08T00:00:00Z
due,16953,2020-07-08T00:00:00Z
death,16809,2020-07-08T00:00:00Z
19,16506,2020-07-08T00:00:00Z
school,16172,2020-07-08T00:00:00Z
world,16158,2020-07-08T00:00:00Z
mask,16074,2020-07-08T00:00:00Z
masks,14750,2020-07-08T00:00:00Z
news,14736,2020-07-08T00:00:00Z
test,14588,2020-07-08T00:00:00Z
spread,14408,2020-07-08T00:00:00Z
home,14101,2020-07-08T00:00:00Z
kids,13944,2020-07-08T00:00:00Z
care,13288,2020-07-08T00:00:00Z
day,13202,2020-07-08T00:00:00Z
tested,13040,2020-07-08T00:00:00Z
testing,12859,2020-07-08T00:00:00Z
patients,12606,2020-07-08T00:00:00Z
million,12344,2020-07-08T00:00:00Z
children,11876,2020-07-08T00:00:00Z
country,11671,2020-07-08T00:00:00Z
3,11653,2020-07-08T00:00:00Z
rate,11162,2020-07-08T00:00:00Z
government,10799,2020-07-08T00:00:00Z
2,10454,2020-07-08T00:00:00Z
public,10266,2020-07-08T00:00:00Z
hospital,10159,2020-07-08T00:00:00Z
stop,9868,2020-07-08T00:00:00Z
risk,9811,2020-07-08T00:00:00Z
days,9804,2020-07-08T00:00:00Z
president,9789,2020-07-08T00:00:00Z
1,9590,2020-07-08T00:00:00Z
wear,9556,2020-07-08T00:00:00Z
july,9495,2020-07-08T00:00:00Z
died,9112,2020-07-08T00:00:00Z
2020,9109,2020-07-08T00:00:00Z
doesnt,9072,2020-07-08T00:00:00Z
response,8976,2020-07-08T00:00:00Z
read,8973,2020-07-08T00:00:00Z
die,8918,2020-07-08T00:00:00Z
tests,8893,2020-07-08T00:00:00Z
lockdown,8715,2020-07-08T00:00:00Z
