word1,n,date
covid,151905,2021-10-13T00:00:00Z
pandemic,53803,2021-10-13T00:00:00Z
covid19,51497,2021-10-13T00:00:00Z
,33673,2021-10-13T00:00:00Z
people,33669,2021-10-13T00:00:00Z
vaccine,29579,2021-10-13T00:00:00Z
dont,16688,2021-10-13T00:00:00Z
vaccinated,16597,2021-10-13T00:00:00Z
im,13508,2021-10-13T00:00:00Z
lockdown,13307,2021-10-13T00:00:00Z
deaths,12456,2021-10-13T00:00:00Z
health,12224,2021-10-13T00:00:00Z
time,11398,2021-10-13T00:00:00Z
vaccines,11038,2021-10-13T00:00:00Z
coronavirus,8504,2021-10-13T00:00:00Z
died,7896,2021-10-13T00:00:00Z
2,7347,2021-10-13T00:00:00Z
due,7334,2021-10-13T00:00:00Z
day,7192,2021-10-13T00:00:00Z
quarantine,7134,2021-10-13T00:00:00Z
vaccination,7125,2021-10-13T00:00:00Z
death,7062,2021-10-13T00:00:00Z
test,6908,2021-10-13T00:00:00Z
care,6283,2021-10-13T00:00:00Z
virus,6263,2021-10-13T00:00:00Z
flu,6198,2021-10-13T00:00:00Z
government,6068,2021-10-13T00:00:00Z
public,6062,2021-10-13T00:00:00Z
world,6015,2021-10-13T00:00:00Z
news,5891,2021-10-13T00:00:00Z
doesnt,5757,2021-10-13T00:00:00Z
didnt,5661,2021-10-13T00:00:00Z
school,5555,2021-10-13T00:00:00Z
home,5412,2021-10-13T00:00:00Z
days,5370,2021-10-13T00:00:00Z
children,5366,2021-10-13T00:00:00Z
spread,5357,2021-10-13T00:00:00Z
uk,5344,2021-10-13T00:00:00Z
youre,5316,2021-10-13T00:00:00Z
months,5313,2021-10-13T00:00:00Z
risk,5280,2021-10-13T00:00:00Z
1,5274,2021-10-13T00:00:00Z
kids,5266,2021-10-13T00:00:00Z
life,4969,2021-10-13T00:00:00Z
hospital,4963,2021-10-13T00:00:00Z
shot,4877,2021-10-13T00:00:00Z
data,4815,2021-10-13T00:00:00Z
stop,4783,2021-10-13T00:00:00Z
unvaccinated,4713,2021-10-13T00:00:00Z
ive,4614,2021-10-13T00:00:00Z
positive,4541,2021-10-13T00:00:00Z
die,4424,2021-10-13T00:00:00Z
week,4423,2021-10-13T00:00:00Z
country,4315,2021-10-13T00:00:00Z
3,4299,2021-10-13T00:00:00Z
isnt,4253,2021-10-13T00:00:00Z
mask,4211,2021-10-13T00:00:00Z
patients,4194,2021-10-13T00:00:00Z
2021,4178,2021-10-13T00:00:00Z
family,4165,2021-10-13T00:00:00Z
mandates,4084,2021-10-13T00:00:00Z
read,4079,2021-10-13T00:00:00Z
workers,4073,2021-10-13T00:00:00Z
global,4036,2021-10-13T00:00:00Z
2020,3985,2021-10-13T00:00:00Z
vax,3956,2021-10-13T00:00:00Z
report,3920,2021-10-13T00:00:00Z
live,3889,2021-10-13T00:00:00Z
masks,3864,2021-10-13T00:00:00Z
rate,3785,2021-10-13T00:00:00Z
sick,3684,2021-10-13T00:00:00Z
job,3622,2021-10-13T00:00:00Z
wont,3602,2021-10-13T00:00:00Z
19,3595,2021-10-13T00:00:00Z
lot,3559,2021-10-13T00:00:00Z
support,3489,2021-10-13T00:00:00Z
times,3488,2021-10-13T00:00:00Z
