word1,n,date
covid,173015,2021-04-21T00:00:00Z
pandemic,82296,2021-04-21T00:00:00Z
covid19,79269,2021-04-21T00:00:00Z
,55122,2021-04-21T00:00:00Z
people,38893,2021-04-21T00:00:00Z
vaccine,36356,2021-04-21T00:00:00Z
lockdown,34266,2021-04-21T00:00:00Z
dont,18840,2021-04-21T00:00:00Z
coronavirus,18190,2021-04-21T00:00:00Z
time,17841,2021-04-21T00:00:00Z
india,17203,2021-04-21T00:00:00Z
im,16813,2021-04-21T00:00:00Z
health,14864,2021-04-21T00:00:00Z
due,13267,2021-04-21T00:00:00Z
oxygen,12809,2021-04-21T00:00:00Z
day,12409,2021-04-21T00:00:00Z
quarantine,11985,2021-04-21T00:00:00Z
vaccines,11741,2021-04-21T00:00:00Z
hospital,11181,2021-04-21T00:00:00Z
positive,10873,2021-04-21T00:00:00Z
government,10685,2021-04-21T00:00:00Z
home,10414,2021-04-21T00:00:00Z
deaths,9993,2021-04-21T00:00:00Z
patients,9233,2021-04-21T00:00:00Z
days,9071,2021-04-21T00:00:00Z
2,9017,2021-04-21T00:00:00Z
world,8906,2021-04-21T00:00:00Z
vaccinated,8839,2021-04-21T00:00:00Z
news,8797,2021-04-21T00:00:00Z
country,8682,2021-04-21T00:00:00Z
vaccination,8263,2021-04-21T00:00:00Z
care,8196,2021-04-21T00:00:00Z
virus,8010,2021-04-21T00:00:00Z
govt,7866,2021-04-21T00:00:00Z
1,7785,2021-04-21T00:00:00Z
test,7772,2021-04-21T00:00:00Z
life,7695,2021-04-21T00:00:00Z
situation,7660,2021-04-21T00:00:00Z
free,7084,2021-04-21T00:00:00Z
sir,6980,2021-04-21T00:00:00Z
april,6806,2021-04-21T00:00:00Z
3,6716,2021-04-21T00:00:00Z
19,6713,2021-04-21T00:00:00Z
delhi,6633,2021-04-21T00:00:00Z
public,6467,2021-04-21T00:00:00Z
didnt,6127,2021-04-21T00:00:00Z
pm,6118,2021-04-21T00:00:00Z
stop,6052,2021-04-21T00:00:00Z
death,5909,2021-04-21T00:00:00Z
2021,5899,2021-04-21T00:00:00Z
wave,5841,2021-04-21T00:00:00Z
week,5824,2021-04-21T00:00:00Z
family,5807,2021-04-21T00:00:00Z
mask,5804,2021-04-21T00:00:00Z
students,5796,2021-04-21T00:00:00Z
support,5778,2021-04-21T00:00:00Z
read,5636,2021-04-21T00:00:00Z
appointments,5611,2021-04-21T00:00:00Z
months,5599,2021-04-21T00:00:00Z
shot,5550,2021-04-21T00:00:00Z
spread,5506,2021-04-21T00:00:00Z
money,5496,2021-04-21T00:00:00Z
times,5494,2021-04-21T00:00:00Z
uk,5443,2021-04-21T00:00:00Z
safe,5404,2021-04-21T00:00:00Z
stay,5322,2021-04-21T00:00:00Z
hope,5261,2021-04-21T00:00:00Z
update,5252,2021-04-21T00:00:00Z
youre,5245,2021-04-21T00:00:00Z
patient,5227,2021-04-21T00:00:00Z
ive,5214,2021-04-21T00:00:00Z
restrictions,5181,2021-04-21T00:00:00Z
live,5180,2021-04-21T00:00:00Z
global,5152,2021-04-21T00:00:00Z
walgreens,5041,2021-04-21T00:00:00Z
exams,4983,2021-04-21T00:00:00Z
travel,4956,2021-04-21T00:00:00Z
doesnt,4917,2021-04-21T00:00:00Z
school,4898,2021-04-21T00:00:00Z
medical,4860,2021-04-21T00:00:00Z
risk,4857,2021-04-21T00:00:00Z
hospitals,4850,2021-04-21T00:00:00Z
lives,4849,2021-04-21T00:00:00Z
tested,4815,2021-04-21T00:00:00Z
2020,4812,2021-04-21T00:00:00Z
start,4726,2021-04-21T00:00:00Z
data,4627,2021-04-21T00:00:00Z
narendramodi,4616,2021-04-21T00:00:00Z
feel,4595,2021-04-21T00:00:00Z
contact,4564,2021-04-21T00:00:00Z
crisis,4530,2021-04-21T00:00:00Z
business,4491,2021-04-21T00:00:00Z
testing,4431,2021-04-21T00:00:00Z
link,4426,2021-04-21T00:00:00Z
4,4372,2021-04-21T00:00:00Z
masks,4286,2021-04-21T00:00:00Z
lot,4279,2021-04-21T00:00:00Z
social,4275,2021-04-21T00:00:00Z
modi,4236,2021-04-21T00:00:00Z
taking,4202,2021-04-21T00:00:00Z
dr,4194,2021-04-21T00:00:00Z
corona,4185,2021-04-21T00:00:00Z
report,4171,2021-04-21T00:00:00Z
lost,4168,2021-04-21T00:00:00Z
job,4140,2021-04-21T00:00:00Z
million,4139,2021-04-21T00:00:00Z
