word1,n,date
covid19,258664,2020-05-06T00:00:00Z
coronavirus,234683,2020-05-06T00:00:00Z
covid,139500,2020-05-06T00:00:00Z
people,58732,2020-05-06T00:00:00Z
pandemic,46896,2020-05-06T00:00:00Z
deaths,38428,2020-05-06T00:00:00Z
trump,36526,2020-05-06T00:00:00Z
health,29180,2020-05-06T00:00:00Z
death,26557,2020-05-06T00:00:00Z
virus,25927,2020-05-06T00:00:00Z
news,25456,2020-05-06T00:00:00Z
,25109,2020-05-06T00:00:00Z
dont,24560,2020-05-06T00:00:00Z
lockdown,24517,2020-05-06T00:00:00Z
19,24469,2020-05-06T00:00:00Z
time,24429,2020-05-06T00:00:00Z
home,20612,2020-05-06T00:00:00Z
crisis,20576,2020-05-06T00:00:00Z
patients,20387,2020-05-06T00:00:00Z
world,19602,2020-05-06T00:00:00Z
due,18818,2020-05-06T00:00:00Z
day,17899,2020-05-06T00:00:00Z
im,17487,2020-05-06T00:00:00Z
government,17007,2020-05-06T00:00:00Z
response,16934,2020-05-06T00:00:00Z
uk,16743,2020-05-06T00:00:00Z
care,16480,2020-05-06T00:00:00Z
workers,16466,2020-05-06T00:00:00Z
testing,16177,2020-05-06T00:00:00Z
china,15392,2020-05-06T00:00:00Z
positive,14793,2020-05-06T00:00:00Z
realdonaldtrump,14773,2020-05-06T00:00:00Z
wuhan,13520,2020-05-06T00:00:00Z
support,13460,2020-05-06T00:00:00Z
force,13371,2020-05-06T00:00:00Z
spread,12910,2020-05-06T00:00:00Z
read,12804,2020-05-06T00:00:00Z
country,12591,2020-05-06T00:00:00Z
test,12534,2020-05-06T00:00:00Z
2,12458,2020-05-06T00:00:00Z
vaccine,12238,2020-05-06T00:00:00Z
business,11724,2020-05-06T00:00:00Z
task,11076,2020-05-06T00:00:00Z
live,10957,2020-05-06T00:00:00Z
2020,10920,2020-05-06T00:00:00Z
times,10877,2020-05-06T00:00:00Z
medical,10735,2020-05-06T00:00:00Z
died,10584,2020-05-06T00:00:00Z
days,10533,2020-05-06T00:00:00Z
social,10486,2020-05-06T00:00:00Z
economy,10462,2020-05-06T00:00:00Z
stay,10445,2020-05-06T00:00:00Z
public,10269,2020-05-06T00:00:00Z
president,10229,2020-05-06T00:00:00Z
fight,10085,2020-05-06T00:00:00Z
1,9872,2020-05-06T00:00:00Z
data,9831,2020-05-06T00:00:00Z
die,9771,2020-05-06T00:00:00Z
hospital,9636,2020-05-06T00:00:00Z
tested,9516,2020-05-06T00:00:00Z
americans,9389,2020-05-06T00:00:00Z
dr,9319,2020-05-06T00:00:00Z
stop,9307,2020-05-06T00:00:00Z
tests,9289,2020-05-06T00:00:00Z
total,8987,2020-05-06T00:00:00Z
impact,8902,2020-05-06T00:00:00Z
life,8902,2020-05-06T00:00:00Z
outbreak,8859,2020-05-06T00:00:00Z
million,8730,2020-05-06T00:00:00Z
week,8607,2020-05-06T00:00:00Z
risk,8595,2020-05-06T00:00:00Z
global,8589,2020-05-06T00:00:00Z
free,8405,2020-05-06T00:00:00Z
house,8319,2020-05-06T00:00:00Z
3,8188,2020-05-06T00:00:00Z
lives,8155,2020-05-06T00:00:00Z
doesnt,8093,2020-05-06T00:00:00Z
money,8060,2020-05-06T00:00:00Z
weeks,8059,2020-05-06T00:00:00Z
reopening,8040,2020-05-06T00:00:00Z
homes,8026,2020-05-06T00:00:00Z
nurses,7931,2020-05-06T00:00:00Z
amid,7904,2020-05-06T00:00:00Z
york,7892,2020-05-06T00:00:00Z
safe,7891,2020-05-06T00:00:00Z
flu,7875,2020-05-06T00:00:00Z
mask,7819,2020-05-06T00:00:00Z
update,7768,2020-05-06T00:00:00Z
toll,7671,2020-05-06T00:00:00Z
businesses,7620,2020-05-06T00:00:00Z
masks,7601,2020-05-06T00:00:00Z
report,7578,2020-05-06T00:00:00Z
youre,7577,2020-05-06T00:00:00Z
nursing,7468,2020-05-06T00:00:00Z
county,7337,2020-05-06T00:00:00Z
watch,7331,2020-05-06T00:00:00Z
doctors,7268,2020-05-06T00:00:00Z
story,7101,2020-05-06T00:00:00Z
5,7100,2020-05-06T00:00:00Z
daily,7079,2020-05-06T00:00:00Z
didnt,7052,2020-05-06T00:00:00Z
6,7045,2020-05-06T00:00:00Z
community,6979,2020-05-06T00:00:00Z
america,6961,2020-05-06T00:00:00Z
children,6959,2020-05-06T00:00:00Z
media,6956,2020-05-06T00:00:00Z
post,6927,2020-05-06T00:00:00Z
relief,6885,2020-05-06T00:00:00Z
family,6882,2020-05-06T00:00:00Z
real,6859,2020-05-06T00:00:00Z
hope,6828,2020-05-06T00:00:00Z
plan,6797,2020-05-06T00:00:00Z
hospitals,6740,2020-05-06T00:00:00Z
video,6701,2020-05-06T00:00:00Z
food,6654,2020-05-06T00:00:00Z
continue,6651,2020-05-06T00:00:00Z
job,6618,2020-05-06T00:00:00Z
lab,6569,2020-05-06T00:00:00Z
research,6552,2020-05-06T00:00:00Z
check,6526,2020-05-06T00:00:00Z
reopen,6518,2020-05-06T00:00:00Z
rate,6515,2020-05-06T00:00:00Z
staff,6496,2020-05-06T00:00:00Z
top,6418,2020-05-06T00:00:00Z
trumps,6354,2020-05-06T00:00:00Z
economic,6343,2020-05-06T00:00:00Z
information,6321,2020-05-06T00:00:00Z
online,6307,2020-05-06T00:00:00Z
article,6286,2020-05-06T00:00:00Z
change,6272,2020-05-06T00:00:00Z
isnt,6249,2020-05-06T00:00:00Z
disease,6237,2020-05-06T00:00:00Z
confirmed,6236,2020-05-06T00:00:00Z
countries,6229,2020-05-06T00:00:00Z
months,6201,2020-05-06T00:00:00Z
team,6174,2020-05-06T00:00:00Z
national,6162,2020-05-06T00:00:00Z
fake,6136,2020-05-06T00:00:00Z
reported,6112,2020-05-06T00:00:00Z
call,6110,2020-05-06T00:00:00Z
india,6055,2020-05-06T00:00:00Z
hes,6039,2020-05-06T00:00:00Z
