word1,n,date
covid,171721,2020-08-25T00:00:00Z
covid19,117029,2020-08-25T00:00:00Z
coronavirus,59479,2020-08-25T00:00:00Z
,41520,2020-08-25T00:00:00Z
people,33307,2020-08-25T00:00:00Z
pandemic,20531,2020-08-25T00:00:00Z
trump,19839,2020-08-25T00:00:00Z
dont,17888,2020-08-25T00:00:00Z
deaths,17560,2020-08-25T00:00:00Z
health,14324,2020-08-25T00:00:00Z
time,14189,2020-08-25T00:00:00Z
im,13799,2020-08-25T00:00:00Z
due,13641,2020-08-25T00:00:00Z
positive,13123,2020-08-25T00:00:00Z
students,12020,2020-08-25T00:00:00Z
virus,11424,2020-08-25T00:00:00Z
19,10741,2020-08-25T00:00:00Z
test,10434,2020-08-25T00:00:00Z
school,10320,2020-08-25T00:00:00Z
realdonaldtrump,10136,2020-08-25T00:00:00Z
vaccine,9315,2020-08-25T00:00:00Z
day,9114,2020-08-25T00:00:00Z
news,8717,2020-08-25T00:00:00Z
world,8247,2020-08-25T00:00:00Z
death,8128,2020-08-25T00:00:00Z
testing,8099,2020-08-25T00:00:00Z
masks,8013,2020-08-25T00:00:00Z
patients,7954,2020-08-25T00:00:00Z
home,7731,2020-08-25T00:00:00Z
mask,7703,2020-08-25T00:00:00Z
schools,7643,2020-08-25T00:00:00Z
2,7472,2020-08-25T00:00:00Z
care,7467,2020-08-25T00:00:00Z
spread,7432,2020-08-25T00:00:00Z
tested,7253,2020-08-25T00:00:00Z
response,7148,2020-08-25T00:00:00Z
government,7133,2020-08-25T00:00:00Z
country,6667,2020-08-25T00:00:00Z
2020,6606,2020-08-25T00:00:00Z
tests,6549,2020-08-25T00:00:00Z
1,6536,2020-08-25T00:00:00Z
months,6341,2020-08-25T00:00:00Z
risk,6269,2020-08-25T00:00:00Z
days,6141,2020-08-25T00:00:00Z
week,6097,2020-08-25T00:00:00Z
didnt,6070,2020-08-25T00:00:00Z
died,6013,2020-08-25T00:00:00Z
life,5975,2020-08-25T00:00:00Z
stop,5918,2020-08-25T00:00:00Z
modijipostponejeeneet,5917,2020-08-25T00:00:00Z
exams,5804,2020-08-25T00:00:00Z
read,5798,2020-08-25T00:00:00Z
live,5711,2020-08-25T00:00:00Z
3,5668,2020-08-25T00:00:00Z
public,5563,2020-08-25T00:00:00Z
americans,5553,2020-08-25T00:00:00Z
business,5467,2020-08-25T00:00:00Z
safe,5409,2020-08-25T00:00:00Z
support,5374,2020-08-25T00:00:00Z
lives,5297,2020-08-25T00:00:00Z
china,5270,2020-08-25T00:00:00Z
flu,5264,2020-08-25T00:00:00Z
university,5238,2020-08-25T00:00:00Z
lockdown,5223,2020-08-25T00:00:00Z
doesnt,5194,2020-08-25T00:00:00Z
president,5184,2020-08-25T00:00:00Z
crisis,5170,2020-08-25T00:00:00Z
kids,5169,2020-08-25T00:00:00Z
reports,5164,2020-08-25T00:00:00Z
data,5158,2020-08-25T00:00:00Z
youre,5130,2020-08-25T00:00:00Z
social,5111,2020-08-25T00:00:00Z
economy,5100,2020-08-25T00:00:00Z
exam,5029,2020-08-25T00:00:00Z
times,4951,2020-08-25T00:00:00Z
job,4931,2020-08-25T00:00:00Z
family,4804,2020-08-25T00:00:00Z
rate,4778,2020-08-25T00:00:00Z
children,4709,2020-08-25T00:00:00Z
trumps,4632,2020-08-25T00:00:00Z
dead,4537,2020-08-25T00:00:00Z
total,4483,2020-08-25T00:00:00Z
sir,4462,2020-08-25T00:00:00Z
die,4459,2020-08-25T00:00:00Z
real,4436,2020-08-25T00:00:00Z
million,4372,2020-08-25T00:00:00Z
lost,4275,2020-08-25T00:00:00Z
4,4273,2020-08-25T00:00:00Z
india,4255,2020-08-25T00:00:00Z
isnt,4242,2020-08-25T00:00:00Z
hospital,4238,2020-08-25T00:00:00Z
confirmed,4204,2020-08-25T00:00:00Z
wont,4177,2020-08-25T00:00:00Z
money,4146,2020-08-25T00:00:00Z
reported,4120,2020-08-25T00:00:00Z
hope,4116,2020-08-25T00:00:00Z
homes,4089,2020-08-25T00:00:00Z
free,4057,2020-08-25T00:00:00Z
start,4007,2020-08-25T00:00:00Z
august,3982,2020-08-25T00:00:00Z
plasma,3973,2020-08-25T00:00:00Z
wear,3921,2020-08-25T00:00:00Z
stay,3905,2020-08-25T00:00:00Z
bad,3845,2020-08-25T00:00:00Z
treatment,3840,2020-08-25T00:00:00Z
uk,3826,2020-08-25T00:00:00Z
update,3818,2020-08-25T00:00:00Z
plan,3802,2020-08-25T00:00:00Z
ive,3782,2020-08-25T00:00:00Z
county,3735,2020-08-25T00:00:00Z
5,3726,2020-08-25T00:00:00Z
america,3710,2020-08-25T00:00:00Z
hes,3693,2020-08-25T00:00:00Z
impact,3684,2020-08-25T00:00:00Z
travel,3684,2020-08-25T00:00:00Z
nursing,3674,2020-08-25T00:00:00Z
person,3656,2020-08-25T00:00:00Z
love,3626,2020-08-25T00:00:00Z
situation,3584,2020-08-25T00:00:00Z
workers,3583,2020-08-25T00:00:00Z
