word1,n,date
covid,105222,2021-06-05T00:00:00Z
pandemic,55761,2021-06-05T00:00:00Z
covid19,42804,2021-06-05T00:00:00Z
,35176,2021-06-05T00:00:00Z
people,26621,2021-06-05T00:00:00Z
lockdown,25580,2021-06-05T00:00:00Z
vaccine,18789,2021-06-05T00:00:00Z
dont,12964,2021-06-05T00:00:00Z
time,12214,2021-06-05T00:00:00Z
im,11873,2021-06-05T00:00:00Z
coronavirus,11332,2021-06-05T00:00:00Z
quarantine,9265,2021-06-05T00:00:00Z
due,7955,2021-06-05T00:00:00Z
health,7659,2021-06-05T00:00:00Z
vaccinated,7430,2021-06-05T00:00:00Z
wuhan,7315,2021-06-05T00:00:00Z
deaths,7307,2021-06-05T00:00:00Z
world,7231,2021-06-05T00:00:00Z
vaccines,7125,2021-06-05T00:00:00Z
virus,7124,2021-06-05T00:00:00Z
india,6806,2021-06-05T00:00:00Z
fauci,6757,2021-06-05T00:00:00Z
day,6753,2021-06-05T00:00:00Z
government,6728,2021-06-05T00:00:00Z
2,6260,2021-06-05T00:00:00Z
lab,6212,2021-06-05T00:00:00Z
trump,5796,2021-06-05T00:00:00Z
vaccination,5778,2021-06-05T00:00:00Z
june,5591,2021-06-05T00:00:00Z
news,5225,2021-06-05T00:00:00Z
china,5172,2021-06-05T00:00:00Z
months,5147,2021-06-05T00:00:00Z
days,5104,2021-06-05T00:00:00Z
home,5046,2021-06-05T00:00:00Z
didnt,5045,2021-06-05T00:00:00Z
1,4873,2021-06-05T00:00:00Z
life,4842,2021-06-05T00:00:00Z
positive,4691,2021-06-05T00:00:00Z
country,4546,2021-06-05T00:00:00Z
death,4416,2021-06-05T00:00:00Z
sir,4395,2021-06-05T00:00:00Z
care,4261,2021-06-05T00:00:00Z
2020,4234,2021-06-05T00:00:00Z
uk,4216,2021-06-05T00:00:00Z
children,4169,2021-06-05T00:00:00Z
19,4160,2021-06-05T00:00:00Z
test,4122,2021-06-05T00:00:00Z
ive,3927,2021-06-05T00:00:00Z
public,3892,2021-06-05T00:00:00Z
5,3859,2021-06-05T00:00:00Z
dr,3828,2021-06-05T00:00:00Z
stop,3812,2021-06-05T00:00:00Z
restrictions,3789,2021-06-05T00:00:00Z
week,3782,2021-06-05T00:00:00Z
family,3778,2021-06-05T00:00:00Z
3,3770,2021-06-05T00:00:00Z
lost,3741,2021-06-05T00:00:00Z
money,3648,2021-06-05T00:00:00Z
mask,3642,2021-06-05T00:00:00Z
2021,3524,2021-06-05T00:00:00Z
times,3508,2021-06-05T00:00:00Z
lot,3506,2021-06-05T00:00:00Z
doesnt,3467,2021-06-05T00:00:00Z
data,3459,2021-06-05T00:00:00Z
spread,3410,2021-06-05T00:00:00Z
died,3409,2021-06-05T00:00:00Z
risk,3377,2021-06-05T00:00:00Z
free,3369,2021-06-05T00:00:00Z
masks,3323,2021-06-05T00:00:00Z
govt,3319,2021-06-05T00:00:00Z
students,3316,2021-06-05T00:00:00Z
million,3307,2021-06-05T00:00:00Z
youre,3293,2021-06-05T00:00:00Z
live,3274,2021-06-05T00:00:00Z
hope,3258,2021-06-05T00:00:00Z
wave,3246,2021-06-05T00:00:00Z
support,3182,2021-06-05T00:00:00Z
global,3175,2021-06-05T00:00:00Z
situation,3165,2021-06-05T00:00:00Z
job,3159,2021-06-05T00:00:00Z
read,3155,2021-06-05T00:00:00Z
taking,3071,2021-06-05T00:00:00Z
post,3036,2021-06-05T00:00:00Z
safe,2995,2021-06-05T00:00:00Z
4,2990,2021-06-05T00:00:00Z
variant,2974,2021-06-05T00:00:00Z
isnt,2928,2021-06-05T00:00:00Z
10,2927,2021-06-05T00:00:00Z
kids,2925,2021-06-05T00:00:00Z
patients,2905,2021-06-05T00:00:00Z
research,2893,2021-06-05T00:00:00Z
start,2885,2021-06-05T00:00:00Z
feel,2875,2021-06-05T00:00:00Z
lives,2845,2021-06-05T00:00:00Z
hospital,2827,2021-06-05T00:00:00Z
real,2809,2021-06-05T00:00:00Z
media,2789,2021-06-05T00:00:00Z
started,2778,2021-06-05T00:00:00Z
shot,2777,2021-06-05T00:00:00Z
bad,2736,2021-06-05T00:00:00Z
love,2704,2021-06-05T00:00:00Z
social,2676,2021-06-05T00:00:00Z
stay,2669,2021-06-05T00:00:00Z
response,2660,2021-06-05T00:00:00Z
rate,2594,2021-06-05T00:00:00Z
school,2572,2021-06-05T00:00:00Z
weeks,2570,2021-06-05T00:00:00Z
jun,2548,2021-06-05T00:00:00Z
travel,2541,2021-06-05T00:00:00Z
flu,2535,2021-06-05T00:00:00Z
wont,2534,2021-06-05T00:00:00Z
tested,2521,2021-06-05T00:00:00Z
hes,2494,2021-06-05T00:00:00Z
reason,2473,2021-06-05T00:00:00Z
medical,2438,2021-06-05T00:00:00Z
coming,2412,2021-06-05T00:00:00Z
6,2403,2021-06-05T00:00:00Z
total,2397,2021-06-05T00:00:00Z
daily,2350,2021-06-05T00:00:00Z
dose,2336,2021-06-05T00:00:00Z
person,2296,2021-06-05T00:00:00Z
hard,2293,2021-06-05T00:00:00Z
human,2257,2021-06-05T00:00:00Z
jobs,2227,2021-06-05T00:00:00Z
testing,2227,2021-06-05T00:00:00Z
theyre,2210,2021-06-05T00:00:00Z
exam,2208,2021-06-05T00:00:00Z
business,2206,2021-06-05T00:00:00Z
narendramodi,2203,2021-06-05T00:00:00Z
indian,2200,2021-06-05T00:00:00Z
countries,2188,2021-06-05T00:00:00Z
americans,2171,2021-06-05T00:00:00Z
told,2170,2021-06-05T00:00:00Z
hit,2168,2021-06-05T00:00:00Z
friends,2150,2021-06-05T00:00:00Z
ill,2108,2021-06-05T00:00:00Z
workers,2106,2021-06-05T00:00:00Z
watch,2080,2021-06-05T00:00:00Z
pay,2077,2021-06-05T00:00:00Z
2019,2048,2021-06-05T00:00:00Z
biden,2042,2021-06-05T00:00:00Z
pm,2040,2021-06-05T00:00:00Z
12,2027,2021-06-05T00:00:00Z
crisis,2004,2021-06-05T00:00:00Z
fight,2004,2021-06-05T00:00:00Z
age,1993,2021-06-05T00:00:00Z
shit,1992,2021-06-05T00:00:00Z
3rd,1990,2021-06-05T00:00:00Z
team,1987,2021-06-05T00:00:00Z
online,1966,2021-06-05T00:00:00Z
doctors,1963,2021-06-05T00:00:00Z
chinese,1961,2021-06-05T00:00:00Z
month,1960,2021-06-05T00:00:00Z
normal,1960,2021-06-05T00:00:00Z
havent,1958,2021-06-05T00:00:00Z
rules,1956,2021-06-05T00:00:00Z
