word1,n,date
covid,148265,2021-05-26T00:00:00Z
pandemic,86715,2021-05-26T00:00:00Z
covid19,69995,2021-05-26T00:00:00Z
,46648,2021-05-26T00:00:00Z
people,37615,2021-05-26T00:00:00Z
lockdown,36859,2021-05-26T00:00:00Z
vaccine,28487,2021-05-26T00:00:00Z
dont,17953,2021-05-26T00:00:00Z
coronavirus,16915,2021-05-26T00:00:00Z
time,16879,2021-05-26T00:00:00Z
im,15083,2021-05-26T00:00:00Z
quarantine,13814,2021-05-26T00:00:00Z
health,13766,2021-05-26T00:00:00Z
government,13133,2021-05-26T00:00:00Z
wuhan,11492,2021-05-26T00:00:00Z
deaths,11338,2021-05-26T00:00:00Z
due,11045,2021-05-26T00:00:00Z
lab,10663,2021-05-26T00:00:00Z
virus,10203,2021-05-26T00:00:00Z
vaccinated,10058,2021-05-26T00:00:00Z
cummings,10053,2021-05-26T00:00:00Z
vaccines,9899,2021-05-26T00:00:00Z
day,9835,2021-05-26T00:00:00Z
india,9466,2021-05-26T00:00:00Z
world,9095,2021-05-26T00:00:00Z
vaccination,8495,2021-05-26T00:00:00Z
2,8449,2021-05-26T00:00:00Z
didnt,8377,2021-05-26T00:00:00Z
walgreens,8376,2021-05-26T00:00:00Z
biden,8321,2021-05-26T00:00:00Z
care,8262,2021-05-26T00:00:00Z
china,8188,2021-05-26T00:00:00Z
home,7775,2021-05-26T00:00:00Z
news,7771,2021-05-26T00:00:00Z
1,7493,2021-05-26T00:00:00Z
uk,7391,2021-05-26T00:00:00Z
days,7199,2021-05-26T00:00:00Z
country,7133,2021-05-26T00:00:00Z
public,7021,2021-05-26T00:00:00Z
trump,6538,2021-05-26T00:00:00Z
appointments,6313,2021-05-26T00:00:00Z
link,6228,2021-05-26T00:00:00Z
months,6145,2021-05-26T00:00:00Z
life,6087,2021-05-26T00:00:00Z
test,6065,2021-05-26T00:00:00Z
died,6056,2021-05-26T00:00:00Z
death,5866,2021-05-26T00:00:00Z
2020,5809,2021-05-26T00:00:00Z
govt,5795,2021-05-26T00:00:00Z
live,5775,2021-05-26T00:00:00Z
pm,5580,2021-05-26T00:00:00Z
support,5566,2021-05-26T00:00:00Z
3,5533,2021-05-26T00:00:00Z
19,5430,2021-05-26T00:00:00Z
