word1,n,date
covid,234803,2020-10-23T00:00:00Z
pandemic,123641,2020-10-23T00:00:00Z
covid19,118757,2020-10-23T00:00:00Z
,68927,2020-10-23T00:00:00Z
trump,66230,2020-10-23T00:00:00Z
people,64929,2020-10-23T00:00:00Z
coronavirus,56048,2020-10-23T00:00:00Z
lockdown,50804,2020-10-23T00:00:00Z
dont,32185,2020-10-23T00:00:00Z
im,27321,2020-10-23T00:00:00Z
biden,24944,2020-10-23T00:00:00Z
deaths,24592,2020-10-23T00:00:00Z
realdonaldtrump,24282,2020-10-23T00:00:00Z
time,23961,2020-10-23T00:00:00Z
plan,22695,2020-10-23T00:00:00Z
health,20209,2020-10-23T00:00:00Z
quarantine,18688,2020-10-23T00:00:00Z
day,17174,2020-10-23T00:00:00Z
due,16345,2020-10-23T00:00:00Z
virus,16166,2020-10-23T00:00:00Z
care,14773,2020-10-23T00:00:00Z
vaccine,14617,2020-10-23T00:00:00Z
americans,14269,2020-10-23T00:00:00Z
country,14003,2020-10-23T00:00:00Z
mask,13693,2020-10-23T00:00:00Z
president,13257,2020-10-23T00:00:00Z
didnt,12924,2020-10-23T00:00:00Z
government,12704,2020-10-23T00:00:00Z
2,12606,2020-10-23T00:00:00Z
debates2020,12592,2020-10-23T00:00:00Z
response,12579,2020-10-23T00:00:00Z
world,12560,2020-10-23T00:00:00Z
hes,11692,2020-10-23T00:00:00Z
home,11489,2020-10-23T00:00:00Z
joebiden,11266,2020-10-23T00:00:00Z
debate,11226,2020-10-23T00:00:00Z
doesnt,11221,2020-10-23T00:00:00Z
trumps,11186,2020-10-23T00:00:00Z
months,11076,2020-10-23T00:00:00Z
19,11032,2020-10-23T00:00:00Z
live,10912,2020-10-23T00:00:00Z
masks,10573,2020-10-23T00:00:00Z
positive,10543,2020-10-23T00:00:00Z
news,10467,2020-10-23T00:00:00Z
test,10401,2020-10-23T00:00:00Z
week,10311,2020-10-23T00:00:00Z
died,10289,2020-10-23T00:00:00Z
death,10181,2020-10-23T00:00:00Z
vote,10094,2020-10-23T00:00:00Z
2020,10014,2020-10-23T00:00:00Z
economy,9990,2020-10-23T00:00:00Z
school,9778,2020-10-23T00:00:00Z
days,9767,2020-10-23T00:00:00Z
stop,9565,2020-10-23T00:00:00Z
1,9553,2020-10-23T00:00:00Z
youre,9366,2020-10-23T00:00:00Z
3,9341,2020-10-23T00:00:00Z
children,9256,2020-10-23T00:00:00Z
joe,8952,2020-10-23T00:00:00Z
die,8901,2020-10-23T00:00:00Z
public,8889,2020-10-23T00:00:00Z
flu,8791,2020-10-23T00:00:00Z
life,8781,2020-10-23T00:00:00Z
free,8645,2020-10-23T00:00:00Z
million,8641,2020-10-23T00:00:00Z
support,8609,2020-10-23T00:00:00Z
china,8580,2020-10-23T00:00:00Z
job,8426,2020-10-23T00:00:00Z
kids,8381,2020-10-23T00:00:00Z
money,8356,2020-10-23T00:00:00Z
lives,8220,2020-10-23T00:00:00Z
isnt,8143,2020-10-23T00:00:00Z
ive,8105,2020-10-23T00:00:00Z
spread,8076,2020-10-23T00:00:00Z
healthcare,8056,2020-10-23T00:00:00Z
times,7896,2020-10-23T00:00:00Z
family,7875,2020-10-23T00:00:00Z
global,7850,2020-10-23T00:00:00Z
weeks,7802,2020-10-23T00:00:00Z
lost,7736,2020-10-23T00:00:00Z
gop,7695,2020-10-23T00:00:00Z
testing,7592,2020-10-23T00:00:00Z
read,7489,2020-10-23T00:00:00Z
business,7258,2020-10-23T00:00:00Z
safe,7229,2020-10-23T00:00:00Z
4,7129,2020-10-23T00:00:00Z
america,7126,2020-10-23T00:00:00Z
patients,7079,2020-10-23T00:00:00Z
stay,6938,2020-10-23T00:00:00Z
wear,6931,2020-10-23T00:00:00Z
record,6913,2020-10-23T00:00:00Z
restrictions,6883,2020-10-23T00:00:00Z
hope,6794,2020-10-23T00:00:00Z
bad,6744,2020-10-23T00:00:00Z
wont,6690,2020-10-23T00:00:00Z
food,6634,2020-10-23T00:00:00Z
dead,6588,2020-10-23T00:00:00Z
rate,6570,2020-10-23T00:00:00Z
tested,6531,2020-10-23T00:00:00Z
businesses,6495,2020-10-23T00:00:00Z
social,6477,2020-10-23T00:00:00Z
election,6419,2020-10-23T00:00:00Z
lot,6401,2020-10-23T00:00:00Z
real,6278,2020-10-23T00:00:00Z
daily,6255,2020-10-23T00:00:00Z
dying,6211,2020-10-23T00:00:00Z
uk,6186,2020-10-23T00:00:00Z
love,6170,2020-10-23T00:00:00Z
risk,6101,2020-10-23T00:00:00Z
start,6017,2020-10-23T00:00:00Z
schools,5996,2020-10-23T00:00:00Z
change,5976,2020-10-23T00:00:00Z
wearing,5823,2020-10-23T00:00:00Z
control,5817,2020-10-23T00:00:00Z
hospital,5815,2020-10-23T00:00:00Z
middle,5769,2020-10-23T00:00:00Z
hard,5730,2020-10-23T00:00:00Z
5,5717,2020-10-23T00:00:00Z
jobs,5688,2020-10-23T00:00:00Z
feel,5672,2020-10-23T00:00:00Z
coming,5639,2020-10-23T00:00:00Z
american,5624,2020-10-23T00:00:00Z
person,5561,2020-10-23T00:00:00Z
hit,5508,2020-10-23T00:00:00Z
crisis,5505,2020-10-23T00:00:00Z
shit,5469,2020-10-23T00:00:00Z
house,5465,2020-10-23T00:00:00Z
families,5454,2020-10-23T00:00:00Z
theyre,5450,2020-10-23T00:00:00Z
data,5445,2020-10-23T00:00:00Z
total,5387,2020-10-23T00:00:00Z
watch,5370,2020-10-23T00:00:00Z
pay,5339,2020-10-23T00:00:00Z
relief,5278,2020-10-23T00:00:00Z
talk,5228,2020-10-23T00:00:00Z
local,5193,2020-10-23T00:00:00Z
lies,5154,2020-10-23T00:00:00Z
sick,5110,2020-10-23T00:00:00Z
whats,5102,2020-10-23T00:00:00Z
palliatives,5045,2020-10-23T00:00:00Z
national,5018,2020-10-23T00:00:00Z
talking,5016,2020-10-23T00:00:00Z
donald,5013,2020-10-23T00:00:00Z
students,5008,2020-10-23T00:00:00Z
worse,4991,2020-10-23T00:00:00Z
parents,4988,2020-10-23T00:00:00Z
taking,4985,2020-10-23T00:00:00Z
10,4960,2020-10-23T00:00:00Z
started,4866,2020-10-23T00:00:00Z
shut,4860,2020-10-23T00:00:00Z
check,4796,2020-10-23T00:00:00Z
safety,4742,2020-10-23T00:00:00Z
fucking,4680,2020-10-23T00:00:00Z
tests,4675,2020-10-23T00:00:00Z
rules,4670,2020-10-23T00:00:00Z
team,4613,2020-10-23T00:00:00Z
night,4586,2020-10-23T00:00:00Z
travel,4548,2020-10-23T00:00:00Z
told,4495,2020-10-23T00:00:00Z
remember,4486,2020-10-23T00:00:00Z
close,4471,2020-10-23T00:00:00Z
wait,4459,2020-10-23T00:00:00Z
october,4424,2020-10-23T00:00:00Z
office,4402,2020-10-23T00:00:00Z
countries,4398,2020-10-23T00:00:00Z
gonna,4366,2020-10-23T00:00:00Z
ill,4344,2020-10-23T00:00:00Z
system,4337,2020-10-23T00:00:00Z
community,4317,2020-10-23T00:00:00Z
reported,4310,2020-10-23T00:00:00Z
bc,4307,2020-10-23T00:00:00Z
deal,4280,2020-10-23T00:00:00Z
friday,4259,2020-10-23T00:00:00Z
fuck,4250,2020-10-23T00:00:00Z
wrong,4240,2020-10-23T00:00:00Z
call,4236,2020-10-23T00:00:00Z
learn,4233,2020-10-23T00:00:00Z
called,4231,2020-10-23T00:00:00Z
6,4229,2020-10-23T00:00:00Z
learning,4222,2020-10-23T00:00:00Z
lol,4213,2020-10-23T00:00:00Z
left,4206,2020-10-23T00:00:00Z
millions,4204,2020-10-23T00:00:00Z
worst,4200,2020-10-23T00:00:00Z
top,4174,2020-10-23T00:00:00Z
economic,4166,2020-10-23T00:00:00Z
treatment,4154,2020-10-23T00:00:00Z
impact,4144,2020-10-23T00:00:00Z
county,4141,2020-10-23T00:00:00Z
report,4076,2020-10-23T00:00:00Z
