word1,n,date
covid,267764,2022-01-02T00:00:00Z
,52128,2022-01-02T00:00:00Z
pandemic,51941,2022-01-02T00:00:00Z
covid19,47862,2022-01-02T00:00:00Z
people,44387,2022-01-02T00:00:00Z
dont,27078,2022-01-02T00:00:00Z
im,26540,2022-01-02T00:00:00Z
positive,17017,2022-01-02T00:00:00Z
test,16981,2022-01-02T00:00:00Z
vaccine,16684,2022-01-02T00:00:00Z
time,16678,2022-01-02T00:00:00Z
lockdown,15793,2022-01-02T00:00:00Z
omicron,15014,2022-01-02T00:00:00Z
health,13309,2022-01-02T00:00:00Z
2,13305,2022-01-02T00:00:00Z
vaccinated,12801,2022-01-02T00:00:00Z
day,12627,2022-01-02T00:00:00Z
quarantine,11130,2022-01-02T00:00:00Z
days,11061,2022-01-02T00:00:00Z
due,10230,2022-01-02T00:00:00Z
deaths,10184,2022-01-02T00:00:00Z
vaccines,9722,2022-01-02T00:00:00Z
tested,9693,2022-01-02T00:00:00Z
home,9590,2022-01-02T00:00:00Z
twitter,9325,2022-01-02T00:00:00Z
kids,9232,2022-01-02T00:00:00Z
testing,9117,2022-01-02T00:00:00Z
tests,8988,2022-01-02T00:00:00Z
virus,8770,2022-01-02T00:00:00Z
2022,8670,2022-01-02T00:00:00Z
coronavirus,8646,2022-01-02T00:00:00Z
school,8594,2022-01-02T00:00:00Z
sick,8515,2022-01-02T00:00:00Z
didnt,8427,2022-01-02T00:00:00Z
ive,8301,2022-01-02T00:00:00Z
week,8097,2022-01-02T00:00:00Z
masks,8088,2022-01-02T00:00:00Z
doesnt,8060,2022-01-02T00:00:00Z
hospital,8039,2022-01-02T00:00:00Z
youre,7972,2022-01-02T00:00:00Z
stop,7905,2022-01-02T00:00:00Z
3,7821,2022-01-02T00:00:00Z
mask,7688,2022-01-02T00:00:00Z
misinformation,7541,2022-01-02T00:00:00Z
1,7416,2022-01-02T00:00:00Z
spread,7408,2022-01-02T00:00:00Z
care,7331,2022-01-02T00:00:00Z
government,7242,2022-01-02T00:00:00Z
world,7231,2022-01-02T00:00:00Z
news,7156,2022-01-02T00:00:00Z
died,7111,2022-01-02T00:00:00Z
death,7091,2022-01-02T00:00:00Z
flu,6980,2022-01-02T00:00:00Z
symptoms,6840,2022-01-02T00:00:00Z
children,6818,2022-01-02T00:00:00Z
schools,6492,2022-01-02T00:00:00Z
hope,6490,2022-01-02T00:00:00Z
family,6440,2022-01-02T00:00:00Z
data,6388,2022-01-02T00:00:00Z
bad,6373,2022-01-02T00:00:00Z
life,6286,2022-01-02T00:00:00Z
public,6282,2022-01-02T00:00:00Z
isnt,6223,2022-01-02T00:00:00Z
feel,6194,2022-01-02T00:00:00Z
start,6023,2022-01-02T00:00:00Z
risk,5855,2022-01-02T00:00:00Z
2021,5460,2022-01-02T00:00:00Z
5,5254,2022-01-02T00:00:00Z
negative,5216,2022-01-02T00:00:00Z
real,5202,2022-01-02T00:00:00Z
stay,5155,2022-01-02T00:00:00Z
lot,5150,2022-01-02T00:00:00Z
live,5124,2022-01-02T00:00:00Z
account,5121,2022-01-02T00:00:00Z
patients,5117,2022-01-02T00:00:00Z
weeks,5056,2022-01-02T00:00:00Z
wont,5056,2022-01-02T00:00:00Z
2020,5036,2022-01-02T00:00:00Z
times,4972,2022-01-02T00:00:00Z
shit,4849,2022-01-02T00:00:00Z
hes,4827,2022-01-02T00:00:00Z
die,4805,2022-01-02T00:00:00Z
safe,4770,2022-01-02T00:00:00Z
staff,4750,2022-01-02T00:00:00Z
free,4717,2022-01-02T00:00:00Z
variant,4713,2022-01-02T00:00:00Z
vaccination,4690,2022-01-02T00:00:00Z
country,4636,2022-01-02T00:00:00Z
theyre,4629,2022-01-02T00:00:00Z
unvaccinated,4560,2022-01-02T00:00:00Z
game,4469,2022-01-02T00:00:00Z
cold,4426,2022-01-02T00:00:00Z
spreading,4385,2022-01-02T00:00:00Z
ill,4370,2022-01-02T00:00:00Z
4,4346,2022-01-02T00:00:00Z
months,4302,2022-01-02T00:00:00Z
person,4289,2022-01-02T00:00:00Z
restrictions,4229,2022-01-02T00:00:00Z
booster,4137,2022-01-02T00:00:00Z
money,4126,2022-01-02T00:00:00Z
read,4101,2022-01-02T00:00:00Z
hospitals,4027,2022-01-02T00:00:00Z
cdc,4019,2022-01-02T00:00:00Z
rate,3987,2022-01-02T00:00:00Z
10,3934,2022-01-02T00:00:00Z
happy,3921,2022-01-02T00:00:00Z
team,3918,2022-01-02T00:00:00Z
started,3866,2022-01-02T00:00:00Z
wear,3857,2022-01-02T00:00:00Z
vaxxed,3856,2022-01-02T00:00:00Z
lost,3840,2022-01-02T00:00:00Z
media,3789,2022-01-02T00:00:00Z
taking,3783,2022-01-02T00:00:00Z
19,3774,2022-01-02T00:00:00Z
dr,3765,2022-01-02T00:00:00Z
infection,3764,2022-01-02T00:00:00Z
taylor,3763,2022-01-02T00:00:00Z
worse,3760,2022-01-02T00:00:00Z
marjorie,3759,2022-01-02T00:00:00Z
surge,3748,2022-01-02T00:00:00Z
lol,3701,2022-01-02T00:00:00Z
mild,3685,2022-01-02T00:00:00Z
love,3654,2022-01-02T00:00:00Z
system,3622,2022-01-02T00:00:00Z
havent,3605,2022-01-02T00:00:00Z
uk,3605,2022-01-02T00:00:00Z
friends,3585,2022-01-02T00:00:00Z
arent,3577,2022-01-02T00:00:00Z
players,3566,2022-01-02T00:00:00Z
ago,3550,2022-01-02T00:00:00Z
medical,3537,2022-01-02T00:00:00Z
hard,3533,2022-01-02T00:00:00Z
told,3513,2022-01-02T00:00:00Z
biden,3510,2022-01-02T00:00:00Z
coming,3500,2022-01-02T00:00:00Z
dying,3493,2022-01-02T00:00:00Z
vax,3457,2022-01-02T00:00:00Z
trump,3444,2022-01-02T00:00:00Z
wrong,3384,2022-01-02T00:00:00Z
bc,3377,2022-01-02T00:00:00Z
gonna,3319,2022-01-02T00:00:00Z
daily,3233,2022-01-02T00:00:00Z
change,3229,2022-01-02T00:00:00Z
science,3218,2022-01-02T00:00:00Z
fauci,3215,2022-01-02T00:00:00Z
lives,3215,2022-01-02T00:00:00Z
permanently,3196,2022-01-02T00:00:00Z
job,3167,2022-01-02T00:00:00Z
line,3155,2022-01-02T00:00:00Z
pcr,3119,2022-01-02T00:00:00Z
control,3117,2022-01-02T00:00:00Z
hit,3100,2022-01-02T00:00:00Z
literally,3072,2022-01-02T00:00:00Z
makes,3063,2022-01-02T00:00:00Z
close,3047,2022-01-02T00:00:00Z
catch,3039,2022-01-02T00:00:00Z
policy,3035,2022-01-02T00:00:00Z
wait,3029,2022-01-02T00:00:00Z
isolation,3022,2022-01-02T00:00:00Z
response,3021,2022-01-02T00:00:00Z
hours,3019,2022-01-02T00:00:00Z
left,3015,2022-01-02T00:00:00Z
january,3013,2022-01-02T00:00:00Z
personal,3011,2022-01-02T00:00:00Z
issues,3007,2022-01-02T00:00:00Z
students,2993,2022-01-02T00:00:00Z
reason,2989,2022-01-02T00:00:00Z
understand,2985,2022-01-02T00:00:00Z
messi,2980,2022-01-02T00:00:00Z
disease,2979,2022-01-02T00:00:00Z
post,2937,2022-01-02T00:00:00Z
true,2937,2022-01-02T00:00:00Z
yeah,2929,2022-01-02T00:00:00Z
fuck,2920,2022-01-02T00:00:00Z
tomorrow,2906,2022-01-02T00:00:00Z
id,2890,2022-01-02T00:00:00Z
social,2865,2022-01-02T00:00:00Z
wasnt,2865,2022-01-02T00:00:00Z
ppl,2835,2022-01-02T00:00:00Z
past,2834,2022-01-02T00:00:00Z
immunity,2824,2022-01-02T00:00:00Z
fucking,2822,2022-01-02T00:00:00Z
wearing,2818,2022-01-02T00:00:00Z
whats,2788,2022-01-02T00:00:00Z
house,2785,2022-01-02T00:00:00Z
million,2785,2022-01-02T00:00:00Z
pretty,2783,2022-01-02T00:00:00Z
workers,2783,2022-01-02T00:00:00Z
fear,2761,2022-01-02T00:00:00Z
protect,2739,2022-01-02T00:00:00Z
americans,2734,2022-01-02T00:00:00Z
treatment,2729,2022-01-02T00:00:00Z
global,2724,2022-01-02T00:00:00Z
yall,2722,2022-01-02T00:00:00Z
christmas,2710,2022-01-02T00:00:00Z
rules,2694,2022-01-02T00:00:00Z
record,2693,2022-01-02T00:00:00Z
support,2691,2022-01-02T00:00:00Z
shot,2682,2022-01-02T00:00:00Z
reported,2674,2022-01-02T00:00:00Z
lies,2673,2022-01-02T00:00:00Z
wave,2633,2022-01-02T00:00:00Z
6,2632,2022-01-02T00:00:00Z
guess,2630,2022-01-02T00:00:00Z
caught,2628,2022-01-02T00:00:00Z
100,2614,2022-01-02T00:00:00Z
sense,2614,2022-01-02T00:00:00Z
plan,2610,2022-01-02T00:00:00Z
play,2608,2022-01-02T00:00:00Z
measures,2604,2022-01-02T00:00:00Z
china,2573,2022-01-02T00:00:00Z
govt,2571,2022-01-02T00:00:00Z
feeling,2554,2022-01-02T00:00:00Z
god,2554,2022-01-02T00:00:00Z
call,2542,2022-01-02T00:00:00Z
continue,2542,2022-01-02T00:00:00Z
parents,2539,2022-01-02T00:00:00Z
infections,2534,2022-01-02T00:00:00Z
season,2525,2022-01-02T00:00:00Z
means,2511,2022-01-02T00:00:00Z
