word1,n,date
covid,179394,2020-08-03T00:00:00Z
covid19,144608,2020-08-03T00:00:00Z
coronavirus,84737,2020-08-03T00:00:00Z
,47299,2020-08-03T00:00:00Z
people,42175,2020-08-03T00:00:00Z
pandemic,25463,2020-08-03T00:00:00Z
trump,23266,2020-08-03T00:00:00Z
dont,22154,2020-08-03T00:00:00Z
deaths,21751,2020-08-03T00:00:00Z
realdonaldtrump,20433,2020-08-03T00:00:00Z
positive,17705,2020-08-03T00:00:00Z
im,16714,2020-08-03T00:00:00Z
health,16296,2020-08-03T00:00:00Z
time,16058,2020-08-03T00:00:00Z
virus,15481,2020-08-03T00:00:00Z
test,13710,2020-08-03T00:00:00Z
due,13570,2020-08-03T00:00:00Z
19,12253,2020-08-03T00:00:00Z
school,12123,2020-08-03T00:00:00Z
news,11934,2020-08-03T00:00:00Z
vaccine,11892,2020-08-03T00:00:00Z
death,11289,2020-08-03T00:00:00Z
mask,11211,2020-08-03T00:00:00Z
testing,11182,2020-08-03T00:00:00Z
world,11020,2020-08-03T00:00:00Z
tested,10163,2020-08-03T00:00:00Z
masks,10083,2020-08-03T00:00:00Z
day,9993,2020-08-03T00:00:00Z
home,9981,2020-08-03T00:00:00Z
tests,9389,2020-08-03T00:00:00Z
spread,9293,2020-08-03T00:00:00Z
2,9166,2020-08-03T00:00:00Z
patients,9016,2020-08-03T00:00:00Z
care,8927,2020-08-03T00:00:00Z
government,8919,2020-08-03T00:00:00Z
schools,8445,2020-08-03T00:00:00Z
3,8059,2020-08-03T00:00:00Z
week,8052,2020-08-03T00:00:00Z
read,7923,2020-08-03T00:00:00Z
died,7865,2020-08-03T00:00:00Z
country,7767,2020-08-03T00:00:00Z
stop,7714,2020-08-03T00:00:00Z
2020,7696,2020-08-03T00:00:00Z
response,7508,2020-08-03T00:00:00Z
public,7363,2020-08-03T00:00:00Z
days,7321,2020-08-03T00:00:00Z
1,7108,2020-08-03T00:00:00Z
flu,7049,2020-08-03T00:00:00Z
doesnt,7008,2020-08-03T00:00:00Z
lockdown,6965,2020-08-03T00:00:00Z
die,6830,2020-08-03T00:00:00Z
kids,6757,2020-08-03T00:00:00Z
youre,6704,2020-08-03T00:00:00Z
americans,6638,2020-08-03T00:00:00Z
plan,6523,2020-08-03T00:00:00Z
didnt,6512,2020-08-03T00:00:00Z
dr,6450,2020-08-03T00:00:00Z
safe,6429,2020-08-03T00:00:00Z
months,6393,2020-08-03T00:00:00Z
risk,6355,2020-08-03T00:00:00Z
data,6249,2020-08-03T00:00:00Z
wear,6229,2020-08-03T00:00:00Z
hospital,6097,2020-08-03T00:00:00Z
crisis,6000,2020-08-03T00:00:00Z
live,5999,2020-08-03T00:00:00Z
life,5942,2020-08-03T00:00:00Z
social,5878,2020-08-03T00:00:00Z
china,5813,2020-08-03T00:00:00Z
family,5753,2020-08-03T00:00:00Z
times,5723,2020-08-03T00:00:00Z
august,5666,2020-08-03T00:00:00Z
president,5601,2020-08-03T00:00:00Z
stay,5560,2020-08-03T00:00:00Z
america,5466,2020-08-03T00:00:00Z
children,5464,2020-08-03T00:00:00Z
economy,5452,2020-08-03T00:00:00Z
million,5391,2020-08-03T00:00:00Z
bad,5369,2020-08-03T00:00:00Z
4,5313,2020-08-03T00:00:00Z
rate,5303,2020-08-03T00:00:00Z
business,5302,2020-08-03T00:00:00Z
relief,5219,2020-08-03T00:00:00Z
isnt,5149,2020-08-03T00:00:00Z
money,5106,2020-08-03T00:00:00Z
weeks,5086,2020-08-03T00:00:00Z
