word1,n,date
covid,227914,2020-10-14T00:00:00Z
covid19,117121,2020-10-14T00:00:00Z
pandemic,105959,2020-10-14T00:00:00Z
lockdown,71035,2020-10-14T00:00:00Z
,66552,2020-10-14T00:00:00Z
people,64076,2020-10-14T00:00:00Z
coronavirus,56358,2020-10-14T00:00:00Z
trump,42010,2020-10-14T00:00:00Z
dont,34035,2020-10-14T00:00:00Z
im,27089,2020-10-14T00:00:00Z
time,26492,2020-10-14T00:00:00Z
health,22370,2020-10-14T00:00:00Z
quarantine,22306,2020-10-14T00:00:00Z
deaths,21704,2020-10-14T00:00:00Z
positive,20947,2020-10-14T00:00:00Z
realdonaldtrump,19628,2020-10-14T00:00:00Z
virus,18284,2020-10-14T00:00:00Z
due,16697,2020-10-14T00:00:00Z
test,15251,2020-10-14T00:00:00Z
2,14640,2020-10-14T00:00:00Z
day,14561,2020-10-14T00:00:00Z
care,13389,2020-10-14T00:00:00Z
world,12969,2020-10-14T00:00:00Z
home,12832,2020-10-14T00:00:00Z
news,12717,2020-10-14T00:00:00Z
government,12649,2020-10-14T00:00:00Z
tested,12314,2020-10-14T00:00:00Z
mask,11516,2020-10-14T00:00:00Z
months,11194,2020-10-14T00:00:00Z
didnt,11143,2020-10-14T00:00:00Z
week,11016,2020-10-14T00:00:00Z
days,10971,2020-10-14T00:00:00Z
death,10839,2020-10-14T00:00:00Z
3,10810,2020-10-14T00:00:00Z
country,10774,2020-10-14T00:00:00Z
doesnt,10622,2020-10-14T00:00:00Z
stop,10384,2020-10-14T00:00:00Z
masks,10218,2020-10-14T00:00:00Z
spread,10068,2020-10-14T00:00:00Z
weeks,10012,2020-10-14T00:00:00Z
vaccine,9958,2020-10-14T00:00:00Z
americans,9914,2020-10-14T00:00:00Z
2020,9711,2020-10-14T00:00:00Z
public,9636,2020-10-14T00:00:00Z
youre,9523,2020-10-14T00:00:00Z
hes,9402,2020-10-14T00:00:00Z
1,9391,2020-10-14T00:00:00Z
uk,9347,2020-10-14T00:00:00Z
life,9283,2020-10-14T00:00:00Z
vote,9279,2020-10-14T00:00:00Z
immunity,9043,2020-10-14T00:00:00Z
19,9001,2020-10-14T00:00:00Z
died,8988,2020-10-14T00:00:00Z
school,8962,2020-10-14T00:00:00Z
president,8943,2020-10-14T00:00:00Z
live,8834,2020-10-14T00:00:00Z
support,8800,2020-10-14T00:00:00Z
economy,8715,2020-10-14T00:00:00Z
restrictions,8656,2020-10-14T00:00:00Z
response,8540,2020-10-14T00:00:00Z
testing,8478,2020-10-14T00:00:00Z
flu,8423,2020-10-14T00:00:00Z
trumps,8371,2020-10-14T00:00:00Z
lives,8360,2020-10-14T00:00:00Z
die,8328,2020-10-14T00:00:00Z
tests,8306,2020-10-14T00:00:00Z
ive,8244,2020-10-14T00:00:00Z
family,8146,2020-10-14T00:00:00Z
isnt,8044,2020-10-14T00:00:00Z
read,8002,2020-10-14T00:00:00Z
plan,7934,2020-10-14T00:00:00Z
money,7748,2020-10-14T00:00:00Z
global,7719,2020-10-14T00:00:00Z
wont,7707,2020-10-14T00:00:00Z
house,7575,2020-10-14T00:00:00Z
patients,7533,2020-10-14T00:00:00Z
risk,7527,2020-10-14T00:00:00Z
herd,7217,2020-10-14T00:00:00Z
4,7160,2020-10-14T00:00:00Z
biden,7139,2020-10-14T00:00:00Z
social,7078,2020-10-14T00:00:00Z
times,6967,2020-10-14T00:00:00Z
safe,6934,2020-10-14T00:00:00Z
job,6865,2020-10-14T00:00:00Z
rate,6782,2020-10-14T00:00:00Z
business,6758,2020-10-14T00:00:00Z
hope,6754,2020-10-14T00:00:00Z
stay,6732,2020-10-14T00:00:00Z
million,6678,2020-10-14T00:00:00Z
free,6592,2020-10-14T00:00:00Z
students,6540,2020-10-14T00:00:00Z
bad,6475,2020-10-14T00:00:00Z
real,6459,2020-10-14T00:00:00Z
lost,6350,2020-10-14T00:00:00Z
national,6301,2020-10-14T00:00:00Z
hospital,6281,2020-10-14T00:00:00Z
lot,6278,2020-10-14T00:00:00Z
feel,6240,2020-10-14T00:00:00Z
relief,6207,2020-10-14T00:00:00Z
love,6108,2020-10-14T00:00:00Z
start,6090,2020-10-14T00:00:00Z
person,6005,2020-10-14T00:00:00Z
local,5902,2020-10-14T00:00:00Z
rules,5866,2020-10-14T00:00:00Z
schools,5778,2020-10-14T00:00:00Z
sick,5769,2020-10-14T00:00:00Z
hard,5751,2020-10-14T00:00:00Z
wear,5744,2020-10-14T00:00:00Z
control,5684,2020-10-14T00:00:00Z
lockdowns,5667,2020-10-14T00:00:00Z
kids,5574,2020-10-14T00:00:00Z
theyre,5550,2020-10-14T00:00:00Z
countries,5480,2020-10-14T00:00:00Z
travel,5480,2020-10-14T00:00:00Z
data,5365,2020-10-14T00:00:00Z
china,5351,2020-10-14T00:00:00Z
team,5329,2020-10-14T00:00:00Z
crisis,5321,2020-10-14T00:00:00Z
5,5270,2020-10-14T00:00:00Z
election,5253,2020-10-14T00:00:00Z
coming,5240,2020-10-14T00:00:00Z
watch,5222,2020-10-14T00:00:00Z
negative,5203,2020-10-14T00:00:00Z
october,5185,2020-10-14T00:00:00Z
white,5183,2020-10-14T00:00:00Z
dead,5171,2020-10-14T00:00:00Z
circuit,5156,2020-10-14T00:00:00Z
total,5155,2020-10-14T00:00:00Z
shit,5121,2020-10-14T00:00:00Z
children,5120,2020-10-14T00:00:00Z
barron,5119,2020-10-14T00:00:00Z
economic,5065,2020-10-14T00:00:00Z
taking,5058,2020-10-14T00:00:00Z
symptoms,5048,2020-10-14T00:00:00Z
impact,5026,2020-10-14T00:00:00Z
businesses,5001,2020-10-14T00:00:00Z
change,4982,2020-10-14T00:00:00Z
call,4917,2020-10-14T00:00:00Z
system,4901,2020-10-14T00:00:00Z
dying,4837,2020-10-14T00:00:00Z
pay,4804,2020-10-14T00:00:00Z
game,4801,2020-10-14T00:00:00Z
online,4722,2020-10-14T00:00:00Z
report,4719,2020-10-14T00:00:00Z
wearing,4712,2020-10-14T00:00:00Z
middle,4706,2020-10-14T00:00:00Z
hit,4690,2020-10-14T00:00:00Z
infected,4674,2020-10-14T00:00:00Z
close,4661,2020-10-14T00:00:00Z
protect,4615,2020-10-14T00:00:00Z
bill,4600,2020-10-14T00:00:00Z
ill,4600,2020-10-14T00:00:00Z
post,4585,2020-10-14T00:00:00Z
study,4577,2020-10-14T00:00:00Z
mental,4558,2020-10-14T00:00:00Z
joebiden,4549,2020-10-14T00:00:00Z
started,4545,2020-10-14T00:00:00Z
science,4543,2020-10-14T00:00:00Z
6,4541,2020-10-14T00:00:00Z
10,4535,2020-10-14T00:00:00Z
worse,4530,2020-10-14T00:00:00Z
wave,4527,2020-10-14T00:00:00Z
johnson,4520,2020-10-14T00:00:00Z
measures,4514,2020-10-14T00:00:00Z
infection,4495,2020-10-14T00:00:00Z
america,4494,2020-10-14T00:00:00Z
told,4482,2020-10-14T00:00:00Z
son,4468,2020-10-14T00:00:00Z
american,4461,2020-10-14T00:00:00Z
medical,4459,2020-10-14T00:00:00Z
safety,4453,2020-10-14T00:00:00Z
daily,4424,2020-10-14T00:00:00Z
city,4388,2020-10-14T00:00:00Z
wait,4372,2020-10-14T00:00:00Z
normal,4365,2020-10-14T00:00:00Z
jobs,4362,2020-10-14T00:00:00Z
party,4345,2020-10-14T00:00:00Z
check,4317,2020-10-14T00:00:00Z
workers,4317,2020-10-14T00:00:00Z
month,4313,2020-10-14T00:00:00Z
dr,4299,2020-10-14T00:00:00Z
march,4289,2020-10-14T00:00:00Z
14,4287,2020-10-14T00:00:00Z
recovery,4242,2020-10-14T00:00:00Z
county,4204,2020-10-14T00:00:00Z
ago,4202,2020-10-14T00:00:00Z
community,4177,2020-10-14T00:00:00Z
wrong,4177,2020-10-14T00:00:00Z
gop,4158,2020-10-14T00:00:00Z
media,4158,2020-10-14T00:00:00Z
event,4148,2020-10-14T00:00:00Z
healthcare,4148,2020-10-14T00:00:00Z
story,4147,2020-10-14T00:00:00Z
staff,4145,2020-10-14T00:00:00Z
deal,4143,2020-10-14T00:00:00Z
makes,4131,2020-10-14T00:00:00Z
arent,4130,2020-10-14T00:00:00Z
season,4120,2020-10-14T00:00:00Z
friends,4114,2020-10-14T00:00:00Z
talk,4109,2020-10-14T00:00:00Z
top,4077,2020-10-14T00:00:00Z
learn,4061,2020-10-14T00:00:00Z
continue,4028,2020-10-14T00:00:00Z
remember,4024,2020-10-14T00:00:00Z
lol,4019,2020-10-14T00:00:00Z
disease,4010,2020-10-14T00:00:00Z
follow,4002,2020-10-14T00:00:00Z
reported,3993,2020-10-14T00:00:00Z
food,3991,2020-10-14T00:00:00Z
havent,3991,2020-10-14T00:00:00Z
outbreak,3963,2020-10-14T00:00:00Z
talking,3962,2020-10-14T00:00:00Z
whats,3942,2020-10-14T00:00:00Z
breaker,3940,2020-10-14T00:00:00Z
bc,3934,2020-10-14T00:00:00Z
hospitals,3905,2020-10-14T00:00:00Z
left,3883,2020-10-14T00:00:00Z
fucking,3881,2020-10-14T00:00:00Z
