word1,n,date
covid,425148,2020-10-03T00:00:00Z
trump,168776,2020-10-03T00:00:00Z
covid19,159566,2020-10-03T00:00:00Z
coronavirus,89677,2020-10-03T00:00:00Z
people,71871,2020-10-03T00:00:00Z
positive,71511,2020-10-03T00:00:00Z
,64155,2020-10-03T00:00:00Z
realdonaldtrump,48330,2020-10-03T00:00:00Z
president,47625,2020-10-03T00:00:00Z
dont,46003,2020-10-03T00:00:00Z
trumps,37538,2020-10-03T00:00:00Z
tested,33081,2020-10-03T00:00:00Z
virus,30146,2020-10-03T00:00:00Z
im,29556,2020-10-03T00:00:00Z
test,29326,2020-10-03T00:00:00Z
mask,29299,2020-10-03T00:00:00Z
hes,24345,2020-10-03T00:00:00Z
house,24016,2020-10-03T00:00:00Z
white,23989,2020-10-03T00:00:00Z
time,22666,2020-10-03T00:00:00Z
masks,22639,2020-10-03T00:00:00Z
tests,20240,2020-10-03T00:00:00Z
news,20058,2020-10-03T00:00:00Z
biden,19881,2020-10-03T00:00:00Z
hospital,19443,2020-10-03T00:00:00Z
hope,19044,2020-10-03T00:00:00Z
didnt,18567,2020-10-03T00:00:00Z
doesnt,18263,2020-10-03T00:00:00Z
deaths,17909,2020-10-03T00:00:00Z
debate,17446,2020-10-03T00:00:00Z
pandemic,16790,2020-10-03T00:00:00Z
health,16754,2020-10-03T00:00:00Z
diagnosis,16538,2020-10-03T00:00:00Z
care,16361,2020-10-03T00:00:00Z
gop,16112,2020-10-03T00:00:00Z
19,15833,2020-10-03T00:00:00Z
wear,15304,2020-10-03T00:00:00Z
day,15057,2020-10-03T00:00:00Z
donald,14706,2020-10-03T00:00:00Z
hoax,14615,2020-10-03T00:00:00Z
days,14609,2020-10-03T00:00:00Z
testing,14310,2020-10-03T00:00:00Z
death,14264,2020-10-03T00:00:00Z
died,14176,2020-10-03T00:00:00Z
americans,13634,2020-10-03T00:00:00Z
sick,13495,2020-10-03T00:00:00Z
spread,13363,2020-10-03T00:00:00Z
2,13354,2020-10-03T00:00:00Z
campaign,12928,2020-10-03T00:00:00Z
infected,12262,2020-10-03T00:00:00Z
wearing,12183,2020-10-03T00:00:00Z
world,12168,2020-10-03T00:00:00Z
die,12023,2020-10-03T00:00:00Z
republicans,11833,2020-10-03T00:00:00Z
due,11473,2020-10-03T00:00:00Z
stop,11466,2020-10-03T00:00:00Z
youre,11333,2020-10-03T00:00:00Z
