word1,n,date
covid,232718,2021-08-02T00:00:00Z
covid19,75494,2021-08-02T00:00:00Z
pandemic,67798,2021-08-02T00:00:00Z
people,56938,2021-08-02T00:00:00Z
,51237,2021-08-02T00:00:00Z
vaccine,36737,2021-08-02T00:00:00Z
vaccinated,33800,2021-08-02T00:00:00Z
lockdown,31094,2021-08-02T00:00:00Z
dont,27673,2021-08-02T00:00:00Z
im,23573,2021-08-02T00:00:00Z
time,16596,2021-08-02T00:00:00Z
coronavirus,15758,2021-08-02T00:00:00Z
vaccines,14833,2021-08-02T00:00:00Z
health,13883,2021-08-02T00:00:00Z
delta,13838,2021-08-02T00:00:00Z
virus,12992,2021-08-02T00:00:00Z
mask,12829,2021-08-02T00:00:00Z
deaths,12381,2021-08-02T00:00:00Z
2,11983,2021-08-02T00:00:00Z
quarantine,11811,2021-08-02T00:00:00Z
positive,11281,2021-08-02T00:00:00Z
variant,11085,2021-08-02T00:00:00Z
vaccination,10854,2021-08-02T00:00:00Z
masks,10839,2021-08-02T00:00:00Z
day,10735,2021-08-02T00:00:00Z
test,10116,2021-08-02T00:00:00Z
due,10098,2021-08-02T00:00:00Z
news,9856,2021-08-02T00:00:00Z
spread,9610,2021-08-02T00:00:00Z
florida,9454,2021-08-02T00:00:00Z
unvaccinated,9065,2021-08-02T00:00:00Z
days,8789,2021-08-02T00:00:00Z
hospital,8587,2021-08-02T00:00:00Z
care,8422,2021-08-02T00:00:00Z
youre,8418,2021-08-02T00:00:00Z
stop,8266,2021-08-02T00:00:00Z
doesnt,8082,2021-08-02T00:00:00Z
patients,7934,2021-08-02T00:00:00Z
risk,7921,2021-08-02T00:00:00Z
1,7876,2021-08-02T00:00:00Z
week,7845,2021-08-02T00:00:00Z
didnt,7780,2021-08-02T00:00:00Z
home,7768,2021-08-02T00:00:00Z
death,7742,2021-08-02T00:00:00Z
government,7672,2021-08-02T00:00:00Z
world,7615,2021-08-02T00:00:00Z
kids,7497,2021-08-02T00:00:00Z
life,7370,2021-08-02T00:00:00Z
country,7230,2021-08-02T00:00:00Z
months,7107,2021-08-02T00:00:00Z
died,7042,2021-08-02T00:00:00Z
children,7019,2021-08-02T00:00:00Z
data,6859,2021-08-02T00:00:00Z
ive,6848,2021-08-02T00:00:00Z
flu,6585,2021-08-02T00:00:00Z
die,6547,2021-08-02T00:00:00Z
tested,6540,2021-08-02T00:00:00Z
public,6525,2021-08-02T00:00:00Z
cdc,6458,2021-08-02T00:00:00Z
school,6402,2021-08-02T00:00:00Z
isnt,6363,2021-08-02T00:00:00Z
sick,5988,2021-08-02T00:00:00Z
3,5898,2021-08-02T00:00:00Z
family,5881,2021-08-02T00:00:00Z
symptoms,5834,2021-08-02T00:00:00Z
tests,5753,2021-08-02T00:00:00Z
wont,5746,2021-08-02T00:00:00Z
19,5743,2021-08-02T00:00:00Z
bad,5657,2021-08-02T00:00:00Z
read,5623,2021-08-02T00:00:00Z
live,5612,2021-08-02T00:00:00Z
hope,5540,2021-08-02T00:00:00Z
graham,5501,2021-08-02T00:00:00Z
wear,5427,2021-08-02T00:00:00Z
real,5409,2021-08-02T00:00:00Z
safe,5358,2021-08-02T00:00:00Z
report,5324,2021-08-02T00:00:00Z
start,5142,2021-08-02T00:00:00Z
lot,5110,2021-08-02T00:00:00Z
uk,5066,2021-08-02T00:00:00Z
feel,5055,2021-08-02T00:00:00Z
students,5037,2021-08-02T00:00:00Z
hes,5008,2021-08-02T00:00:00Z
medical,4970,2021-08-02T00:00:00Z
testing,4961,2021-08-02T00:00:00Z
theyre,4914,2021-08-02T00:00:00Z
2020,4899,2021-08-02T00:00:00Z
rate,4873,2021-08-02T00:00:00Z
weeks,4859,2021-08-02T00:00:00Z
spreading,4813,2021-08-02T00:00:00Z
restrictions,4787,2021-08-02T00:00:00Z
shot,4780,2021-08-02T00:00:00Z
times,4764,2021-08-02T00:00:00Z
free,4760,2021-08-02T00:00:00Z
trump,4718,2021-08-02T00:00:00Z
stay,4692,2021-08-02T00:00:00Z
million,4689,2021-08-02T00:00:00Z
dying,4668,2021-08-02T00:00:00Z
lindsey,4628,2021-08-02T00:00:00Z
money,4612,2021-08-02T00:00:00Z
biden,4608,2021-08-02T00:00:00Z
person,4588,2021-08-02T00:00:00Z
2021,4544,2021-08-02T00:00:00Z
hard,4511,2021-08-02T00:00:00Z
lab,4509,2021-08-02T00:00:00Z
worse,4466,2021-08-02T00:00:00Z
americans,4435,2021-08-02T00:00:00Z
job,4418,2021-08-02T00:00:00Z
coming,4366,2021-08-02T00:00:00Z
china,4350,2021-08-02T00:00:00Z
ill,4348,2021-08-02T00:00:00Z
wuhan,4342,2021-08-02T00:00:00Z
august,4325,2021-08-02T00:00:00Z
media,4301,2021-08-02T00:00:00Z
vax,4252,2021-08-02T00:00:00Z
lives,4250,2021-08-02T00:00:00Z
4,4172,2021-08-02T00:00:00Z
junta,4146,2021-08-02T00:00:00Z
support,4129,2021-08-02T00:00:00Z
gop,4125,2021-08-02T00:00:00Z
shit,4041,2021-08-02T00:00:00Z
surge,4039,2021-08-02T00:00:00Z
record,4010,2021-08-02T00:00:00Z
border,3984,2021-08-02T00:00:00Z
daily,3945,2021-08-02T00:00:00Z
global,3940,2021-08-02T00:00:00Z
hospitals,3934,2021-08-02T00:00:00Z
india,3926,2021-08-02T00:00:00Z
arent,3909,2021-08-02T00:00:00Z
infection,3896,2021-08-02T00:00:00Z
lost,3893,2021-08-02T00:00:00Z
house,3867,2021-08-02T00:00:00Z
outbreak,3852,2021-08-02T00:00:00Z
infected,3844,2021-08-02T00:00:00Z
july,3840,2021-08-02T00:00:00Z
travel,3822,2021-08-02T00:00:00Z
5,3811,2021-08-02T00:00:00Z
month,3793,2021-08-02T00:00:00Z
taking,3729,2021-08-02T00:00:00Z
protect,3715,2021-08-02T00:00:00Z
started,3706,2021-08-02T00:00:00Z
aug,3698,2021-08-02T00:00:00Z
hospitalizations,3683,2021-08-02T00:00:00Z
fight,3663,2021-08-02T00:00:00Z
dr,3636,2021-08-02T00:00:00Z
told,3622,2021-08-02T00:00:00Z
post,3615,2021-08-02T00:00:00Z
