word1,n,date
covid,234743,2020-11-15T00:00:00Z
pandemic,97863,2020-11-15T00:00:00Z
covid19,82357,2020-11-15T00:00:00Z
people,70107,2020-11-15T00:00:00Z
lockdown,68201,2020-11-15T00:00:00Z
,63424,2020-11-15T00:00:00Z
coronavirus,37427,2020-11-15T00:00:00Z
dont,35077,2020-11-15T00:00:00Z
im,32212,2020-11-15T00:00:00Z
trump,30980,2020-11-15T00:00:00Z
realdonaldtrump,25463,2020-11-15T00:00:00Z
time,23886,2020-11-15T00:00:00Z
quarantine,21172,2020-11-15T00:00:00Z
deaths,19634,2020-11-15T00:00:00Z
vaccine,17117,2020-11-15T00:00:00Z
day,16357,2020-11-15T00:00:00Z
mask,15497,2020-11-15T00:00:00Z
virus,15303,2020-11-15T00:00:00Z
health,15195,2020-11-15T00:00:00Z
home,14857,2020-11-15T00:00:00Z
2,14016,2020-11-15T00:00:00Z
care,13322,2020-11-15T00:00:00Z
positive,13076,2020-11-15T00:00:00Z
masks,12958,2020-11-15T00:00:00Z
due,12438,2020-11-15T00:00:00Z
country,11856,2020-11-15T00:00:00Z
world,11484,2020-11-15T00:00:00Z
biden,11286,2020-11-15T00:00:00Z
stop,11185,2020-11-15T00:00:00Z
months,11008,2020-11-15T00:00:00Z
didnt,10952,2020-11-15T00:00:00Z
family,10889,2020-11-15T00:00:00Z
test,10765,2020-11-15T00:00:00Z
days,10510,2020-11-15T00:00:00Z
youre,10385,2020-11-15T00:00:00Z
week,10374,2020-11-15T00:00:00Z
doesnt,10316,2020-11-15T00:00:00Z
spread,10082,2020-11-15T00:00:00Z
life,9970,2020-11-15T00:00:00Z
americans,9883,2020-11-15T00:00:00Z
ive,9675,2020-11-15T00:00:00Z
government,9638,2020-11-15T00:00:00Z
death,9621,2020-11-15T00:00:00Z
news,9463,2020-11-15T00:00:00Z
died,9419,2020-11-15T00:00:00Z
1,9173,2020-11-15T00:00:00Z
stay,9153,2020-11-15T00:00:00Z
lost,9110,2020-11-15T00:00:00Z
wear,9094,2020-11-15T00:00:00Z
election,8845,2020-11-15T00:00:00Z
real,8843,2020-11-15T00:00:00Z
die,8426,2020-11-15T00:00:00Z
president,8391,2020-11-15T00:00:00Z
tested,8340,2020-11-15T00:00:00Z
isnt,8304,2020-11-15T00:00:00Z
million,8296,2020-11-15T00:00:00Z
lives,8132,2020-11-15T00:00:00Z
19,8005,2020-11-15T00:00:00Z
hope,7963,2020-11-15T00:00:00Z
weeks,7963,2020-11-15T00:00:00Z
hes,7953,2020-11-15T00:00:00Z
flu,7827,2020-11-15T00:00:00Z
response,7525,2020-11-15T00:00:00Z
safe,7512,2020-11-15T00:00:00Z
3,7500,2020-11-15T00:00:00Z
patients,7487,2020-11-15T00:00:00Z
hospital,7389,2020-11-15T00:00:00Z
social,7381,2020-11-15T00:00:00Z
bad,7357,2020-11-15T00:00:00Z
2020,7251,2020-11-15T00:00:00Z
control,7239,2020-11-15T00:00:00Z
wont,7239,2020-11-15T00:00:00Z
