word1,n,date
covid,284959,2020-11-20T00:00:00Z
covid19,130287,2020-11-20T00:00:00Z
pandemic,127150,2020-11-20T00:00:00Z
,87008,2020-11-20T00:00:00Z
lockdown,81724,2020-11-20T00:00:00Z
people,77259,2020-11-20T00:00:00Z
coronavirus,52370,2020-11-20T00:00:00Z
dont,40834,2020-11-20T00:00:00Z
im,38583,2020-11-20T00:00:00Z
trump,34654,2020-11-20T00:00:00Z
time,29200,2020-11-20T00:00:00Z
vaccine,27692,2020-11-20T00:00:00Z
quarantine,26469,2020-11-20T00:00:00Z
deaths,23016,2020-11-20T00:00:00Z
positive,22736,2020-11-20T00:00:00Z
health,22376,2020-11-20T00:00:00Z
home,21362,2020-11-20T00:00:00Z
day,21193,2020-11-20T00:00:00Z
virus,18130,2020-11-20T00:00:00Z
mask,17952,2020-11-20T00:00:00Z
due,17311,2020-11-20T00:00:00Z
test,16156,2020-11-20T00:00:00Z
realdonaldtrump,15390,2020-11-20T00:00:00Z
care,15009,2020-11-20T00:00:00Z
2,14835,2020-11-20T00:00:00Z
news,14146,2020-11-20T00:00:00Z
world,13968,2020-11-20T00:00:00Z
masks,13560,2020-11-20T00:00:00Z
public,13356,2020-11-20T00:00:00Z
week,13199,2020-11-20T00:00:00Z
tested,13058,2020-11-20T00:00:00Z
family,12915,2020-11-20T00:00:00Z
days,12607,2020-11-20T00:00:00Z
stop,12584,2020-11-20T00:00:00Z
stay,12559,2020-11-20T00:00:00Z
government,12470,2020-11-20T00:00:00Z
spread,12449,2020-11-20T00:00:00Z
didnt,12185,2020-11-20T00:00:00Z
life,12046,2020-11-20T00:00:00Z
country,12035,2020-11-20T00:00:00Z
youre,11942,2020-11-20T00:00:00Z
doesnt,11562,2020-11-20T00:00:00Z
months,11362,2020-11-20T00:00:00Z
death,11345,2020-11-20T00:00:00Z
americans,10996,2020-11-20T00:00:00Z
ive,10857,2020-11-20T00:00:00Z
2020,10464,2020-11-20T00:00:00Z
died,10436,2020-11-20T00:00:00Z
1,10282,2020-11-20T00:00:00Z
safe,10249,2020-11-20T00:00:00Z
tests,10158,2020-11-20T00:00:00Z
money,9941,2020-11-20T00:00:00Z
hope,9860,2020-11-20T00:00:00Z
19,9854,2020-11-20T00:00:00Z
thanksgiving,9828,2020-11-20T00:00:00Z
love,9704,2020-11-20T00:00:00Z
live,9677,2020-11-20T00:00:00Z
wear,9620,2020-11-20T00:00:00Z
patients,9607,2020-11-20T00:00:00Z
restrictions,9600,2020-11-20T00:00:00Z
real,9509,2020-11-20T00:00:00Z
lost,9255,2020-11-20T00:00:00Z
isnt,9234,2020-11-20T00:00:00Z
pay,9229,2020-11-20T00:00:00Z
school,9204,2020-11-20T00:00:00Z
testing,9153,2020-11-20T00:00:00Z
die,9142,2020-11-20T00:00:00Z
workers,9084,2020-11-20T00:00:00Z
flu,9050,2020-11-20T00:00:00Z
weeks,9050,2020-11-20T00:00:00Z
support,8919,2020-11-20T00:00:00Z
3,8868,2020-11-20T00:00:00Z
biden,8857,2020-11-20T00:00:00Z
wont,8778,2020-11-20T00:00:00Z
hes,8745,2020-11-20T00:00:00Z
lives,8729,2020-11-20T00:00:00Z
read,8691,2020-11-20T00:00:00Z
feel,8573,2020-11-20T00:00:00Z
job,8566,2020-11-20T00:00:00Z
christmas,8377,2020-11-20T00:00:00Z
house,8194,2020-11-20T00:00:00Z
election,8190,2020-11-20T00:00:00Z
risk,8102,2020-11-20T00:00:00Z
bad,8068,2020-11-20T00:00:00Z
global,7943,2020-11-20T00:00:00Z
schools,7932,2020-11-20T00:00:00Z
million,7896,2020-11-20T00:00:00Z
times,7681,2020-11-20T00:00:00Z
social,7658,2020-11-20T00:00:00Z
shit,7656,2020-11-20T00:00:00Z
start,7591,2020-11-20T00:00:00Z
hospital,7590,2020-11-20T00:00:00Z
business,7550,2020-11-20T00:00:00Z
president,7546,2020-11-20T00:00:00Z
lot,7519,2020-11-20T00:00:00Z
sick,7413,2020-11-20T00:00:00Z
response,7373,2020-11-20T00:00:00Z
hard,7369,2020-11-20T00:00:00Z
person,7361,2020-11-20T00:00:00Z
free,7322,2020-11-20T00:00:00Z
rate,7287,2020-11-20T00:00:00Z
friday,7233,2020-11-20T00:00:00Z
dying,6905,2020-11-20T00:00:00Z
theyre,6892,2020-11-20T00:00:00Z
emergency,6868,2020-11-20T00:00:00Z
jr,6837,2020-11-20T00:00:00Z
vaccines,6728,2020-11-20T00:00:00Z
control,6682,2020-11-20T00:00:00Z
4,6590,2020-11-20T00:00:00Z
wearing,6566,2020-11-20T00:00:00Z
data,6542,2020-11-20T00:00:00Z
travel,6490,2020-11-20T00:00:00Z
businesses,6473,2020-11-20T00:00:00Z
kids,6452,2020-11-20T00:00:00Z
taking,6365,2020-11-20T00:00:00Z
watch,6243,2020-11-20T00:00:00Z
call,6213,2020-11-20T00:00:00Z
pfizer,6202,2020-11-20T00:00:00Z
coming,6188,2020-11-20T00:00:00Z
