word1,n,date
covid,133928,2021-10-26T00:00:00Z
covid19,48845,2021-10-26T00:00:00Z
pandemic,46109,2021-10-26T00:00:00Z
vaccine,31051,2021-10-26T00:00:00Z
,29858,2021-10-26T00:00:00Z
people,28025,2021-10-26T00:00:00Z
dont,14603,2021-10-26T00:00:00Z
vaccinated,12546,2021-10-26T00:00:00Z
im,12118,2021-10-26T00:00:00Z
lockdown,11253,2021-10-26T00:00:00Z
health,10924,2021-10-26T00:00:00Z
vaccines,10154,2021-10-26T00:00:00Z
deaths,10006,2021-10-26T00:00:00Z
time,9807,2021-10-26T00:00:00Z
children,9036,2021-10-26T00:00:00Z
kids,8305,2021-10-26T00:00:00Z
coronavirus,8286,2021-10-26T00:00:00Z
mandate,7174,2021-10-26T00:00:00Z
due,6498,2021-10-26T00:00:00Z
2,6450,2021-10-26T00:00:00Z
day,6057,2021-10-26T00:00:00Z
vaccination,5976,2021-10-26T00:00:00Z
quarantine,5948,2021-10-26T00:00:00Z
test,5843,2021-10-26T00:00:00Z
vax,5745,2021-10-26T00:00:00Z
virus,5740,2021-10-26T00:00:00Z
world,5541,2021-10-26T00:00:00Z
data,5372,2021-10-26T00:00:00Z
government,5313,2021-10-26T00:00:00Z
risk,5204,2021-10-26T00:00:00Z
death,5191,2021-10-26T00:00:00Z
flu,5114,2021-10-26T00:00:00Z
news,4956,2021-10-26T00:00:00Z
died,4940,2021-10-26T00:00:00Z
school,4916,2021-10-26T00:00:00Z
public,4915,2021-10-26T00:00:00Z
home,4804,2021-10-26T00:00:00Z
care,4754,2021-10-26T00:00:00Z
booster,4748,2021-10-26T00:00:00Z
youre,4736,2021-10-26T00:00:00Z
doesnt,4726,2021-10-26T00:00:00Z
mask,4698,2021-10-26T00:00:00Z
1,4642,2021-10-26T00:00:00Z
5,4633,2021-10-26T00:00:00Z
fda,4631,2021-10-26T00:00:00Z
didnt,4609,2021-10-26T00:00:00Z
days,4607,2021-10-26T00:00:00Z
months,4605,2021-10-26T00:00:00Z
week,4291,2021-10-26T00:00:00Z
spread,4264,2021-10-26T00:00:00Z
shot,4220,2021-10-26T00:00:00Z
stop,4137,2021-10-26T00:00:00Z
ive,4120,2021-10-26T00:00:00Z
life,4046,2021-10-26T00:00:00Z
masks,4008,2021-10-26T00:00:00Z
country,3986,2021-10-26T00:00:00Z
3,3930,2021-10-26T00:00:00Z
uk,3926,2021-10-26T00:00:00Z
unvaccinated,3861,2021-10-26T00:00:00Z
positive,3748,2021-10-26T00:00:00Z
trump,3729,2021-10-26T00:00:00Z
safe,3712,2021-10-26T00:00:00Z
isnt,3643,2021-10-26T00:00:00Z
2021,3606,2021-10-26T00:00:00Z
read,3499,2021-10-26T00:00:00Z
breaking,3467,2021-10-26T00:00:00Z
live,3461,2021-10-26T00:00:00Z
million,3459,2021-10-26T00:00:00Z
restrictions,3438,2021-10-26T00:00:00Z
die,3373,2021-10-26T00:00:00Z
patients,3373,2021-10-26T00:00:00Z
rate,3279,2021-10-26T00:00:00Z
pfizer,3276,2021-10-26T00:00:00Z
2020,3274,2021-10-26T00:00:00Z
workers,3254,2021-10-26T00:00:00Z
hospital,3248,2021-10-26T00:00:00Z
china,3232,2021-10-26T00:00:00Z
travel,3204,2021-10-26T00:00:00Z
couldnt,3203,2021-10-26T00:00:00Z
family,3135,2021-10-26T00:00:00Z
testing,3049,2021-10-26T00:00:00Z
times,3043,2021-10-26T00:00:00Z
money,3042,2021-10-26T00:00:00Z
11,3012,2021-10-26T00:00:00Z
free,3007,2021-10-26T00:00:00Z
campaign,3005,2021-10-26T00:00:00Z
global,3000,2021-10-26T00:00:00Z
senior,2994,2021-10-26T00:00:00Z
lot,2991,2021-10-26T00:00:00Z
bad,2967,2021-10-26T00:00:00Z
sick,2966,2021-10-26T00:00:00Z
4,2881,2021-10-26T00:00:00Z
response,2852,2021-10-26T00:00:00Z
mandates,2845,2021-10-26T00:00:00Z
business,2825,2021-10-26T00:00:00Z
reveals,2810,2021-10-26T00:00:00Z
wont,2804,2021-10-26T00:00:00Z
support,2787,2021-10-26T00:00:00Z
murphy,2779,2021-10-26T00:00:00Z
immunity,2746,2021-10-26T00:00:00Z
real,2740,2021-10-26T00:00:00Z
19,2736,2021-10-26T00:00:00Z
start,2713,2021-10-26T00:00:00Z
person,2704,2021-10-26T00:00:00Z
impose,2702,2021-10-26T00:00:00Z
research,2701,2021-10-26T00:00:00Z
lives,2664,2021-10-26T00:00:00Z
hope,2638,2021-10-26T00:00:00Z
plan,2633,2021-10-26T00:00:00Z
feel,2630,2021-10-26T00:00:00Z
weeks,2624,2021-10-26T00:00:00Z
advisor,2606,2021-10-26T00:00:00Z
dr,2593,2021-10-26T00:00:00Z
shots,2583,2021-10-26T00:00:00Z
job,2553,2021-10-26T00:00:00Z
theyre,2530,2021-10-26T00:00:00Z
effects,2519,2021-10-26T00:00:00Z
lost,2518,2021-10-26T00:00:00Z
tested,2514,2021-10-26T00:00:00Z
reelection,2501,2021-10-26T00:00:00Z
ill,2492,2021-10-26T00:00:00Z
statewide,2477,2021-10-26T00:00:00Z
protect,2467,2021-10-26T00:00:00Z
system,2458,2021-10-26T00:00:00Z
tests,2454,2021-10-26T00:00:00Z
elections,2440,2021-10-26T00:00:00Z
medical,2421,2021-10-26T00:00:00Z
jab,2409,2021-10-26T00:00:00Z
biden,2378,2021-10-26T00:00:00Z
dying,2376,2021-10-26T00:00:00Z
rules,2363,2021-10-26T00:00:00Z
wuhan,2356,2021-10-26T00:00:00Z
post,2349,2021-10-26T00:00:00Z
started,2347,2021-10-26T00:00:00Z
report,2342,2021-10-26T00:00:00Z
population,2340,2021-10-26T00:00:00Z
city,2332,2021-10-26T00:00:00Z
murphymandates,2328,2021-10-26T00:00:00Z
govmurphy,2315,2021-10-26T00:00:00Z
hes,2295,2021-10-26T00:00:00Z
county,2289,2021-10-26T00:00:00Z
study,2284,2021-10-26T00:00:00Z
students,2278,2021-10-26T00:00:00Z
symptoms,2271,2021-10-26T00:00:00Z
coming,2262,2021-10-26T00:00:00Z
taking,2244,2021-10-26T00:00:00Z
10,2230,2021-10-26T00:00:00Z
schools,2230,2021-10-26T00:00:00Z
infection,2227,2021-10-26T00:00:00Z
doses,2225,2021-10-26T00:00:00Z
social,2218,2021-10-26T00:00:00Z
change,2217,2021-10-26T00:00:00Z
effective,2190,2021-10-26T00:00:00Z
6,2179,2021-10-26T00:00:00Z
issues,2172,2021-10-26T00:00:00Z
pfizers,2167,2021-10-26T00:00:00Z
science,2164,2021-10-26T00:00:00Z
media,2155,2021-10-26T00:00:00Z
love,2154,2021-10-26T00:00:00Z
americans,2144,2021-10-26T00:00:00Z
october,2140,2021-10-26T00:00:00Z
hard,2120,2021-10-26T00:00:00Z
age,2114,2021-10-26T00:00:00Z
cdc,2089,2021-10-26T00:00:00Z
stay,2088,2021-10-26T00:00:00Z
total,2069,2021-10-26T00:00:00Z
disease,2066,2021-10-26T00:00:00Z
pay,2062,2021-10-26T00:00:00Z
ago,2061,2021-10-26T00:00:00Z
countries,2059,2021-10-26T00:00:00Z
wear,2054,2021-10-26T00:00:00Z
team,2051,2021-10-26T00:00:00Z
worse,2048,2021-10-26T00:00:00Z
daily,2046,2021-10-26T00:00:00Z
hit,2025,2021-10-26T00:00:00Z
ages,2020,2021-10-26T00:00:00Z
negative,2019,2021-10-26T00:00:00Z
arent,2015,2021-10-26T00:00:00Z
panel,2015,2021-10-26T00:00:00Z
rates,2011,2021-10-26T00:00:00Z
tuesday,1996,2021-10-26T00:00:00Z
fauci,1994,2021-10-26T00:00:00Z
told,1964,2021-10-26T00:00:00Z
shit,1962,2021-10-26T00:00:00Z
havent,1959,2021-10-26T00:00:00Z
parents,1956,2021-10-26T00:00:00Z
12,1954,2021-10-26T00:00:00Z
staff,1952,2021-10-26T00:00:00Z
bc,1936,2021-10-26T00:00:00Z
economy,1914,2021-10-26T00:00:00Z
reported,1913,2021-10-26T00:00:00Z
vaxxed,1913,2021-10-26T00:00:00Z
dose,1893,2021-10-26T00:00:00Z
community,1891,2021-10-26T00:00:00Z
online,1887,2021-10-26T00:00:00Z
house,1880,2021-10-26T00:00:00Z
continue,1874,2021-10-26T00:00:00Z
safety,1874,2021-10-26T00:00:00Z
impact,1870,2021-10-26T00:00:00Z
update,1870,2021-10-26T00:00:00Z
wrong,1858,2021-10-26T00:00:00Z
reason,1846,2021-10-26T00:00:00Z
100,1842,2021-10-26T00:00:00Z
chance,1815,2021-10-26T00:00:00Z
moderna,1814,2021-10-26T00:00:00Z
control,1806,2021-10-26T00:00:00Z
vaccinations,1801,2021-10-26T00:00:00Z
past,1800,2021-10-26T00:00:00Z
police,1784,2021-10-26T00:00:00Z
7,1774,2021-10-26T00:00:00Z
id,1762,2021-10-26T00:00:00Z
crisis,1753,2021-10-26T00:00:00Z
jobs,1753,2021-10-26T00:00:00Z
understand,1753,2021-10-26T00:00:00Z
check,1752,2021-10-26T00:00:00Z
including,1749,2021-10-26T00:00:00Z
lol,1736,2021-10-26T00:00:00Z
prevent,1734,2021-10-26T00:00:00Z
makes,1730,2021-10-26T00:00:00Z
call,1726,2021-10-26T00:00:00Z
learn,1720,2021-10-26T00:00:00Z
current,1694,2021-10-26T00:00:00Z
found,1694,2021-10-26T00:00:00Z
florida,1691,2021-10-26T00:00:00Z
local,1689,2021-10-26T00:00:00Z
wearing,1686,2021-10-26T00:00:00Z
doctors,1678,2021-10-26T00:00:00Z
friends,1677,2021-10-26T00:00:00Z
low,1666,2021-10-26T00:00:00Z
true,1659,2021-10-26T00:00:00Z
yeah,1650,2021-10-26T00:00:00Z
catch,1649,2021-10-26T00:00:00Z
supply,1645,2021-10-26T00:00:00Z
month,1643,2021-10-26T00:00:00Z
whats,1643,2021-10-26T00:00:00Z
food,1642,2021-10-26T00:00:00Z
wasnt,1640,2021-10-26T00:00:00Z
remember,1630,2021-10-26T00:00:00Z
measures,1624,2021-10-26T00:00:00Z
climate,1620,2021-10-26T00:00:00Z
list,1617,2021-10-26T00:00:00Z
left,1615,2021-10-26T00:00:00Z
wait,1610,2021-10-26T00:00:00Z
oct,1599,2021-10-26T00:00:00Z
hospitals,1585,2021-10-26T00:00:00Z
delta,1577,2021-10-26T00:00:00Z
information,1566,2021-10-26T00:00:00Z
treatment,1566,2021-10-26T00:00:00Z
advisers,1550,2021-10-26T00:00:00Z
natural,1550,2021-10-26T00:00:00Z
india,1549,2021-10-26T00:00:00Z
watch,1545,2021-10-26T00:00:00Z
follow,1537,2021-10-26T00:00:00Z
president,1536,2021-10-26T00:00:00Z
businesses,1535,2021-10-26T00:00:00Z
top,1531,2021-10-26T00:00:00Z
future,1528,2021-10-26T00:00:00Z
20,1527,2021-10-26T00:00:00Z
heres,1524,2021-10-26T00:00:00Z
policy,1520,2021-10-26T00:00:00Z
