word1,n,date
coronavirus,569464,2020-03-10T00:00:00Z
covid19,138932,2020-03-10T00:00:00Z
people,72835,2020-03-10T00:00:00Z
trump,50454,2020-03-10T00:00:00Z
virus,48196,2020-03-10T00:00:00Z
dont,34115,2020-03-10T00:00:00Z
health,33301,2020-03-10T00:00:00Z
wuhan,32889,2020-03-10T00:00:00Z
outbreak,31492,2020-03-10T00:00:00Z
im,30589,2020-03-10T00:00:00Z
due,29303,2020-03-10T00:00:00Z
italy,28552,2020-03-10T00:00:00Z
news,27283,2020-03-10T00:00:00Z
flu,26840,2020-03-10T00:00:00Z
spread,26044,2020-03-10T00:00:00Z
covid,25354,2020-03-10T00:00:00Z
china,25214,2020-03-10T00:00:00Z
time,21391,2020-03-10T00:00:00Z
,20757,2020-03-10T00:00:00Z
realdonaldtrump,19354,2020-03-10T00:00:00Z
home,17783,2020-03-10T00:00:00Z
world,17479,2020-03-10T00:00:00Z
stop,17130,2020-03-10T00:00:00Z
response,16321,2020-03-10T00:00:00Z
tested,15979,2020-03-10T00:00:00Z
positive,15442,2020-03-10T00:00:00Z
chinese,15060,2020-03-10T00:00:00Z
public,14811,2020-03-10T00:00:00Z
hands,13810,2020-03-10T00:00:00Z
amid,13722,2020-03-10T00:00:00Z
day,13624,2020-03-10T00:00:00Z
country,13457,2020-03-10T00:00:00Z
confirmed,13367,2020-03-10T00:00:00Z
media,13260,2020-03-10T00:00:00Z
president,13168,2020-03-10T00:00:00Z
2,12888,2020-03-10T00:00:00Z
sick,12810,2020-03-10T00:00:00Z
concerns,12599,2020-03-10T00:00:00Z
testing,12384,2020-03-10T00:00:00Z
covid2019,12247,2020-03-10T00:00:00Z
test,12203,2020-03-10T00:00:00Z
stay,12182,2020-03-10T00:00:00Z
panic,11981,2020-03-10T00:00:00Z
live,11855,2020-03-10T00:00:00Z
government,11853,2020-03-10T00:00:00Z
death,11707,2020-03-10T00:00:00Z
travel,11583,2020-03-10T00:00:00Z
days,11432,2020-03-10T00:00:00Z
school,11419,2020-03-10T00:00:00Z
youre,11400,2020-03-10T00:00:00Z
deaths,11202,2020-03-10T00:00:00Z
infected,10915,2020-03-10T00:00:00Z
care,10714,2020-03-10T00:00:00Z
19,10644,2020-03-10T00:00:00Z
risk,10594,2020-03-10T00:00:00Z
crisis,10472,2020-03-10T00:00:00Z
disease,10359,2020-03-10T00:00:00Z
1,10156,2020-03-10T00:00:00Z
quarantine,10079,2020-03-10T00:00:00Z
fears,10026,2020-03-10T00:00:00Z
tests,9867,2020-03-10T00:00:00Z
pandemic,9862,2020-03-10T00:00:00Z
doesnt,9788,2020-03-10T00:00:00Z
lockdown,9649,2020-03-10T00:00:00Z
uk,9509,2020-03-10T00:00:00Z
schools,9440,2020-03-10T00:00:00Z
trumps,9407,2020-03-10T00:00:00Z
march,9335,2020-03-10T00:00:00Z
2020,9240,2020-03-10T00:00:00Z
read,9185,2020-03-10T00:00:00Z
symptoms,9168,2020-03-10T00:00:00Z
weeks,8972,2020-03-10T00:00:00Z
call,8938,2020-03-10T00:00:00Z
week,8893,2020-03-10T00:00:00Z
corona,8838,2020-03-10T00:00:00Z
cancelled,8780,2020-03-10T00:00:00Z
coronavirusoutbreak,8755,2020-03-10T00:00:00Z
die,8744,2020-03-10T00:00:00Z
market,8700,2020-03-10T00:00:00Z
cancel,8663,2020-03-10T00:00:00Z
county,8662,2020-03-10T00:00:00Z
cdc,8505,2020-03-10T00:00:00Z
rate,8490,2020-03-10T00:00:00Z
emergency,8462,2020-03-10T00:00:00Z
isnt,8448,2020-03-10T00:00:00Z
house,8443,2020-03-10T00:00:00Z
update,8423,2020-03-10T00:00:00Z
global,8422,2020-03-10T00:00:00Z
online,8400,2020-03-10T00:00:00Z
3,8373,2020-03-10T00:00:00Z
close,8349,2020-03-10T00:00:00Z
classes,8306,2020-03-10T00:00:00Z
hand,8245,2020-03-10T00:00:00Z
wont,8187,2020-03-10T00:00:00Z
real,8101,2020-03-10T00:00:00Z
spreading,7921,2020-03-10T00:00:00Z
bad,7915,2020-03-10T00:00:00Z
information,7907,2020-03-10T00:00:00Z
patients,7838,2020-03-10T00:00:00Z
economy,7714,2020-03-10T00:00:00Z
taking,7562,2020-03-10T00:00:00Z
protect,7542,2020-03-10T00:00:00Z
students,7512,2020-03-10T00:00:00Z
closed,7490,2020-03-10T00:00:00Z
events,7485,2020-03-10T00:00:00Z
person,7468,2020-03-10T00:00:00Z
hope,7435,2020-03-10T00:00:00Z
medical,7421,2020-03-10T00:00:00Z
measures,7384,2020-03-10T00:00:00Z
racist,7375,2020-03-10T00:00:00Z
safe,7363,2020-03-10T00:00:00Z
countries,7314,2020-03-10T00:00:00Z
updates,7227,2020-03-10T00:00:00Z
officials,7199,2020-03-10T00:00:00Z
economic,7182,2020-03-10T00:00:00Z
wash,7174,2020-03-10T00:00:00Z
york,7174,2020-03-10T00:00:00Z
fear,7126,2020-03-10T00:00:00Z
impact,7071,2020-03-10T00:00:00Z
business,7037,2020-03-10T00:00:00Z
hes,7008,2020-03-10T00:00:00Z
americans,7006,2020-03-10T00:00:00Z
ive,6913,2020-03-10T00:00:00Z
toilet,6763,2020-03-10T00:00:00Z
plan,6632,2020-03-10T00:00:00Z
shit,6624,2020-03-10T00:00:00Z
breaking,6601,2020-03-10T00:00:00Z
workers,6575,2020-03-10T00:00:00Z
paper,6568,2020-03-10T00:00:00Z
times,6547,2020-03-10T00:00:00Z
city,6535,2020-03-10T00:00:00Z
10,6520,2020-03-10T00:00:00Z
stock,6499,2020-03-10T00:00:00Z
total,6478,2020-03-10T00:00:00Z
contact,6446,2020-03-10T00:00:00Z
coming,6415,2020-03-10T00:00:00Z
gonna,6411,2020-03-10T00:00:00Z
didnt,6389,2020-03-10T00:00:00Z
life,6370,2020-03-10T00:00:00Z
white,6334,2020-03-10T00:00:00Z
heres,6331,2020-03-10T00:00:00Z
hospital,6306,2020-03-10T00:00:00Z
prevent,6263,2020-03-10T00:00:00Z
theyre,6238,2020-03-10T00:00:00Z
free,6199,2020-03-10T00:00:00Z
worse,6183,2020-03-10T00:00:00Z
called,6145,2020-03-10T00:00:00Z
situation,6084,2020-03-10T00:00:00Z
flights,6079,2020-03-10T00:00:00Z
social,6067,2020-03-10T00:00:00Z
million,6043,2020-03-10T00:00:00Z
avoid,6018,2020-03-10T00:00:00Z
yall,6001,2020-03-10T00:00:00Z
minister,5995,2020-03-10T00:00:00Z
leave,5939,2020-03-10T00:00:00Z
fight,5926,2020-03-10T00:00:00Z
cruise,5909,2020-03-10T00:00:00Z
staff,5868,2020-03-10T00:00:00Z
ill,5858,2020-03-10T00:00:00Z
watch,5842,2020-03-10T00:00:00Z
vaccine,5817,2020-03-10T00:00:00Z
told,5811,2020-03-10T00:00:00Z
south,5762,2020-03-10T00:00:00Z
epidemic,5744,2020-03-10T00:00:00Z
iran,5735,2020-03-10T00:00:00Z
american,5719,2020-03-10T00:00:00Z
oil,5704,2020-03-10T00:00:00Z
system,5697,2020-03-10T00:00:00Z
start,5687,2020-03-10T00:00:00Z
threat,5679,2020-03-10T00:00:00Z
lot,5670,2020-03-10T00:00:00Z
control,5618,2020-03-10T00:00:00Z
tax,5611,2020-03-10T00:00:00Z
hit,5594,2020-03-10T00:00:00Z
5,5577,2020-03-10T00:00:00Z
biden,5556,2020-03-10T00:00:00Z
patient,5503,2020-03-10T00:00:00Z
calling,5496,2020-03-10T00:00:00Z
national,5491,2020-03-10T00:00:00Z
4,5486,2020-03-10T00:00:00Z
conference,5475,2020-03-10T00:00:00Z
died,5467,2020-03-10T00:00:00Z
gopleader,5439,2020-03-10T00:00:00Z
doctor,5424,2020-03-10T00:00:00Z
feel,5379,2020-03-10T00:00:00Z
canceled,5355,2020-03-10T00:00:00Z
markets,5335,2020-03-10T00:00:00Z
advice,5288,2020-03-10T00:00:00Z
worried,5264,2020-03-10T00:00:00Z
talking,5239,2020-03-10T00:00:00Z
dr,5237,2020-03-10T00:00:00Z
bc,5209,2020-03-10T00:00:00Z
money,5164,2020-03-10T00:00:00Z
immune,5124,2020-03-10T00:00:00Z
america,5101,2020-03-10T00:00:00Z
reported,5049,2020-03-10T00:00:00Z
community,4925,2020-03-10T00:00:00Z
pay,4920,2020-03-10T00:00:00Z
experts,4900,2020-03-10T00:00:00Z
affected,4865,2020-03-10T00:00:00Z
cnn,4852,2020-03-10T00:00:00Z
postponed,4845,2020-03-10T00:00:00Z
shut,4826,2020-03-10T00:00:00Z
reports,4805,2020-03-10T00:00:00Z
whats,4783,2020-03-10T00:00:00Z
hoax,4779,2020-03-10T00:00:00Z
university,4775,2020-03-10T00:00:00Z
break,4759,2020-03-10T00:00:00Z
family,4740,2020-03-10T00:00:00Z
korea,4706,2020-03-10T00:00:00Z
video,4699,2020-03-10T00:00:00Z
event,4660,2020-03-10T00:00:00Z
change,4639,2020-03-10T00:00:00Z
cut,4608,2020-03-10T00:00:00Z
kids,4569,2020-03-10T00:00:00Z
companies,4547,2020-03-10T00:00:00Z
washington,4544,2020-03-10T00:00:00Z
plans,4533,2020-03-10T00:00:00Z
administration,4516,2020-03-10T00:00:00Z
fuck,4509,2020-03-10T00:00:00Z
democrats,4497,2020-03-10T00:00:00Z
infection,4497,2020-03-10T00:00:00Z
tuesday,4482,2020-03-10T00:00:00Z
cure,4473,2020-03-10T00:00:00Z
food,4460,2020-03-10T00:00:00Z
deal,4457,2020-03-10T00:00:00Z
local,4456,2020-03-10T00:00:00Z
healthcare,4425,2020-03-10T00:00:00Z
gop,4422,2020-03-10T00:00:00Z
sign,4409,2020-03-10T00:00:00Z
love,4380,2020-03-10T00:00:00Z
started,4374,2020-03-10T00:00:00Z
months,4358,2020-03-10T00:00:00Z
fake,4357,2020-03-10T00:00:00Z
kill,4354,2020-03-10T00:00:00Z
major,4318,2020-03-10T00:00:00Z
exposed,4317,2020-03-10T00:00:00Z
god,4314,2020-03-10T00:00:00Z
article,4307,2020-03-10T00:00:00Z
