word1,n,date
covid,385170,2021-12-30T00:00:00Z
pandemic,78473,2021-12-30T00:00:00Z
,74795,2021-12-30T00:00:00Z
covid19,66593,2021-12-30T00:00:00Z
people,66023,2021-12-30T00:00:00Z
im,41090,2021-12-30T00:00:00Z
dont,38983,2021-12-30T00:00:00Z
test,29649,2021-12-30T00:00:00Z
time,26014,2021-12-30T00:00:00Z
omicron,25702,2021-12-30T00:00:00Z
vaccine,25652,2021-12-30T00:00:00Z
positive,24068,2021-12-30T00:00:00Z
vaccinated,21360,2021-12-30T00:00:00Z
quarantine,20861,2021-12-30T00:00:00Z
lockdown,20549,2021-12-30T00:00:00Z
health,20200,2021-12-30T00:00:00Z
days,19022,2021-12-30T00:00:00Z
day,18636,2021-12-30T00:00:00Z
2,18458,2021-12-30T00:00:00Z
tests,17033,2021-12-30T00:00:00Z
testing,16670,2021-12-30T00:00:00Z
due,16076,2021-12-30T00:00:00Z
home,15657,2021-12-30T00:00:00Z
tested,14786,2021-12-30T00:00:00Z
sick,14562,2021-12-30T00:00:00Z
deaths,14083,2021-12-30T00:00:00Z
vaccines,13684,2021-12-30T00:00:00Z
hospital,13033,2021-12-30T00:00:00Z
cdc,12872,2021-12-30T00:00:00Z
coronavirus,12775,2021-12-30T00:00:00Z
virus,12266,2021-12-30T00:00:00Z
ive,11990,2021-12-30T00:00:00Z
youre,11531,2021-12-30T00:00:00Z
doesnt,11381,2021-12-30T00:00:00Z
didnt,11354,2021-12-30T00:00:00Z
3,11117,2021-12-30T00:00:00Z
week,10994,2021-12-30T00:00:00Z
symptoms,10951,2021-12-30T00:00:00Z
stop,10867,2021-12-30T00:00:00Z
flu,10852,2021-12-30T00:00:00Z
news,10715,2021-12-30T00:00:00Z
care,10682,2021-12-30T00:00:00Z
world,10609,2021-12-30T00:00:00Z
mask,10145,2021-12-30T00:00:00Z
family,10109,2021-12-30T00:00:00Z
government,10108,2021-12-30T00:00:00Z
spread,9750,2021-12-30T00:00:00Z
1,9725,2021-12-30T00:00:00Z
2021,9659,2021-12-30T00:00:00Z
5,9382,2021-12-30T00:00:00Z
feel,9332,2021-12-30T00:00:00Z
death,9230,2021-12-30T00:00:00Z
booster,9139,2021-12-30T00:00:00Z
kids,9123,2021-12-30T00:00:00Z
stay,9104,2021-12-30T00:00:00Z
biden,9093,2021-12-30T00:00:00Z
bad,8942,2021-12-30T00:00:00Z
life,8846,2021-12-30T00:00:00Z
isnt,8682,2021-12-30T00:00:00Z
variant,8651,2021-12-30T00:00:00Z
shit,8548,2021-12-30T00:00:00Z
masks,8523,2021-12-30T00:00:00Z
data,8492,2021-12-30T00:00:00Z
hope,8446,2021-12-30T00:00:00Z
public,8322,2021-12-30T00:00:00Z
died,8258,2021-12-30T00:00:00Z
2022,8145,2021-12-30T00:00:00Z
risk,8063,2021-12-30T00:00:00Z
patients,7919,2021-12-30T00:00:00Z
hes,7838,2021-12-30T00:00:00Z
record,7800,2021-12-30T00:00:00Z
negative,7726,2021-12-30T00:00:00Z
live,7703,2021-12-30T00:00:00Z
times,7571,2021-12-30T00:00:00Z
weeks,7553,2021-12-30T00:00:00Z
wont,7525,2021-12-30T00:00:00Z
unvaccinated,7487,2021-12-30T00:00:00Z
children,7368,2021-12-30T00:00:00Z
safe,7334,2021-12-30T00:00:00Z
cold,7273,2021-12-30T00:00:00Z
lot,7222,2021-12-30T00:00:00Z
country,7145,2021-12-30T00:00:00Z
surge,7061,2021-12-30T00:00:00Z
school,7038,2021-12-30T00:00:00Z
free,6953,2021-12-30T00:00:00Z
months,6896,2021-12-30T00:00:00Z
real,6853,2021-12-30T00:00:00Z
theyre,6825,2021-12-30T00:00:00Z
hospitals,6786,2021-12-30T00:00:00Z
4,6778,2021-12-30T00:00:00Z
staff,6774,2021-12-30T00:00:00Z
die,6772,2021-12-30T00:00:00Z
2020,6656,2021-12-30T00:00:00Z
trump,6652,2021-12-30T00:00:00Z
10,6549,2021-12-30T00:00:00Z
ill,6529,2021-12-30T00:00:00Z
pcr,6512,2021-12-30T00:00:00Z
yall,6467,2021-12-30T00:00:00Z
vaccination,6436,2021-12-30T00:00:00Z
start,6435,2021-12-30T00:00:00Z
person,6426,2021-12-30T00:00:00Z
daily,6192,2021-12-30T00:00:00Z
uk,6110,2021-12-30T00:00:00Z
close,6106,2021-12-30T00:00:00Z
hours,6038,2021-12-30T00:00:00Z
vaxxed,5868,2021-12-30T00:00:00Z
rate,5827,2021-12-30T00:00:00Z
lol,5804,2021-12-30T00:00:00Z
read,5609,2021-12-30T00:00:00Z
christmas,5551,2021-12-30T00:00:00Z
job,5547,2021-12-30T00:00:00Z
bc,5512,2021-12-30T00:00:00Z
ago,5391,2021-12-30T00:00:00Z
hard,5375,2021-12-30T00:00:00Z
florida,5345,2021-12-30T00:00:00Z
money,5339,2021-12-30T00:00:00Z
gonna,5330,2021-12-30T00:00:00Z
worse,5286,2021-12-30T00:00:00Z
team,5266,2021-12-30T00:00:00Z
havent,5243,2021-12-30T00:00:00Z
told,5220,2021-12-30T00:00:00Z
love,5193,2021-12-30T00:00:00Z
lost,5191,2021-12-30T00:00:00Z
arent,5186,2021-12-30T00:00:00Z
fuck,5184,2021-12-30T00:00:00Z
friends,5171,2021-12-30T00:00:00Z
response,5150,2021-12-30T00:00:00Z
coming,5145,2021-12-30T00:00:00Z
started,5110,2021-12-30T00:00:00Z
taking,5106,2021-12-30T00:00:00Z
game,5084,2021-12-30T00:00:00Z
infection,5066,2021-12-30T00:00:00Z
isolation,5021,2021-12-30T00:00:00Z
workers,5001,2021-12-30T00:00:00Z
system,4951,2021-12-30T00:00:00Z
vax,4941,2021-12-30T00:00:00Z
literally,4937,2021-12-30T00:00:00Z
house,4910,2021-12-30T00:00:00Z
change,4883,2021-12-30T00:00:00Z
players,4877,2021-12-30T00:00:00Z
wear,4862,2021-12-30T00:00:00Z
shot,4856,2021-12-30T00:00:00Z
hit,4841,2021-12-30T00:00:00Z
science,4815,2021-12-30T00:00:00Z
restrictions,4774,2021-12-30T00:00:00Z
medical,4744,2021-12-30T00:00:00Z
catch,4699,2021-12-30T00:00:00Z
ppl,4695,2021-12-30T00:00:00Z
million,4650,2021-12-30T00:00:00Z
dr,4648,2021-12-30T00:00:00Z
dying,4644,2021-12-30T00:00:00Z
fucking,4643,2021-12-30T00:00:00Z
wait,4610,2021-12-30T00:00:00Z
rapid,4599,2021-12-30T00:00:00Z
plan,4544,2021-12-30T00:00:00Z
media,4533,2021-12-30T00:00:00Z
lives,4531,2021-12-30T00:00:00Z
reported,4494,2021-12-30T00:00:00Z
schools,4457,2021-12-30T00:00:00Z
students,4448,2021-12-30T00:00:00Z
delta,4436,2021-12-30T00:00:00Z
control,4389,2021-12-30T00:00:00Z
line,4385,2021-12-30T00:00:00Z
past,4332,2021-12-30T00:00:00Z
mild,4309,2021-12-30T00:00:00Z
city,4298,2021-12-30T00:00:00Z
wave,4257,2021-12-30T00:00:00Z
infections,4223,2021-12-30T00:00:00Z
immunity,4221,2021-12-30T00:00:00Z
reason,4164,2021-12-30T00:00:00Z
whats,4155,2021-12-30T00:00:00Z
makes,4127,2021-12-30T00:00:00Z
6,4109,2021-12-30T00:00:00Z
rules,4107,2021-12-30T00:00:00Z
yeah,4097,2021-12-30T00:00:00Z
spreading,4083,2021-12-30T00:00:00Z
19,4077,2021-12-30T00:00:00Z
disease,4059,2021-12-30T00:00:00Z
contact,4053,2021-12-30T00:00:00Z
global,4039,2021-12-30T00:00:00Z
county,3981,2021-12-30T00:00:00Z
wrong,3963,2021-12-30T00:00:00Z
id,3955,2021-12-30T00:00:00Z
call,3947,2021-12-30T00:00:00Z
protect,3945,2021-12-30T00:00:00Z
left,3930,2021-12-30T00:00:00Z
issues,3927,2021-12-30T00:00:00Z
happy,3926,2021-12-30T00:00:00Z
party,3925,2021-12-30T00:00:00Z
caught,3914,2021-12-30T00:00:00Z
understand,3914,2021-12-30T00:00:00Z
yesterday,3903,2021-12-30T00:00:00Z
means,3900,2021-12-30T00:00:00Z
results,3899,2021-12-30T00:00:00Z
travel,3898,2021-12-30T00:00:00Z
january,3885,2021-12-30T00:00:00Z
remember,3880,2021-12-30T00:00:00Z
pretty,3821,2021-12-30T00:00:00Z
wasnt,3816,2021-12-30T00:00:00Z
potus,3813,2021-12-30T00:00:00Z
govt,3802,2021-12-30T00:00:00Z
true,3796,2021-12-30T00:00:00Z
play,3784,2021-12-30T00:00:00Z
guess,3777,2021-12-30T00:00:00Z
post,3753,2021-12-30T00:00:00Z
china,3749,2021-12-30T00:00:00Z
americans,3746,2021-12-30T00:00:00Z
100,3741,2021-12-30T00:00:00Z
sense,3721,2021-12-30T00:00:00Z
social,3700,2021-12-30T00:00:00Z
hospitalizations,3693,2021-12-30T00:00:00Z
healthcare,3683,2021-12-30T00:00:00Z
continue,3682,2021-12-30T00:00:00Z
half,3682,2021-12-30T00:00:00Z
list,3667,2021-12-30T00:00:00Z
population,3652,2021-12-30T00:00:00Z
nhs,3649,2021-12-30T00:00:00Z
pay,3642,2021-12-30T00:00:00Z
infected,3618,2021-12-30T00:00:00Z
wouldnt,3586,2021-12-30T00:00:00Z
god,3583,2021-12-30T00:00:00Z
treatment,3539,2021-12-30T00:00:00Z
eve,3534,2021-12-30T00:00:00Z
worst,3524,2021-12-30T00:00:00Z
support,3513,2021-12-30T00:00:00Z
fear,3512,2021-12-30T00:00:00Z
desantis,3506,2021-12-30T00:00:00Z
month,3506,2021-12-30T00:00:00Z
found,3502,2021-12-30T00:00:00Z
business,3495,2021-12-30T00:00:00Z
feeling,3490,2021-12-30T00:00:00Z
total,3486,2021-12-30T00:00:00Z
protocols,3468,2021-12-30T00:00:00Z
season,3464,2021-12-30T00:00:00Z
30,3456,2021-12-30T00:00:00Z
living,3447,2021-12-30T00:00:00Z
situation,3436,2021-12-30T00:00:00Z
waiting,3427,2021-12-30T00:00:00Z
weve,3426,2021-12-30T00:00:00Z
watch,3395,2021-12-30T00:00:00Z
reports,3390,2021-12-30T00:00:00Z
dead,3384,2021-12-30T00:00:00Z
amid,3378,2021-12-30T00:00:00Z
chance,3361,2021-12-30T00:00:00Z
december,3354,2021-12-30T00:00:00Z
india,3350,2021-12-30T00:00:00Z
games,3349,2021-12-30T00:00:00Z
fauci,3348,2021-12-30T00:00:00Z
night,3331,2021-12-30T00:00:00Z
economy,3329,2021-12-30T00:00:00Z
variants,3325,2021-12-30T00:00:00Z
12,3314,2021-12-30T00:00:00Z
called,3312,2021-12-30T00:00:00Z
severe,3311,2021-12-30T00:00:00Z
report,3308,2021-12-30T00:00:00Z
finally,3302,2021-12-30T00:00:00Z
increase,3296,2021-12-30T00:00:00Z
entire,3286,2021-12-30T00:00:00Z
leave,3261,2021-12-30T00:00:00Z
friend,3248,2021-12-30T00:00:00Z
fine,3228,2021-12-30T00:00:00Z
parents,3221,2021-12-30T00:00:00Z
talking,3209,2021-12-30T00:00:00Z
dec,3200,2021-12-30T00:00:00Z
update,3196,2021-12-30T00:00:00Z
extraattemptforall,3184,2021-12-30T00:00:00Z
period,3183,2021-12-30T00:00:00Z
prevent,3176,2021-12-30T00:00:00Z
crisis,3169,2021-12-30T00:00:00Z
healthy,3165,2021-12-30T00:00:00Z
normal,3163,2021-12-30T00:00:00Z
boosted,3156,2021-12-30T00:00:00Z
top,3130,2021-12-30T00:00:00Z
rise,3125,2021-12-30T00:00:00Z
tomorrow,3114,2021-12-30T00:00:00Z
damn,3095,2021-12-30T00:00:00Z
hell,3092,2021-12-30T00:00:00Z
crazy,3085,2021-12-30T00:00:00Z
doctors,3085,2021-12-30T00:00:00Z
mandates,3085,2021-12-30T00:00:00Z
7,3084,2021-12-30T00:00:00Z
wearing,3077,2021-12-30T00:00:00Z
stupid,3067,2021-12-30T00:00:00Z
joe,3065,2021-12-30T00:00:00Z
common,3053,2021-12-30T00:00:00Z
shots,3047,2021-12-30T00:00:00Z
immune,3037,2021-12-30T00:00:00Z
low,3021,2021-12-30T00:00:00Z
political,3013,2021-12-30T00:00:00Z
set,3013,2021-12-30T00:00:00Z
ass,3012,2021-12-30T00:00:00Z
follow,2991,2021-12-30T00:00:00Z
rest,2988,2021-12-30T00:00:00Z
icu,2984,2021-12-30T00:00:00Z
safety,2974,2021-12-30T00:00:00Z
measures,2973,2021-12-30T00:00:00Z
countries,2964,2021-12-30T00:00:00Z
run,2958,2021-12-30T00:00:00Z
rates,2951,2021-12-30T00:00:00Z
federal,2950,2021-12-30T00:00:00Z
twitter,2935,2021-12-30T00:00:00Z
effective,2922,2021-12-30T00:00:00Z
question,2921,2021-12-30T00:00:00Z
cruise,2905,2021-12-30T00:00:00Z
current,2889,2021-12-30T00:00:00Z
deal,2884,2021-12-30T00:00:00Z
nye,2880,2021-12-30T00:00:00Z
avoid,2864,2021-12-30T00:00:00Z
matter,2862,2021-12-30T00:00:00Z
local,2857,2021-12-30T00:00:00Z
illness,2849,2021-12-30T00:00:00Z
return,2840,2021-12-30T00:00:00Z
thinking,2825,2021-12-30T00:00:00Z
online,2824,2021-12-30T00:00:00Z
effects,2818,2021-12-30T00:00:00Z
check,2817,2021-12-30T00:00:00Z
including,2817,2021-12-30T00:00:00Z
hear,2816,2021-12-30T00:00:00Z
heres,2815,2021-12-30T00:00:00Z
injuries,2813,2021-12-30T00:00:00Z
community,2806,2021-12-30T00:00:00Z
catching,2799,2021-12-30T00:00:00Z
happened,2789,2021-12-30T00:00:00Z
policy,2788,2021-12-30T00:00:00Z
exposed,2779,2021-12-30T00:00:00Z
hate,2770,2021-12-30T00:00:00Z
single,2760,2021-12-30T00:00:00Z
hospitalized,2758,2021-12-30T00:00:00Z
study,2754,2021-12-30T00:00:00Z
absolutely,2742,2021-12-30T00:00:00Z
fight,2737,2021-12-30T00:00:00Z
shut,2728,2021-12-30T00:00:00Z
beginning,2727,2021-12-30T00:00:00Z
agree,2720,2021-12-30T00:00:00Z
happen,2700,2021-12-30T00:00:00Z
doctor,2695,2021-12-30T00:00:00Z
aint,2692,2021-12-30T00:00:00Z
blame,2682,2021-12-30T00:00:00Z
south,2681,2021-12-30T00:00:00Z
issue,2679,2021-12-30T00:00:00Z
ontario,2679,2021-12-30T00:00:00Z
age,2659,2021-12-30T00:00:00Z
folks,2659,2021-12-30T00:00:00Z
20,2644,2021-12-30T00:00:00Z
bit,2644,2021-12-30T00:00:00Z
national,2642,2021-12-30T00:00:00Z
guidelines,2637,2021-12-30T00:00:00Z
playing,2626,2021-12-30T00:00:00Z
15,2623,2021-12-30T00:00:00Z
experts,2615,2021-12-30T00:00:00Z
break,2611,2021-12-30T00:00:00Z
couldnt,2607,2021-12-30T00:00:00Z
level,2605,2021-12-30T00:00:00Z
heart,2604,2021-12-30T00:00:00Z
thursday,2596,2021-12-30T00:00:00Z
result,2594,2021-12-30T00:00:00Z
england,2579,2021-12-30T00:00:00Z
president,2549,2021-12-30T00:00:00Z
child,2545,2021-12-30T00:00:00Z
idea,2541,2021-12-30T00:00:00Z
talk,2532,2021-12-30T00:00:00Z
breaking,2531,2021-12-30T00:00:00Z
plans,2526,2021-12-30T00:00:00Z
guys,2523,2021-12-30T00:00:00Z
related,2517,2021-12-30T00:00:00Z
food,2514,2021-12-30T00:00:00Z
outbreak,2505,2021-12-30T00:00:00Z
closed,2502,2021-12-30T00:00:00Z
hasnt,2497,2021-12-30T00:00:00Z
body,2486,2021-12-30T00:00:00Z
jan,2481,2021-12-30T00:00:00Z
office,2474,2021-12-30T00:00:00Z
govrondesantis,2473,2021-12-30T00:00:00Z
mom,2467,2021-12-30T00:00:00Z
information,2461,2021-12-30T00:00:00Z
starting,2458,2021-12-30T00:00:00Z
story,2454,2021-12-30T00:00:00Z
huge,2446,2021-12-30T00:00:00Z
australia,2442,2021-12-30T00:00:00Z
mental,2442,2021-12-30T00:00:00Z
youve,2410,2021-12-30T00:00:00Z
imagine,2399,2021-12-30T00:00:00Z
mind,2396,2021-12-30T00:00:00Z
officials,2393,2021-12-30T00:00:00Z
based,2392,2021-12-30T00:00:00Z
running,2379,2021-12-30T00:00:00Z
anymore,2377,2021-12-30T00:00:00Z
extra,2368,2021-12-30T00:00:00Z
tweet,2363,2021-12-30T00:00:00Z
rising,2357,2021-12-30T00:00:00Z
unvaxxed,2355,2021-12-30T00:00:00Z
america,2335,2021-12-30T00:00:00Z
guy,2332,2021-12-30T00:00:00Z
wanna,2327,2021-12-30T00:00:00Z
shes,2325,2021-12-30T00:00:00Z
giving,2324,2021-12-30T00:00:00Z
completely,2322,2021-12-30T00:00:00Z
research,2318,2021-12-30T00:00:00Z
heard,2317,2021-12-30T00:00:00Z
confirmed,2313,2021-12-30T00:00:00Z
emergency,2306,2021-12-30T00:00:00Z
morning,2299,2021-12-30T00:00:00Z
tired,2291,2021-12-30T00:00:00Z
york,2283,2021-12-30T00:00:00Z
telling,2278,2021-12-30T00:00:00Z
term,2276,2021-12-30T00:00:00Z
sad,2275,2021-12-30T00:00:00Z
thousands,2273,2021-12-30T00:00:00Z
kill,2270,2021-12-30T00:00:00Z
future,2265,2021-12-30T00:00:00Z
impact,2261,2021-12-30T00:00:00Z
dose,2256,2021-12-30T00:00:00Z
8,2253,2021-12-30T00:00:00Z
relief,2239,2021-12-30T00:00:00Z
lack,2223,2021-12-30T00:00:00Z
move,2218,2021-12-30T00:00:00Z
natural,2218,2021-12-30T00:00:00Z
evidence,2213,2021-12-30T00:00:00Z
pfizer,2212,2021-12-30T00:00:00Z
fun,2204,2021-12-30T00:00:00Z
article,2190,2021-12-30T00:00:00Z
cancelled,2190,2021-12-30T00:00:00Z
spike,2182,2021-12-30T00:00:00Z
head,2178,2021-12-30T00:00:00Z
miss,2176,2021-12-30T00:00:00Z
boosters,2166,2021-12-30T00:00:00Z
caused,2164,2021-12-30T00:00:00Z
happening,2158,2021-12-30T00:00:00Z
jab,2154,2021-12-30T00:00:00Z
doses,2151,2021-12-30T00:00:00Z
mandate,2144,2021-12-30T00:00:00Z
failed,2141,2021-12-30T00:00:00Z
admitted,2130,2021-12-30T00:00:00Z
allowed,2130,2021-12-30T00:00:00Z
middle,2129,2021-12-30T00:00:00Z
gov,2127,2021-12-30T00:00:00Z
holiday,2127,2021-12-30T00:00:00Z
50,2124,2021-12-30T00:00:00Z
air,2119,2021-12-30T00:00:00Z
rn,2119,2021-12-30T00:00:00Z
hospitalization,2109,2021-12-30T00:00:00Z
learn,2107,2021-12-30T00:00:00Z
changed,2106,2021-12-30T00:00:00Z
trust,2099,2021-12-30T00:00:00Z
24,2098,2021-12-30T00:00:00Z
gop,2093,2021-12-30T00:00:00Z
paid,2093,2021-12-30T00:00:00Z
theyve,2090,2021-12-30T00:00:00Z
vulnerable,2085,2021-12-30T00:00:00Z
bring,2082,2021-12-30T00:00:00Z
stuff,2078,2021-12-30T00:00:00Z
visit,2074,2021-12-30T00:00:00Z
cancer,2069,2021-12-30T00:00:00Z
couple,2069,2021-12-30T00:00:00Z
supposed,2069,2021-12-30T00:00:00Z
save,2065,2021-12-30T00:00:00Z
hey,2060,2021-12-30T00:00:00Z
protection,2052,2021-12-30T00:00:00Z
video,2052,2021-12-30T00:00:00Z
human,2047,2021-12-30T00:00:00Z
pm,2047,2021-12-30T00:00:00Z
ron,2047,2021-12-30T00:00:00Z
kits,2043,2021-12-30T00:00:00Z
transmission,2042,2021-12-30T00:00:00Z
double,2032,2021-12-30T00:00:00Z
late,2027,2021-12-30T00:00:00Z
poor,2025,2021-12-30T00:00:00Z
wife,2020,2021-12-30T00:00:00Z
deadly,2014,2021-12-30T00:00:00Z
lines,2006,2021-12-30T00:00:00Z
dangerous,2001,2021-12-30T00:00:00Z
attempt,2000,2021-12-30T00:00:00Z
vaccinations,1998,2021-12-30T00:00:00Z
canada,1992,2021-12-30T00:00:00Z
governor,1992,2021-12-30T00:00:00Z
asymptomatic,1989,2021-12-30T00:00:00Z
scared,1988,2021-12-30T00:00:00Z
super,1986,2021-12-30T00:00:00Z
provide,1977,2021-12-30T00:00:00Z
climate,1964,2021-12-30T00:00:00Z
bed,1955,2021-12-30T00:00:00Z
glad,1946,2021-12-30T00:00:00Z
lockdowns,1943,2021-12-30T00:00:00Z
killed,1942,2021-12-30T00:00:00Z
site,1937,2021-12-30T00:00:00Z
usa,1937,2021-12-30T00:00:00Z
pass,1936,2021-12-30T00:00:00Z
millions,1930,2021-12-30T00:00:00Z
service,1920,2021-12-30T00:00:00Z
winter,1915,2021-12-30T00:00:00Z
difference,1914,2021-12-30T00:00:00Z
announced,1910,2021-12-30T00:00:00Z
joke,1902,2021-12-30T00:00:00Z
spent,1900,2021-12-30T00:00:00Z
march,1899,2021-12-30T00:00:00Z
corona,1893,2021-12-30T00:00:00Z
majority,1893,2021-12-30T00:00:00Z
2nd,1881,2021-12-30T00:00:00Z
jobs,1880,2021-12-30T00:00:00Z
johnson,1879,2021-12-30T00:00:00Z
watching,1874,2021-12-30T00:00:00Z
book,1873,2021-12-30T00:00:00Z
affected,1868,2021-12-30T00:00:00Z
recovery,1867,2021-12-30T00:00:00Z
records,1860,2021-12-30T00:00:00Z
count,1856,2021-12-30T00:00:00Z
major,1854,2021-12-30T00:00:00Z
feels,1851,2021-12-30T00:00:00Z
anti,1848,2021-12-30T00:00:00Z
experience,1845,2021-12-30T00:00:00Z
election,1844,2021-12-30T00:00:00Z
reporting,1840,2021-12-30T00:00:00Z
hands,1838,2021-12-30T00:00:00Z
shouldnt,1836,2021-12-30T00:00:00Z
short,1835,2021-12-30T00:00:00Z
honestly,1834,2021-12-30T00:00:00Z
putting,1831,2021-12-30T00:00:00Z
sites,1826,2021-12-30T00:00:00Z
studies,1823,2021-12-30T00:00:00Z
ahead,1822,2021-12-30T00:00:00Z
businesses,1817,2021-12-30T00:00:00Z
wednesday,1817,2021-12-30T00:00:00Z
nice,1814,2021-12-30T00:00:00Z
demand,1812,2021-12-30T00:00:00Z
administration,1811,2021-12-30T00:00:00Z
beds,1811,2021-12-30T00:00:00Z
car,1808,2021-12-30T00:00:00Z
dad,1806,2021-12-30T00:00:00Z
ready,1797,2021-12-30T00:00:00Z
sucks,1797,2021-12-30T00:00:00Z
access,1796,2021-12-30T00:00:00Z
lie,1794,2021-12-30T00:00:00Z
worried,1793,2021-12-30T00:00:00Z
takes,1791,2021-12-30T00:00:00Z
average,1787,2021-12-30T00:00:00Z
lies,1780,2021-12-30T00:00:00Z
nurses,1778,2021-12-30T00:00:00Z
son,1778,2021-12-30T00:00:00Z
decision,1771,2021-12-30T00:00:00Z
protocol,1771,2021-12-30T00:00:00Z
services,1767,2021-12-30T00:00:00Z
brain,1761,2021-12-30T00:00:00Z
wuhan,1759,2021-12-30T00:00:00Z
actual,1758,2021-12-30T00:00:00Z
antibodies,1756,2021-12-30T00:00:00Z
forced,1753,2021-12-30T00:00:00Z
reality,1753,2021-12-30T00:00:00Z
keeping,1750,2021-12-30T00:00:00Z
personal,1749,2021-12-30T00:00:00Z
reduce,1749,2021-12-30T00:00:00Z
chinese,1748,2021-12-30T00:00:00Z
levels,1746,2021-12-30T00:00:00Z
14,1745,2021-12-30T00:00:00Z
status,1745,2021-12-30T00:00:00Z
postponed,1744,2021-12-30T00:00:00Z
advice,1742,2021-12-30T00:00:00Z
easy,1740,2021-12-30T00:00:00Z
apparently,1735,2021-12-30T00:00:00Z
society,1735,2021-12-30T00:00:00Z
truth,1727,2021-12-30T00:00:00Z
capacity,1724,2021-12-30T00:00:00Z
residents,1723,2021-12-30T00:00:00Z
isolate,1720,2021-12-30T00:00:00Z
reasons,1720,2021-12-30T00:00:00Z
lots,1719,2021-12-30T00:00:00Z
nyc,1719,2021-12-30T00:00:00Z
teams,1711,2021-12-30T00:00:00Z
families,1705,2021-12-30T00:00:00Z
supply,1701,2021-12-30T00:00:00Z
baby,1699,2021-12-30T00:00:00Z
choice,1698,2021-12-30T00:00:00Z
parties,1694,2021-12-30T00:00:00Z
governments,1693,2021-12-30T00:00:00Z
power,1693,2021-12-30T00:00:00Z
recent,1693,2021-12-30T00:00:00Z
