word1,n,date
covid,125074,2021-11-18T00:00:00Z
pandemic,47468,2021-11-18T00:00:00Z
covid19,47337,2021-11-18T00:00:00Z
,32375,2021-11-18T00:00:00Z
people,26859,2021-11-18T00:00:00Z
vaccine,22067,2021-11-18T00:00:00Z
lockdown,13659,2021-11-18T00:00:00Z
dont,13264,2021-11-18T00:00:00Z
vaccinated,12709,2021-11-18T00:00:00Z
im,11638,2021-11-18T00:00:00Z
health,10299,2021-11-18T00:00:00Z
time,9875,2021-11-18T00:00:00Z
deaths,9437,2021-11-18T00:00:00Z
vaccines,8167,2021-11-18T00:00:00Z
coronavirus,8022,2021-11-18T00:00:00Z
due,7324,2021-11-18T00:00:00Z
2,6534,2021-11-18T00:00:00Z
news,6394,2021-11-18T00:00:00Z
data,6302,2021-11-18T00:00:00Z
day,6129,2021-11-18T00:00:00Z
booster,5871,2021-11-18T00:00:00Z
unvaccinated,5721,2021-11-18T00:00:00Z
vaccination,5698,2021-11-18T00:00:00Z
test,5661,2021-11-18T00:00:00Z
kids,5498,2021-11-18T00:00:00Z
world,5332,2021-11-18T00:00:00Z
children,5268,2021-11-18T00:00:00Z
virus,5119,2021-11-18T00:00:00Z
quarantine,5103,2021-11-18T00:00:00Z
government,4878,2021-11-18T00:00:00Z
months,4824,2021-11-18T00:00:00Z
week,4811,2021-11-18T00:00:00Z
public,4783,2021-11-18T00:00:00Z
risk,4783,2021-11-18T00:00:00Z
flu,4730,2021-11-18T00:00:00Z
home,4648,2021-11-18T00:00:00Z
death,4596,2021-11-18T00:00:00Z
spread,4563,2021-11-18T00:00:00Z
school,4519,2021-11-18T00:00:00Z
days,4516,2021-11-18T00:00:00Z
care,4365,2021-11-18T00:00:00Z
1,4357,2021-11-18T00:00:00Z
didnt,4341,2021-11-18T00:00:00Z
life,4234,2021-11-18T00:00:00Z
doesnt,4225,2021-11-18T00:00:00Z
died,4184,2021-11-18T00:00:00Z
stop,4181,2021-11-18T00:00:00Z
youre,4153,2021-11-18T00:00:00Z
mask,4134,2021-11-18T00:00:00Z
ive,4111,2021-11-18T00:00:00Z
shot,4055,2021-11-18T00:00:00Z
company,3997,2021-11-18T00:00:00Z
global,3940,2021-11-18T00:00:00Z
3,3920,2021-11-18T00:00:00Z
positive,3818,2021-11-18T00:00:00Z
masks,3619,2021-11-18T00:00:00Z
million,3523,2021-11-18T00:00:00Z
patients,3502,2021-11-18T00:00:00Z
study,3469,2021-11-18T00:00:00Z
pfizer,3465,2021-11-18T00:00:00Z
country,3450,2021-11-18T00:00:00Z
hospital,3423,2021-11-18T00:00:00Z
trump,3363,2021-11-18T00:00:00Z
2021,3324,2021-11-18T00:00:00Z
read,3297,2021-11-18T00:00:00Z
2020,3229,2021-11-18T00:00:00Z
uk,3209,2021-11-18T00:00:00Z
live,3166,2021-11-18T00:00:00Z
5,3158,2021-11-18T00:00:00Z
family,3152,2021-11-18T00:00:00Z
hp,3090,2021-11-18T00:00:00Z
isnt,3087,2021-11-18T00:00:00Z
restrictions,3075,2021-11-18T00:00:00Z
rate,3060,2021-11-18T00:00:00Z
testing,3051,2021-11-18T00:00:00Z
safe,2957,2021-11-18T00:00:00Z
money,2927,2021-11-18T00:00:00Z
times,2916,2021-11-18T00:00:00Z
lot,2903,2021-11-18T00:00:00Z
die,2900,2021-11-18T00:00:00Z
vax,2895,2021-11-18T00:00:00Z
sick,2868,2021-11-18T00:00:00Z
hope,2859,2021-11-18T00:00:00Z
free,2843,2021-11-18T00:00:00Z
real,2840,2021-11-18T00:00:00Z
wont,2835,2021-11-18T00:00:00Z
bad,2832,2021-11-18T00:00:00Z
start,2826,2021-11-18T00:00:00Z
feel,2811,2021-11-18T00:00:00Z
support,2750,2021-11-18T00:00:00Z
weeks,2740,2021-11-18T00:00:00Z
mandates,2692,2021-11-18T00:00:00Z
19,2671,2021-11-18T00:00:00Z
10,2670,2021-11-18T00:00:00Z
medical,2617,2021-11-18T00:00:00Z
employees,2611,2021-11-18T00:00:00Z
100,2598,2021-11-18T00:00:00Z
tested,2567,2021-11-18T00:00:00Z
4,2535,2021-11-18T00:00:00Z
workers,2525,2021-11-18T00:00:00Z
schools,2500,2021-11-18T00:00:00Z
tests,2498,2021-11-18T00:00:00Z
coming,2476,2021-11-18T00:00:00Z
trust,2457,2021-11-18T00:00:00Z
person,2455,2021-11-18T00:00:00Z
india,2441,2021-11-18T00:00:00Z
infection,2431,2021-11-18T00:00:00Z
symptoms,2421,2021-11-18T00:00:00Z
theyre,2408,2021-11-18T00:00:00Z
biden,2390,2021-11-18T00:00:00Z
lost,2389,2021-11-18T00:00:00Z
hes,2384,2021-11-18T00:00:00Z
hospitals,2369,2021-11-18T00:00:00Z
business,2349,2021-11-18T00:00:00Z
hit,2323,2021-11-18T00:00:00Z
ill,2316,2021-11-18T00:00:00Z
fda,2309,2021-11-18T00:00:00Z
18,2308,2021-11-18T00:00:00Z
love,2304,2021-11-18T00:00:00Z
immunity,2288,2021-11-18T00:00:00Z
job,2279,2021-11-18T00:00:00Z
started,2279,2021-11-18T00:00:00Z
response,2270,2021-11-18T00:00:00Z
daily,2256,2021-11-18T00:00:00Z
treatment,2250,2021-11-18T00:00:00Z
lives,2224,2021-11-18T00:00:00Z
dr,2216,2021-11-18T00:00:00Z
countries,2215,2021-11-18T00:00:00Z
students,2213,2021-11-18T00:00:00Z
drug,2210,2021-11-18T00:00:00Z
post,2209,2021-11-18T00:00:00Z
change,2203,2021-11-18T00:00:00Z
shots,2174,2021-11-18T00:00:00Z
travel,2171,2021-11-18T00:00:00Z
jab,2168,2021-11-18T00:00:00Z
federal,2166,2021-11-18T00:00:00Z
hard,2166,2021-11-18T00:00:00Z
taking,2164,2021-11-18T00:00:00Z
population,2162,2021-11-18T00:00:00Z
bill,2159,2021-11-18T00:00:00Z
november,2152,2021-11-18T00:00:00Z
stay,2152,2021-11-18T00:00:00Z
report,2140,2021-11-18T00:00:00Z
dying,2139,2021-11-18T00:00:00Z
effects,2139,2021-11-18T00:00:00Z
ago,2129,2021-11-18T00:00:00Z
total,2125,2021-11-18T00:00:00Z
mandate,2118,2021-11-18T00:00:00Z
outbreak,2110,2021-11-18T00:00:00Z
winter,2108,2021-11-18T00:00:00Z
americans,2081,2021-11-18T00:00:00Z
rates,2063,2021-11-18T00:00:00Z
media,2062,2021-11-18T00:00:00Z
vaxxed,2049,2021-11-18T00:00:00Z
protect,2034,2021-11-18T00:00:00Z
system,2014,2021-11-18T00:00:00Z
reported,2008,2021-11-18T00:00:00Z
social,2008,2021-11-18T00:00:00Z
