word1,n,date
covid,110058,2021-07-02T00:00:00Z
pandemic,54179,2021-07-02T00:00:00Z
covid19,50062,2021-07-02T00:00:00Z
,38412,2021-07-02T00:00:00Z
lockdown,28416,2021-07-02T00:00:00Z
people,27686,2021-07-02T00:00:00Z
vaccine,24383,2021-07-02T00:00:00Z
dont,12757,2021-07-02T00:00:00Z
im,12633,2021-07-02T00:00:00Z
quarantine,11871,2021-07-02T00:00:00Z
time,11811,2021-07-02T00:00:00Z
coronavirus,10809,2021-07-02T00:00:00Z
vaccinated,10502,2021-07-02T00:00:00Z
health,9389,2021-07-02T00:00:00Z
2,9086,2021-07-02T00:00:00Z
vaccines,8862,2021-07-02T00:00:00Z
delta,8821,2021-07-02T00:00:00Z
deaths,8699,2021-07-02T00:00:00Z
due,8469,2021-07-02T00:00:00Z
home,8110,2021-07-02T00:00:00Z
variant,7925,2021-07-02T00:00:00Z
day,7773,2021-07-02T00:00:00Z
vaccination,7230,2021-07-02T00:00:00Z
july,7019,2021-07-02T00:00:00Z
1,6393,2021-07-02T00:00:00Z
world,6315,2021-07-02T00:00:00Z
government,5871,2021-07-02T00:00:00Z
days,5691,2021-07-02T00:00:00Z
virus,5518,2021-07-02T00:00:00Z
news,5514,2021-07-02T00:00:00Z
months,5331,2021-07-02T00:00:00Z
country,5225,2021-07-02T00:00:00Z
3,5179,2021-07-02T00:00:00Z
uk,5014,2021-07-02T00:00:00Z
test,4969,2021-07-02T00:00:00Z
week,4905,2021-07-02T00:00:00Z
didnt,4701,2021-07-02T00:00:00Z
travel,4671,2021-07-02T00:00:00Z
india,4667,2021-07-02T00:00:00Z
positive,4658,2021-07-02T00:00:00Z
life,4619,2021-07-02T00:00:00Z
death,4586,2021-07-02T00:00:00Z
restrictions,4477,2021-07-02T00:00:00Z
countries,4472,2021-07-02T00:00:00Z
4,4421,2021-07-02T00:00:00Z
2021,4167,2021-07-02T00:00:00Z
mask,4147,2021-07-02T00:00:00Z
ive,4138,2021-07-02T00:00:00Z
stop,4080,2021-07-02T00:00:00Z
2020,3998,2021-07-02T00:00:00Z
risk,3980,2021-07-02T00:00:00Z
family,3977,2021-07-02T00:00:00Z
care,3955,2021-07-02T00:00:00Z
read,3897,2021-07-02T00:00:00Z
live,3891,2021-07-02T00:00:00Z
community,3872,2021-07-02T00:00:00Z
youre,3860,2021-07-02T00:00:00Z
stay,3784,2021-07-02T00:00:00Z
public,3768,2021-07-02T00:00:00Z
lost,3692,2021-07-02T00:00:00Z
safe,3680,2021-07-02T00:00:00Z
19,3674,2021-07-02T00:00:00Z
masks,3673,2021-07-02T00:00:00Z
data,3582,2021-07-02T00:00:00Z
children,3552,2021-07-02T00:00:00Z
died,3495,2021-07-02T00:00:00Z
doesnt,3472,2021-07-02T00:00:00Z
infections,3464,2021-07-02T00:00:00Z
5,3449,2021-07-02T00:00:00Z
support,3441,2021-07-02T00:00:00Z
spread,3430,2021-07-02T00:00:00Z
plan,3409,2021-07-02T00:00:00Z
money,3380,2021-07-02T00:00:00Z
times,3366,2021-07-02T00:00:00Z
rise,3337,2021-07-02T00:00:00Z
job,3324,2021-07-02T00:00:00Z
free,3305,2021-07-02T00:00:00Z
school,3250,2021-07-02T00:00:00Z
lot,3229,2021-07-02T00:00:00Z
wave,3206,2021-07-02T00:00:00Z
australia,3202,2021-07-02T00:00:00Z
hope,3172,2021-07-02T00:00:00Z
total,3171,2021-07-02T00:00:00Z
global,3164,2021-07-02T00:00:00Z
business,3156,2021-07-02T00:00:00Z
million,3150,2021-07-02T00:00:00Z
kids,3076,2021-07-02T00:00:00Z
isnt,3069,2021-07-02T00:00:00Z
situation,3034,2021-07-02T00:00:00Z
jobs,3020,2021-07-02T00:00:00Z
start,3001,2021-07-02T00:00:00Z
weeks,2969,2021-07-02T00:00:00Z
patients,2911,2021-07-02T00:00:00Z
social,2876,2021-07-02T00:00:00Z
6,2872,2021-07-02T00:00:00Z
johnson,2872,2021-07-02T00:00:00Z
real,2847,2021-07-02T00:00:00Z
hospital,2818,2021-07-02T00:00:00Z
students,2803,2021-07-02T00:00:00Z
reported,2794,2021-07-02T00:00:00Z
international,2784,2021-07-02T00:00:00Z
flu,2776,2021-07-02T00:00:00Z
govt,2751,2021-07-02T00:00:00Z
rate,2748,2021-07-02T00:00:00Z
dose,2731,2021-07-02T00:00:00Z
10,2727,2021-07-02T00:00:00Z
rules,2717,2021-07-02T00:00:00Z
testing,2712,2021-07-02T00:00:00Z
love,2680,2021-07-02T00:00:00Z
post,2675,2021-07-02T00:00:00Z
bad,2651,2021-07-02T00:00:00Z
trump,2637,2021-07-02T00:00:00Z
daily,2625,2021-07-02T00:00:00Z
feel,2611,2021-07-02T00:00:00Z
response,2606,2021-07-02T00:00:00Z
hard,2600,2021-07-02T00:00:00Z
wont,2600,2021-07-02T00:00:00Z
coming,2599,2021-07-02T00:00:00Z
tests,2594,2021-07-02T00:00:00Z
workers,2540,2021-07-02T00:00:00Z
lives,2515,2021-07-02T00:00:00Z
started,2513,2021-07-02T00:00:00Z
study,2481,2021-07-02T00:00:00Z
online,2471,2021-07-02T00:00:00Z
person,2457,2021-07-02T00:00:00Z
economy,2446,2021-07-02T00:00:00Z
medical,2430,2021-07-02T00:00:00Z
hit,2412,2021-07-02T00:00:00Z
ill,2359,2021-07-02T00:00:00Z
report,2355,2021-07-02T00:00:00Z
june,2345,2021-07-02T00:00:00Z
update,2333,2021-07-02T00:00:00Z
shot,2332,2021-07-02T00:00:00Z
theyre,2331,2021-07-02T00:00:00Z
symptoms,2329,2021-07-02T00:00:00Z
sir,2311,2021-07-02T00:00:00Z
food,2302,2021-07-02T00:00:00Z
tested,2267,2021-07-02T00:00:00Z
davidmalpasswbg,2247,2021-07-02T00:00:00Z
change,2243,2021-07-02T00:00:00Z
national,2235,2021-07-02T00:00:00Z
jul,2231,2021-07-02T00:00:00Z
team,2229,2021-07-02T00:00:00Z
taking,2218,2021-07-02T00:00:00Z
pay,2211,2021-07-02T00:00:00Z
funds,2206,2021-07-02T00:00:00Z
local,2205,2021-07-02T00:00:00Z
whatshappeninginmyanmar,2200,2021-07-02T00:00:00Z
jab,2185,2021-07-02T00:00:00Z
china,2177,2021-07-02T00:00:00Z
die,2170,2021-07-02T00:00:00Z
doses,2161,2021-07-02T00:00:00Z
reports,2161,2021-07-02T00:00:00Z
pfizer,2154,2021-07-02T00:00:00Z
doctors,2118,2021-07-02T00:00:00Z
pm,2117,2021-07-02T00:00:00Z
12,2089,2021-07-02T00:00:00Z
house,2089,2021-07-02T00:00:00Z
past,2085,2021-07-02T00:00:00Z
sick,2082,2021-07-02T00:00:00Z
check,2074,2021-07-02T00:00:00Z
ago,2063,2021-07-02T00:00:00Z
dr,2060,2021-07-02T00:00:00Z
shortage,2057,2021-07-02T00:00:00Z
lockdowns,2045,2021-07-02T00:00:00Z
weekend,2045,2021-07-02T00:00:00Z
havent,2031,2021-07-02T00:00:00Z
friday,2023,2021-07-02T00:00:00Z
watch,2016,2021-07-02T00:00:00Z
continue,2015,2021-07-02T00:00:00Z
shit,2006,2021-07-02T00:00:00Z
normal,2001,2021-07-02T00:00:00Z
low,1993,2021-07-02T00:00:00Z
friends,1987,2021-07-02T00:00:00Z
7,1976,2021-07-02T00:00:00Z
appointments,1972,2021-07-02T00:00:00Z
8,1953,2021-07-02T00:00:00Z
hes,1950,2021-07-02T00:00:00Z
wait,1940,2021-07-02T00:00:00Z
visit,1935,2021-07-02T00:00:00Z
month,1929,2021-07-02T00:00:00Z
recovery,1922,2021-07-02T00:00:00Z
staff,1921,2021-07-02T00:00:00Z
summer,1916,2021-07-02T00:00:00Z
wear,1914,2021-07-02T00:00:00Z
control,1898,2021-07-02T00:00:00Z
arent,1895,2021-07-02T00:00:00Z
city,1893,2021-07-02T00:00:00Z
impact,1892,2021-07-02T00:00:00Z
sense,1889,2021-07-02T00:00:00Z
learn,1884,2021-07-02T00:00:00Z
uganda,1884,2021-07-02T00:00:00Z
african,1878,2021-07-02T00:00:00Z
crisis,1877,2021-07-02T00:00:00Z
biden,1861,2021-07-02T00:00:00Z
media,1854,2021-07-02T00:00:00Z
told,1832,2021-07-02T00:00:00Z
effects,1824,2021-07-02T00:00:00Z
variants,1818,2021-07-02T00:00:00Z
infection,1817,2021-07-02T00:00:00Z
schools,1807,2021-07-02T00:00:00Z
hours,1801,2021-07-02T00:00:00Z
july2coup,1800,2021-07-02T00:00:00Z
15,1798,2021-07-02T00:00:00Z
population,1797,2021-07-02T00:00:00Z
worse,1797,2021-07-02T00:00:00Z
eu,1787,2021-07-02T00:00:00Z
call,1785,2021-07-02T00:00:00Z
half,1781,2021-07-02T00:00:00Z
