word1,n,date
covid19,204005,2020-05-27T00:00:00Z
coronavirus,139660,2020-05-27T00:00:00Z
covid,135514,2020-05-27T00:00:00Z
,55404,2020-05-27T00:00:00Z
people,47048,2020-05-27T00:00:00Z
pandemic,35866,2020-05-27T00:00:00Z
deaths,35654,2020-05-27T00:00:00Z
health,21664,2020-05-27T00:00:00Z
dont,20853,2020-05-27T00:00:00Z
trump,20803,2020-05-27T00:00:00Z
time,20541,2020-05-27T00:00:00Z
realdonaldtrump,20069,2020-05-27T00:00:00Z
19,18503,2020-05-27T00:00:00Z
virus,17440,2020-05-27T00:00:00Z
due,17058,2020-05-27T00:00:00Z
death,16950,2020-05-27T00:00:00Z
news,16059,2020-05-27T00:00:00Z
world,15378,2020-05-27T00:00:00Z
lockdown,15193,2020-05-27T00:00:00Z
home,15188,2020-05-27T00:00:00Z
im,15169,2020-05-27T00:00:00Z
patients,13969,2020-05-27T00:00:00Z
crisis,13682,2020-05-27T00:00:00Z
100000,12636,2020-05-27T00:00:00Z
day,12534,2020-05-27T00:00:00Z
government,11972,2020-05-27T00:00:00Z
positive,11877,2020-05-27T00:00:00Z
care,11838,2020-05-27T00:00:00Z
test,11105,2020-05-27T00:00:00Z
china,10974,2020-05-27T00:00:00Z
response,10888,2020-05-27T00:00:00Z
2,10622,2020-05-27T00:00:00Z
testing,10411,2020-05-27T00:00:00Z
2020,9909,2020-05-27T00:00:00Z
died,9864,2020-05-27T00:00:00Z
read,9815,2020-05-27T00:00:00Z
nursing,9787,2020-05-27T00:00:00Z
homes,9785,2020-05-27T00:00:00Z
country,9679,2020-05-27T00:00:00Z
public,9591,2020-05-27T00:00:00Z
spread,9461,2020-05-27T00:00:00Z
mask,9221,2020-05-27T00:00:00Z
americans,9117,2020-05-27T00:00:00Z
1,9040,2020-05-27T00:00:00Z
live,9027,2020-05-27T00:00:00Z
support,8872,2020-05-27T00:00:00Z
days,8712,2020-05-27T00:00:00Z
business,8168,2020-05-27T00:00:00Z
vaccine,8136,2020-05-27T00:00:00Z
workers,8136,2020-05-27T00:00:00Z
masks,8099,2020-05-27T00:00:00Z
social,8005,2020-05-27T00:00:00Z
total,7890,2020-05-27T00:00:00Z
hospital,7808,2020-05-27T00:00:00Z
tested,7734,2020-05-27T00:00:00Z
stay,7690,2020-05-27T00:00:00Z
risk,7587,2020-05-27T00:00:00Z
stop,7568,2020-05-27T00:00:00Z
data,7511,2020-05-27T00:00:00Z
didnt,7422,2020-05-27T00:00:00Z
3,7307,2020-05-27T00:00:00Z
uk,7262,2020-05-27T00:00:00Z
president,7052,2020-05-27T00:00:00Z
times,7022,2020-05-27T00:00:00Z
life,6996,2020-05-27T00:00:00Z
tests,6906,2020-05-27T00:00:00Z
impact,6850,2020-05-27T00:00:00Z
update,6828,2020-05-27T00:00:00Z
india,6824,2020-05-27T00:00:00Z
wuhan,6813,2020-05-27T00:00:00Z
free,6810,2020-05-27T00:00:00Z
rate,6774,2020-05-27T00:00:00Z
safe,6749,2020-05-27T00:00:00Z
youre,6744,2020-05-27T00:00:00Z
lives,6713,2020-05-27T00:00:00Z
months,6636,2020-05-27T00:00:00Z
economy,6350,2020-05-27T00:00:00Z
week,6332,2020-05-27T00:00:00Z
million,6194,2020-05-27T00:00:00Z
recovery,6130,2020-05-27T00:00:00Z
plan,6081,2020-05-27T00:00:00Z
dead,6076,2020-05-27T00:00:00Z
post,6073,2020-05-27T00:00:00Z
media,6061,2020-05-27T00:00:00Z
doesnt,6052,2020-05-27T00:00:00Z
family,6043,2020-05-27T00:00:00Z
cummings,6004,2020-05-27T00:00:00Z
daily,5992,2020-05-27T00:00:00Z
toll,5867,2020-05-27T00:00:00Z
fight,5848,2020-05-27T00:00:00Z
symptoms,5819,2020-05-27T00:00:00Z
outbreak,5810,2020-05-27T00:00:00Z
global,5745,2020-05-27T00:00:00Z
die,5730,2020-05-27T00:00:00Z
flu,5708,2020-05-27T00:00:00Z
money,5693,2020-05-27T00:00:00Z
cdc,5684,2020-05-27T00:00:00Z
amid,5659,2020-05-27T00:00:00Z
county,5626,2020-05-27T00:00:00Z
weeks,5563,2020-05-27T00:00:00Z
protect,5536,2020-05-27T00:00:00Z
check,5478,2020-05-27T00:00:00Z
isnt,5430,2020-05-27T00:00:00Z
report,5423,2020-05-27T00:00:00Z
reopening,5390,2020-05-27T00:00:00Z
watch,5355,2020-05-27T00:00:00Z
businesses,5269,2020-05-27T00:00:00Z
real,5268,2020-05-27T00:00:00Z
4,5263,2020-05-27T00:00:00Z
confirmed,5235,2020-05-27T00:00:00Z
june,5206,2020-05-27T00:00:00Z
reported,5191,2020-05-27T00:00:00Z
job,5149,2020-05-27T00:00:00Z
twitter,5143,2020-05-27T00:00:00Z
children,5116,2020-05-27T00:00:00Z
lost,5104,2020-05-27T00:00:00Z
community,5089,2020-05-27T00:00:00Z
pm,5076,2020-05-27T00:00:00Z
5,5059,2020-05-27T00:00:00Z
economic,5053,2020-05-27T00:00:00Z
medical,5017,2020-05-27T00:00:00Z
travel,4988,2020-05-27T00:00:00Z
hope,4938,2020-05-27T00:00:00Z
food,4926,2020-05-27T00:00:00Z
online,4897,2020-05-27T00:00:00Z
america,4824,2020-05-27T00:00:00Z
house,4818,2020-05-27T00:00:00Z
join,4782,2020-05-27T00:00:00Z
reopen,4774,2020-05-27T00:00:00Z
dr,4771,2020-05-27T00:00:00Z
local,4765,2020-05-27T00:00:00Z
contact,4724,2020-05-27T00:00:00Z
city,4696,2020-05-27T00:00:00Z
school,4684,2020-05-27T00:00:00Z
taking,4661,2020-05-27T00:00:00Z
hes,4632,2020-05-27T00:00:00Z
story,4614,2020-05-27T00:00:00Z
10,4553,2020-05-27T00:00:00Z
call,4516,2020-05-27T00:00:00Z
change,4512,2020-05-27T00:00:00Z
