word1,n,date
covid,199510,2020-10-19T00:00:00Z
pandemic,107800,2020-10-19T00:00:00Z
covid19,105762,2020-10-19T00:00:00Z
lockdown,72149,2020-10-19T00:00:00Z
,64886,2020-10-19T00:00:00Z
people,59207,2020-10-19T00:00:00Z
coronavirus,52418,2020-10-19T00:00:00Z
trump,46167,2020-10-19T00:00:00Z
dont,30127,2020-10-19T00:00:00Z
im,26440,2020-10-19T00:00:00Z
time,23820,2020-10-19T00:00:00Z
realdonaldtrump,23047,2020-10-19T00:00:00Z
deaths,21188,2020-10-19T00:00:00Z
quarantine,20852,2020-10-19T00:00:00Z
health,19659,2020-10-19T00:00:00Z
virus,15836,2020-10-19T00:00:00Z
due,14422,2020-10-19T00:00:00Z
day,14028,2020-10-19T00:00:00Z
2,13176,2020-10-19T00:00:00Z
world,12930,2020-10-19T00:00:00Z
masks,12854,2020-10-19T00:00:00Z
home,12628,2020-10-19T00:00:00Z
mask,12304,2020-10-19T00:00:00Z
week,11930,2020-10-19T00:00:00Z
country,11767,2020-10-19T00:00:00Z
government,11732,2020-10-19T00:00:00Z
test,11732,2020-10-19T00:00:00Z
fauci,11726,2020-10-19T00:00:00Z
positive,11345,2020-10-19T00:00:00Z
care,11052,2020-10-19T00:00:00Z
news,10861,2020-10-19T00:00:00Z
weeks,10751,2020-10-19T00:00:00Z
economy,10743,2020-10-19T00:00:00Z
americans,10644,2020-10-19T00:00:00Z
months,10246,2020-10-19T00:00:00Z
didnt,10156,2020-10-19T00:00:00Z
days,9877,2020-10-19T00:00:00Z
spread,9860,2020-10-19T00:00:00Z
19,9849,2020-10-19T00:00:00Z
doesnt,9616,2020-10-19T00:00:00Z
death,9568,2020-10-19T00:00:00Z
hes,9387,2020-10-19T00:00:00Z
3,9372,2020-10-19T00:00:00Z
1,9257,2020-10-19T00:00:00Z
2020,9256,2020-10-19T00:00:00Z
vaccine,9237,2020-10-19T00:00:00Z
stop,9087,2020-10-19T00:00:00Z
president,9020,2020-10-19T00:00:00Z
trumps,9003,2020-10-19T00:00:00Z
flu,8996,2020-10-19T00:00:00Z
vote,8864,2020-10-19T00:00:00Z
public,8828,2020-10-19T00:00:00Z
biden,8819,2020-10-19T00:00:00Z
life,8803,2020-10-19T00:00:00Z
youre,8771,2020-10-19T00:00:00Z
response,8639,2020-10-19T00:00:00Z
school,8613,2020-10-19T00:00:00Z
restrictions,8548,2020-10-19T00:00:00Z
dr,8452,2020-10-19T00:00:00Z
million,8367,2020-10-19T00:00:00Z
global,7987,2020-10-19T00:00:00Z
support,7980,2020-10-19T00:00:00Z
read,7950,2020-10-19T00:00:00Z
live,7928,2020-10-19T00:00:00Z
ive,7902,2020-10-19T00:00:00Z
testing,7803,2020-10-19T00:00:00Z
plan,7801,2020-10-19T00:00:00Z
isnt,7543,2020-10-19T00:00:00Z
wales,7436,2020-10-19T00:00:00Z
china,7428,2020-10-19T00:00:00Z
lives,7403,2020-10-19T00:00:00Z
died,7395,2020-10-19T00:00:00Z
patients,7347,2020-10-19T00:00:00Z
family,7328,2020-10-19T00:00:00Z
money,7233,2020-10-19T00:00:00Z
stay,7167,2020-10-19T00:00:00Z
times,6997,2020-10-19T00:00:00Z
bad,6962,2020-10-19T00:00:00Z
business,6884,2020-10-19T00:00:00Z
job,6843,2020-10-19T00:00:00Z
safe,6820,2020-10-19T00:00:00Z
uk,6741,2020-10-19T00:00:00Z
wont,6691,2020-10-19T00:00:00Z
social,6624,2020-10-19T00:00:00Z
house,6556,2020-10-19T00:00:00Z
tested,6545,2020-10-19T00:00:00Z
hope,6493,2020-10-19T00:00:00Z
4,6443,2020-10-19T00:00:00Z
real,6377,2020-10-19T00:00:00Z
5,6351,2020-10-19T00:00:00Z
wear,6350,2020-10-19T00:00:00Z
control,6337,2020-10-19T00:00:00Z
die,6251,2020-10-19T00:00:00Z
hospital,6219,2020-10-19T00:00:00Z
love,6050,2020-10-19T00:00:00Z
rate,6047,2020-10-19T00:00:00Z
free,5954,2020-10-19T00:00:00Z
risk,5932,2020-10-19T00:00:00Z
data,5920,2020-10-19T00:00:00Z
election,5893,2020-10-19T00:00:00Z
start,5870,2020-10-19T00:00:00Z
tired,5863,2020-10-19T00:00:00Z
call,5831,2020-10-19T00:00:00Z
lot,5827,2020-10-19T00:00:00Z
national,5821,2020-10-19T00:00:00Z
feel,5797,2020-10-19T00:00:00Z
sick,5786,2020-10-19T00:00:00Z
hard,5656,2020-10-19T00:00:00Z
science,5543,2020-10-19T00:00:00Z
theyre,5529,2020-10-19T00:00:00Z
dead,5497,2020-10-19T00:00:00Z
america,5454,2020-10-19T00:00:00Z
6,5426,2020-10-19T00:00:00Z
lost,5407,2020-10-19T00:00:00Z
schools,5366,2020-10-19T00:00:00Z
coming,5287,2020-10-19T00:00:00Z
wearing,5250,2020-10-19T00:00:00Z
tests,5249,2020-10-19T00:00:00Z
total,5153,2020-10-19T00:00:00Z
top,5139,2020-10-19T00:00:00Z
person,5132,2020-10-19T00:00:00Z
travel,5085,2020-10-19T00:00:00Z
rules,5063,2020-10-19T00:00:00Z
media,5006,2020-10-19T00:00:00Z
food,4972,2020-10-19T00:00:00Z
joebiden,4909,2020-10-19T00:00:00Z
businesses,4905,2020-10-19T00:00:00Z
kids,4883,2020-10-19T00:00:00Z
change,4864,2020-10-19T00:00:00Z
local,4814,2020-10-19T00:00:00Z
crisis,4752,2020-10-19T00:00:00Z
relief,4715,2020-10-19T00:00:00Z
hit,4704,2020-10-19T00:00:00Z
level,4702,2020-10-19T00:00:00Z
economic,4695,2020-10-19T00:00:00Z
post,4693,2020-10-19T00:00:00Z
shit,4683,2020-10-19T00:00:00Z
white,4662,2020-10-19T00:00:00Z
started,4658,2020-10-19T00:00:00Z
watch,4605,2020-10-19T00:00:00Z
students,4592,2020-10-19T00:00:00Z
taking,4582,2020-10-19T00:00:00Z
impact,4577,2020-10-19T00:00:00Z
october,4564,2020-10-19T00:00:00Z
middle,4504,2020-10-19T00:00:00Z
march,4497,2020-10-19T00:00:00Z
season,4483,2020-10-19T00:00:00Z
friends,4480,2020-10-19T00:00:00Z
countries,4455,2020-10-19T00:00:00Z
american,4411,2020-10-19T00:00:00Z
report,4404,2020-10-19T00:00:00Z
ill,4382,2020-10-19T00:00:00Z
monday,4373,2020-10-19T00:00:00Z
worse,4371,2020-10-19T00:00:00Z
disease,4328,2020-10-19T00:00:00Z
daily,4283,2020-10-19T00:00:00Z
online,4252,2020-10-19T00:00:00Z
makes,4251,2020-10-19T00:00:00Z
measures,4245,2020-10-19T00:00:00Z
recovery,4237,2020-10-19T00:00:00Z
deal,4229,2020-10-19T00:00:00Z
close,4221,2020-10-19T00:00:00Z
twitter,4188,2020-10-19T00:00:00Z
wave,4186,2020-10-19T00:00:00Z
talk,4181,2020-10-19T00:00:00Z
wearamask,4176,2020-10-19T00:00:00Z
10,4164,2020-10-19T00:00:00Z
continue,4141,2020-10-19T00:00:00Z
campaign,4127,2020-10-19T00:00:00Z
pay,4114,2020-10-19T00:00:00Z
told,4114,2020-10-19T00:00:00Z
lockdowns,4103,2020-10-19T00:00:00Z
wrong,4103,2020-10-19T00:00:00Z
staff,4067,2020-10-19T00:00:00Z
check,4049,2020-10-19T00:00:00Z
team,4018,2020-10-19T00:00:00Z
wait,3984,2020-10-19T00:00:00Z
immunity,3955,2020-10-19T00:00:00Z
jobs,3930,2020-10-19T00:00:00Z
community,3925,2020-10-19T00:00:00Z
listen,3920,2020-10-19T00:00:00Z
gonna,3883,2020-10-19T00:00:00Z
bts,3876,2020-10-19T00:00:00Z
mental,3870,2020-10-19T00:00:00Z
normal,3865,2020-10-19T00:00:00Z
party,3862,2020-10-19T00:00:00Z
remember,3848,2020-10-19T00:00:00Z
workers,3841,2020-10-19T00:00:00Z
medical,3834,2020-10-19T00:00:00Z
children,3787,2020-10-19T00:00:00Z
whats,3782,2020-10-19T00:00:00Z
county,3775,2020-10-19T00:00:00Z
learn,3774,2020-10-19T00:00:00Z
arent,3772,2020-10-19T00:00:00Z
update,3752,2020-10-19T00:00:00Z
gop,3743,2020-10-19T00:00:00Z
lol,3741,2020-10-19T00:00:00Z
scientists,3741,2020-10-19T00:00:00Z
protect,3739,2020-10-19T00:00:00Z
ago,3713,2020-10-19T00:00:00Z
dying,3706,2020-10-19T00:00:00Z
bc,3688,2020-10-19T00:00:00Z
rise,3687,2020-10-19T00:00:00Z
understand,3684,2020-10-19T00:00:00Z
thousands,3679,2020-10-19T00:00:00Z
follow,3673,2020-10-19T00:00:00Z
reported,3664,2020-10-19T00:00:00Z
india,3652,2020-10-19T00:00:00Z
hospitals,3644,2020-10-19T00:00:00Z
future,3637,2020-10-19T00:00:00Z
story,3636,2020-10-19T00:00:00Z
symptoms,3630,2020-10-19T00:00:00Z
left,3624,2020-10-19T00:00:00Z
save,3610,2020-10-19T00:00:00Z
infections,3603,2020-10-19T00:00:00Z
havent,3599,2020-10-19T00:00:00Z
city,3597,2020-10-19T00:00:00Z
population,3588,2020-10-19T00:00:00Z
healthcare,3587,2020-10-19T00:00:00Z
fucking,3586,2020-10-19T00:00:00Z
friday,3575,2020-10-19T00:00:00Z
infected,3562,2020-10-19T00:00:00Z
system,3542,2020-10-19T00:00:00Z
talking,3541,2020-10-19T00:00:00Z
month,3530,2020-10-19T00:00:00Z
video,3512,2020-10-19T00:00:00Z
