lang,n,date
en,484567,2021-08-04
es,73204,2021-08-04
fr,31045,2021-08-04
in,30121,2021-08-04
pt,23728,2021-08-04
und,21649,2021-08-04
it,8631,2021-08-04
tl,7193,2021-08-04
de,6325,2021-08-04
ja,6099,2021-08-04
nl,3678,2021-08-04
tr,3560,2021-08-04
ca,2196,2021-08-04
ru,1756,2021-08-04
pl,1749,2021-08-04
hi,1513,2021-08-04
th,1296,2021-08-04
ar,1257,2021-08-04
el,684,2021-08-04
zh,683,2021-08-04
sv,666,2021-08-04
et,635,2021-08-04
ro,550,2021-08-04
cs,530,2021-08-04
fi,509,2021-08-04
lv,385,2021-08-04
ta,370,2021-08-04
vi,315,2021-08-04
ht,282,2021-08-04
ml,266,2021-08-04
uk,246,2021-08-04
da,224,2021-08-04
ur,220,2021-08-04
sl,201,2021-08-04
mr,186,2021-08-04
bn,164,2021-08-04
no,149,2021-08-04
kn,122,2021-08-04
fa,116,2021-08-04
ko,110,2021-08-04
hu,105,2021-08-04
te,93,2021-08-04
cy,92,2021-08-04
gu,77,2021-08-04
lt,77,2021-08-04
is,72,2021-08-04
iw,72,2021-08-04
or,69,2021-08-04
eu,64,2021-08-04
ne,59,2021-08-04
si,50,2021-08-04
bg,33,2021-08-04
my,28,2021-08-04
pa,18,2021-08-04
hy,13,2021-08-04
sd,6,2021-08-04
sr,6,2021-08-04
km,5,2021-08-04
ckb,3,2021-08-04
lo,3,2021-08-04
am,2,2021-08-04
ka,2,2021-08-04
bo,1,2021-08-04
