lang,n,date
en,462179,2021-07-28
es,71911,2021-07-28
in,34755,2021-07-28
fr,30569,2021-07-28
pt,22293,2021-07-28
und,19181,2021-07-28
it,11503,2021-07-28
tl,8872,2021-07-28
tr,7578,2021-07-28
de,6968,2021-07-28
ja,6301,2021-07-28
nl,3550,2021-07-28
pl,2511,2021-07-28
ca,2448,2021-07-28
hi,2131,2021-07-28
ar,1692,2021-07-28
th,1679,2021-07-28
ru,1617,2021-07-28
el,972,2021-07-28
et,770,2021-07-28
cs,756,2021-07-28
sv,733,2021-07-28
zh,556,2021-07-28
ro,531,2021-07-28
fi,418,2021-07-28
ta,378,2021-07-28
vi,347,2021-07-28
ur,324,2021-07-28
ht,319,2021-07-28
lv,307,2021-07-28
uk,249,2021-07-28
bn,242,2021-07-28
ml,223,2021-07-28
sl,208,2021-07-28
mr,202,2021-07-28
da,199,2021-07-28
ko,188,2021-07-28
no,151,2021-07-28
fa,150,2021-07-28
gu,115,2021-07-28
hu,111,2021-07-28
is,100,2021-07-28
te,100,2021-07-28
kn,98,2021-07-28
cy,94,2021-07-28
or,75,2021-07-28
lt,74,2021-07-28
eu,73,2021-07-28
iw,70,2021-07-28
my,63,2021-07-28
ne,50,2021-07-28
bg,45,2021-07-28
si,31,2021-07-28
pa,20,2021-07-28
sr,16,2021-07-28
km,7,2021-07-28
ps,7,2021-07-28
lo,5,2021-07-28
ka,4,2021-07-28
am,2,2021-07-28
ckb,2,2021-07-28
bo,1,2021-07-28
hy,1,2021-07-28
sd,1,2021-07-28
