lang,n,date
en,450265,2020-06-17
es,166645,2020-06-17
pt,48502,2020-06-17
und,23271,2020-06-17
fr,22268,2020-06-17
in,17890,2020-06-17
it,10312,2020-06-17
tr,7032,2020-06-17
tl,6119,2020-06-17
de,5490,2020-06-17
ja,5123,2020-06-17
ca,5026,2020-06-17
hi,3463,2020-06-17
ru,2895,2020-06-17
nl,2509,2020-06-17
ar,2484,2020-06-17
sv,1045,2020-06-17
pl,1001,2020-06-17
ro,931,2020-06-17
ta,931,2020-06-17
et,868,2020-06-17
el,780,2020-06-17
ur,759,2020-06-17
th,583,2020-06-17
zh,409,2020-06-17
mr,403,2020-06-17
uk,403,2020-06-17
lt,388,2020-06-17
da,370,2020-06-17
cs,352,2020-06-17
ml,272,2020-06-17
bn,255,2020-06-17
ht,225,2020-06-17
fa,204,2020-06-17
fi,203,2020-06-17
te,190,2020-06-17
lv,188,2020-06-17
gu,176,2020-06-17
vi,150,2020-06-17
sl,146,2020-06-17
kn,145,2020-06-17
cy,142,2020-06-17
ne,130,2020-06-17
eu,116,2020-06-17
no,113,2020-06-17
hu,110,2020-06-17
ko,98,2020-06-17
bg,91,2020-06-17
or,78,2020-06-17
iw,63,2020-06-17
pa,53,2020-06-17
is,32,2020-06-17
sr,29,2020-06-17
ps,21,2020-06-17
hy,19,2020-06-17
si,15,2020-06-17
am,10,2020-06-17
my,9,2020-06-17
ckb,8,2020-06-17
ka,8,2020-06-17
km,8,2020-06-17
sd,7,2020-06-17
lo,5,2020-06-17
bo,4,2020-06-17
