lang,n,date
en,392827,2021-03-19
pt,101669,2021-03-19
es,77614,2021-03-19
fr,26153,2021-03-19
und,16337,2021-03-19
de,15272,2021-03-19
it,14415,2021-03-19
tl,13997,2021-03-19
in,12576,2021-03-19
nl,4757,2021-03-19
ja,4362,2021-03-19
tr,4257,2021-03-19
pl,3484,2021-03-19
hi,2926,2021-03-19
ca,2697,2021-03-19
el,2562,2021-03-19
ru,1642,2021-03-19
ro,1147,2021-03-19
cs,966,2021-03-19
sv,928,2021-03-19
et,909,2021-03-19
ar,499,2021-03-19
ht,488,2021-03-19
mr,472,2021-03-19
lv,424,2021-03-19
gu,405,2021-03-19
ta,403,2021-03-19
fi,348,2021-03-19
uk,323,2021-03-19
da,319,2021-03-19
th,302,2021-03-19
zh,271,2021-03-19
no,238,2021-03-19
ur,217,2021-03-19
hu,206,2021-03-19
kn,184,2021-03-19
sl,168,2021-03-19
ml,129,2021-03-19
vi,128,2021-03-19
cy,123,2021-03-19
te,111,2021-03-19
lt,101,2021-03-19
ko,86,2021-03-19
pa,81,2021-03-19
bn,65,2021-03-19
or,65,2021-03-19
bg,64,2021-03-19
fa,53,2021-03-19
eu,52,2021-03-19
is,44,2021-03-19
iw,36,2021-03-19
ne,22,2021-03-19
sr,22,2021-03-19
si,13,2021-03-19
my,12,2021-03-19
km,10,2021-03-19
am,6,2021-03-19
hy,5,2021-03-19
ckb,4,2021-03-19
ka,3,2021-03-19
ps,3,2021-03-19
bo,1,2021-03-19
lo,1,2021-03-19
