lang,n,date
en,632945,2020-12-23
es,104361,2020-12-23
pt,39924,2020-12-23
fr,24299,2020-12-23
und,20457,2020-12-23
in,14362,2020-12-23
it,12412,2020-12-23
de,10530,2020-12-23
tr,8270,2020-12-23
nl,6271,2020-12-23
ja,6250,2020-12-23
tl,5322,2020-12-23
ca,3634,2020-12-23
ru,2478,2020-12-23
pl,2345,2020-12-23
hi,1997,2020-12-23
th,1955,2020-12-23
el,1787,2020-12-23
cs,1044,2020-12-23
ar,1041,2020-12-23
sv,1008,2020-12-23
et,912,2020-12-23
ro,776,2020-12-23
ta,521,2020-12-23
zh,474,2020-12-23
ht,403,2020-12-23
lv,400,2020-12-23
da,385,2020-12-23
uk,348,2020-12-23
mr,284,2020-12-23
fi,257,2020-12-23
ur,243,2020-12-23
sl,196,2020-12-23
ml,195,2020-12-23
ko,194,2020-12-23
kn,187,2020-12-23
lt,160,2020-12-23
cy,158,2020-12-23
hu,153,2020-12-23
fa,145,2020-12-23
te,140,2020-12-23
no,138,2020-12-23
vi,128,2020-12-23
bn,125,2020-12-23
gu,125,2020-12-23
bg,110,2020-12-23
eu,101,2020-12-23
si,68,2020-12-23
is,56,2020-12-23
iw,55,2020-12-23
ne,47,2020-12-23
or,40,2020-12-23
my,35,2020-12-23
sr,35,2020-12-23
pa,28,2020-12-23
hy,20,2020-12-23
ka,5,2020-12-23
km,5,2020-12-23
lo,3,2020-12-23
ps,3,2020-12-23
am,2,2020-12-23
ckb,2,2020-12-23
dv,2,2020-12-23
