lang,n,date
en,474567,2021-02-01
es,95001,2021-02-01
pt,28544,2021-02-01
fr,26579,2021-02-01
in,19417,2021-02-01
und,16174,2021-02-01
it,12747,2021-02-01
de,11370,2021-02-01
nl,6964,2021-02-01
tr,5270,2021-02-01
tl,4548,2021-02-01
ja,4344,2021-02-01
ca,3453,2021-02-01
pl,2055,2021-02-01
ru,2023,2021-02-01
el,1721,2021-02-01
hi,1263,2021-02-01
ro,869,2021-02-01
cs,865,2021-02-01
et,864,2021-02-01
sv,762,2021-02-01
ar,603,2021-02-01
th,510,2021-02-01
lv,437,2021-02-01
zh,383,2021-02-01
da,356,2021-02-01
uk,319,2021-02-01
ht,316,2021-02-01
vi,263,2021-02-01
fi,261,2021-02-01
sl,215,2021-02-01
ur,181,2021-02-01
no,174,2021-02-01
ta,151,2021-02-01
cy,132,2021-02-01
hu,127,2021-02-01
mr,127,2021-02-01
lt,126,2021-02-01
eu,107,2021-02-01
ko,100,2021-02-01
ml,98,2021-02-01
fa,87,2021-02-01
gu,78,2021-02-01
bn,62,2021-02-01
bg,61,2021-02-01
te,61,2021-02-01
iw,59,2021-02-01
kn,37,2021-02-01
is,31,2021-02-01
si,24,2021-02-01
ne,21,2021-02-01
pa,18,2021-02-01
or,17,2021-02-01
sr,17,2021-02-01
hy,10,2021-02-01
my,9,2021-02-01
am,8,2021-02-01
ka,5,2021-02-01
lo,5,2021-02-01
ps,5,2021-02-01
bo,2,2021-02-01
ckb,2,2021-02-01
dv,2,2021-02-01
km,2,2021-02-01
