lang,n,date
en,293583,2022-01-23
es,56224,2022-01-23
pt,29552,2022-01-23
fr,23901,2022-01-23
und,11706,2022-01-23
it,9851,2022-01-23
in,6791,2022-01-23
de,6223,2022-01-23
tl,4918,2022-01-23
nl,4582,2022-01-23
ja,4088,2022-01-23
tr,3766,2022-01-23
pl,2704,2022-01-23
hi,1688,2022-01-23
ca,1495,2022-01-23
sv,1361,2022-01-23
ru,974,2022-01-23
et,732,2022-01-23
cs,710,2022-01-23
el,665,2022-01-23
ar,531,2022-01-23
ta,442,2022-01-23
ro,432,2022-01-23
zh,370,2022-01-23
da,362,2022-01-23
th,324,2022-01-23
fi,247,2022-01-23
ml,247,2022-01-23
lv,206,2022-01-23
no,203,2022-01-23
ht,185,2022-01-23
sl,178,2022-01-23
ur,139,2022-01-23
bn,136,2022-01-23
gu,129,2022-01-23
te,129,2022-01-23
mr,128,2022-01-23
kn,110,2022-01-23
is,109,2022-01-23
uk,106,2022-01-23
hu,97,2022-01-23
vi,95,2022-01-23
ko,64,2022-01-23
bg,60,2022-01-23
or,54,2022-01-23
ne,51,2022-01-23
iw,48,2022-01-23
cy,46,2022-01-23
lt,43,2022-01-23
fa,38,2022-01-23
eu,32,2022-01-23
pa,16,2022-01-23
sr,16,2022-01-23
si,10,2022-01-23
ps,7,2022-01-23
hy,4,2022-01-23
my,4,2022-01-23
am,3,2022-01-23
ckb,3,2022-01-23
lo,3,2022-01-23
sd,2,2022-01-23
bo,1,2022-01-23
ka,1,2022-01-23
