lang,n,date
en,433693,2021-01-24
es,94947,2021-01-24
pt,34409,2021-01-24
fr,26418,2021-01-24
und,17313,2021-01-24
in,16659,2021-01-24
de,11924,2021-01-24
it,10574,2021-01-24
nl,7105,2021-01-24
ja,4807,2021-01-24
tl,4492,2021-01-24
tr,4474,2021-01-24
ca,3288,2021-01-24
pl,2408,2021-01-24
ru,1284,2021-01-24
cs,1223,2021-01-24
el,1160,2021-01-24
hi,882,2021-01-24
ar,827,2021-01-24
sv,822,2021-01-24
ro,674,2021-01-24
et,651,2021-01-24
th,465,2021-01-24
zh,404,2021-01-24
da,334,2021-01-24
ht,330,2021-01-24
no,298,2021-01-24
fi,286,2021-01-24
lv,280,2021-01-24
sl,260,2021-01-24
uk,177,2021-01-24
ta,174,2021-01-24
hu,121,2021-01-24
ko,119,2021-01-24
cy,111,2021-01-24
ur,111,2021-01-24
ml,101,2021-01-24
lt,89,2021-01-24
mr,80,2021-01-24
fa,71,2021-01-24
iw,69,2021-01-24
bn,60,2021-01-24
bg,59,2021-01-24
eu,56,2021-01-24
te,54,2021-01-24
gu,50,2021-01-24
vi,50,2021-01-24
ne,38,2021-01-24
kn,31,2021-01-24
or,23,2021-01-24
is,22,2021-01-24
si,22,2021-01-24
my,13,2021-01-24
sr,9,2021-01-24
pa,6,2021-01-24
am,4,2021-01-24
hy,4,2021-01-24
dv,3,2021-01-24
ka,3,2021-01-24
km,3,2021-01-24
ckb,2,2021-01-24
ps,2,2021-01-24
lo,1,2021-01-24
