lang,n,date
en,156122,2020-02-24
es,64555,2020-02-24
it,54647,2020-02-24
fr,21481,2020-02-24
und,14363,2020-02-24
ja,8346,2020-02-24
pt,6984,2020-02-24
de,6604,2020-02-24
ca,4147,2020-02-24
nl,3618,2020-02-24
tr,3499,2020-02-24
in,3323,2020-02-24
ar,1834,2020-02-24
th,1611,2020-02-24
fa,1576,2020-02-24
ro,1271,2020-02-24
lt,986,2020-02-24
pl,979,2020-02-24
zh,948,2020-02-24
el,946,2020-02-24
tl,940,2020-02-24
vi,793,2020-02-24
ru,571,2020-02-24
sv,514,2020-02-24
sl,374,2020-02-24
ko,354,2020-02-24
da,293,2020-02-24
hi,267,2020-02-24
fi,246,2020-02-24
et,240,2020-02-24
cs,223,2020-02-24
ur,220,2020-02-24
ht,128,2020-02-24
ta,105,2020-02-24
lv,85,2020-02-24
uk,85,2020-02-24
no,79,2020-02-24
cy,48,2020-02-24
iw,47,2020-02-24
eu,44,2020-02-24
bg,32,2020-02-24
hu,29,2020-02-24
ml,28,2020-02-24
ps,28,2020-02-24
bn,27,2020-02-24
ne,27,2020-02-24
sr,20,2020-02-24
is,19,2020-02-24
te,17,2020-02-24
kn,16,2020-02-24
km,14,2020-02-24
si,14,2020-02-24
mr,12,2020-02-24
or,12,2020-02-24
gu,10,2020-02-24
ckb,9,2020-02-24
pa,9,2020-02-24
lo,7,2020-02-24
my,4,2020-02-24
hy,3,2020-02-24
sd,3,2020-02-24
am,2,2020-02-24
ka,2,2020-02-24
