lang,n,date
en,496639,2020-09-10
es,98141,2020-09-10
in,30067,2020-09-10
fr,27193,2020-09-10
pt,24177,2020-09-10
und,21920,2020-09-10
it,11819,2020-09-10
tr,11119,2020-09-10
tl,5341,2020-09-10
ca,4905,2020-09-10
de,3965,2020-09-10
ja,3560,2020-09-10
hi,2545,2020-09-10
nl,2251,2020-09-10
ru,1789,2020-09-10
pl,1124,2020-09-10
el,895,2020-09-10
cs,820,2020-09-10
ro,790,2020-09-10
et,744,2020-09-10
ar,590,2020-09-10
sv,471,2020-09-10
ta,397,2020-09-10
zh,325,2020-09-10
th,307,2020-09-10
da,289,2020-09-10
uk,286,2020-09-10
mr,267,2020-09-10
kn,227,2020-09-10
ml,225,2020-09-10
lt,215,2020-09-10
lv,211,2020-09-10
fi,202,2020-09-10
sl,201,2020-09-10
gu,179,2020-09-10
bn,161,2020-09-10
cy,161,2020-09-10
no,158,2020-09-10
ht,140,2020-09-10
ur,129,2020-09-10
vi,122,2020-09-10
te,121,2020-09-10
hu,108,2020-09-10
ko,99,2020-09-10
iw,95,2020-09-10
eu,81,2020-09-10
ne,77,2020-09-10
or,67,2020-09-10
fa,59,2020-09-10
bg,53,2020-09-10
pa,52,2020-09-10
is,30,2020-09-10
my,30,2020-09-10
sr,18,2020-09-10
ka,7,2020-09-10
hy,6,2020-09-10
si,6,2020-09-10
km,4,2020-09-10
am,2,2020-09-10
ps,2,2020-09-10
ckb,1,2020-09-10
lo,1,2020-09-10
