lang,n,date
en,474969,2021-07-20
es,73029,2021-07-20
in,29122,2021-07-20
fr,28692,2021-07-20
pt,23704,2021-07-20
und,16986,2021-07-20
it,11824,2021-07-20
de,5791,2021-07-20
ja,5247,2021-07-20
nl,3961,2021-07-20
tl,3833,2021-07-20
tr,2956,2021-07-20
hi,2587,2021-07-20
ca,2374,2021-07-20
pl,1839,2021-07-20
ru,1686,2021-07-20
th,1485,2021-07-20
el,1335,2021-07-20
cs,771,2021-07-20
ar,640,2021-07-20
et,564,2021-07-20
ro,541,2021-07-20
sv,514,2021-07-20
zh,504,2021-07-20
lv,368,2021-07-20
ht,350,2021-07-20
ta,341,2021-07-20
fi,322,2021-07-20
vi,308,2021-07-20
uk,270,2021-07-20
ml,249,2021-07-20
sl,221,2021-07-20
mr,200,2021-07-20
bn,190,2021-07-20
da,186,2021-07-20
ko,172,2021-07-20
gu,147,2021-07-20
kn,122,2021-07-20
no,122,2021-07-20
hu,116,2021-07-20
te,112,2021-07-20
is,110,2021-07-20
cy,90,2021-07-20
ur,90,2021-07-20
my,87,2021-07-20
or,69,2021-07-20
eu,65,2021-07-20
lt,64,2021-07-20
bg,57,2021-07-20
fa,50,2021-07-20
ne,48,2021-07-20
iw,33,2021-07-20
pa,32,2021-07-20
si,27,2021-07-20
sr,13,2021-07-20
km,12,2021-07-20
ka,5,2021-07-20
am,3,2021-07-20
hy,3,2021-07-20
ckb,2,2021-07-20
lo,2,2021-07-20
dv,1,2021-07-20
