lang,n,date
en,359776,2020-08-24
es,114705,2020-08-24
pt,29624,2020-08-24
fr,18851,2020-08-24
und,17924,2020-08-24
in,13598,2020-08-24
it,11683,2020-08-24
tr,6850,2020-08-24
tl,5651,2020-08-24
ca,5163,2020-08-24
ja,4654,2020-08-24
de,4647,2020-08-24
nl,2877,2020-08-24
hi,2475,2020-08-24
ru,1948,2020-08-24
pl,1148,2020-08-24
et,959,2020-08-24
el,945,2020-08-24
ro,926,2020-08-24
ar,685,2020-08-24
sv,639,2020-08-24
ta,459,2020-08-24
cs,379,2020-08-24
zh,331,2020-08-24
th,311,2020-08-24
mr,305,2020-08-24
ml,243,2020-08-24
vi,241,2020-08-24
da,226,2020-08-24
lt,226,2020-08-24
fi,192,2020-08-24
kn,189,2020-08-24
lv,180,2020-08-24
te,177,2020-08-24
ko,166,2020-08-24
ht,157,2020-08-24
ur,144,2020-08-24
bn,142,2020-08-24
uk,141,2020-08-24
no,109,2020-08-24
cy,104,2020-08-24
gu,102,2020-08-24
ne,102,2020-08-24
eu,100,2020-08-24
hu,99,2020-08-24
fa,92,2020-08-24
or,91,2020-08-24
sl,80,2020-08-24
bg,62,2020-08-24
iw,54,2020-08-24
is,52,2020-08-24
pa,34,2020-08-24
my,21,2020-08-24
sr,17,2020-08-24
hy,16,2020-08-24
si,11,2020-08-24
am,5,2020-08-24
ps,5,2020-08-24
ckb,4,2020-08-24
ka,4,2020-08-24
lo,4,2020-08-24
km,3,2020-08-24
bo,2,2020-08-24
