lang,n,date
en,292453,2020-02-26
es,174209,2020-02-26
pt,63686,2020-02-26
it,41892,2020-02-26
fr,32142,2020-02-26
und,22634,2020-02-26
de,13503,2020-02-26
ja,13184,2020-02-26
ca,8662,2020-02-26
nl,5778,2020-02-26
tr,4317,2020-02-26
in,3695,2020-02-26
th,2948,2020-02-26
lt,2534,2020-02-26
ro,1838,2020-02-26
tl,1266,2020-02-26
ar,1218,2020-02-26
vi,1188,2020-02-26
fa,1101,2020-02-26
pl,968,2020-02-26
el,907,2020-02-26
zh,907,2020-02-26
ru,713,2020-02-26
cs,689,2020-02-26
sv,536,2020-02-26
hi,476,2020-02-26
ur,469,2020-02-26
da,466,2020-02-26
fi,464,2020-02-26
ht,440,2020-02-26
ko,408,2020-02-26
et,246,2020-02-26
sl,187,2020-02-26
lv,182,2020-02-26
no,173,2020-02-26
ta,131,2020-02-26
uk,102,2020-02-26
eu,78,2020-02-26
cy,71,2020-02-26
iw,61,2020-02-26
sr,46,2020-02-26
bg,40,2020-02-26
is,37,2020-02-26
ml,37,2020-02-26
mr,28,2020-02-26
hu,26,2020-02-26
bn,20,2020-02-26
ckb,20,2020-02-26
ps,20,2020-02-26
te,18,2020-02-26
ne,17,2020-02-26
or,15,2020-02-26
si,14,2020-02-26
kn,13,2020-02-26
pa,13,2020-02-26
gu,10,2020-02-26
km,10,2020-02-26
my,9,2020-02-26
sd,7,2020-02-26
hy,6,2020-02-26
ka,5,2020-02-26
am,3,2020-02-26
lo,2,2020-02-26
bo,1,2020-02-26
